GHS_NUM;GHM_NUM;GHS_SEU_BAS;GHS_SEU_HAU;GHS_PRI;EXH_PRI;EHB_FOR;EHB_PRI
6182;16M111;0;11;2150.26;135.91;0.00;0.00
6183;16M112;0;23;3781.15;151.63;0.00;0.00
6184;16M113;6;32;5359.18;132.23;1578.03;0.00
6185;16M114;0;43;6813.73;293.68;0.00;0.00
6186;16M11T;0;0;747.63;0.00;0.00;0.00
6187;16M121;0;8;1754.45;123.91;0.00;0.00
6188;16M122;0;20;3669.69;90.96;0.00;0.00
6189;16M123;0;33;4852.22;134.26;0.00;0.00
6190;16M124;0;46;6597.62;267.94;0.00;0.00
6191;16M12T;0;0;573.19;0.00;0.00;0.00
6192;16M131;0;5;1204.63;130.21;0.00;0.00
6193;16M132;0;20;3342.13;125.22;0.00;0.00
6194;16M133;0;34;5865.59;91.73;0.00;0.00
6195;16M134;6;57;7975.40;261.09;2109.81;0.00
6196;16M13T;0;0;550.49;0.00;0.00;0.00
6197;16M14Z;0;0;723.78;0.00;0.00;0.00
6198;16M15Z;0;11;2653.78;443.34;0.00;0.00
6199;16M161;0;10;2229.00;324.11;0.00;0.00
6200;16M162;0;18;4939.38;317.20;0.00;0.00
6201;16M163;6;35;10331.74;541.60;5392.36;0.00
6202;16M164;0;40;14836.46;679.35;0.00;0.00
6203;16M16T;0;0;695.47;0.00;0.00;0.00
6204;16M171;0;8;2028.57;201.53;0.00;0.00
6205;16M172;0;18;4043.88;296.50;0.00;0.00
6206;16M173;5;27;6712.40;451.28;2668.52;0.00
6207;16M174;0;0;9126.91;0.00;0.00;0.00
6208;16M17T;0;0;715.51;0.00;0.00;0.00
6209;16M15T;0;0;762.73;0.00;0.00;0.00
6309;17C021;2;12;4365.60;204.76;0.00;1342.20
6310;17C022;0;28;8028.70;191.41;0.00;0.00
6311;17C023;10;57;13579.62;210.74;5550.92;0.00
6312;17C024;11;89;20323.14;426.26;6743.52;0.00
6313;17C031;2;7;2440.80;186.96;0.00;723.91
6314;17C032;4;35;7675.76;229.19;5234.96;0.00
6315;17C033;9;69;15468.38;247.59;7792.61;0.00
6316;17C034;17;100;23143.81;433.43;7675.43;0.00
6317;17C03J;0;0;992.98;0.00;0.00;0.00
6318;17C041;4;18;6308.37;207.33;0.00;1117.05
6319;17C042;6;36;10040.34;289.54;3731.96;0.00
6320;17C043;9;51;14440.65;287.26;4400.31;0.00
6321;17C044;13;76;21622.11;529.91;7181.46;0.00
6322;17C051;2;8;2650.65;206.38;0.00;926.25
6323;17C052;0;28;6778.16;222.00;0.00;0.00
6324;17C053;6;52;12541.47;207.49;5763.31;0.00
6325;17C054;10;82;18766.30;426.05;6224.83;0.00
6326;17C05J;0;0;798.16;0.00;0.00;0.00
6470;17K041;2;7;2565.58;217.93;0.00;1077.29
6471;17K042;4;23;5029.46;210.91;2463.88;0.00
6472;17K043;0;34;7349.44;218.64;0.00;0.00
6473;17K044;9;50;10847.68;398.88;3498.24;0.00
6474;17K051;0;0;5490.85;0.00;0.00;0.00
6475;17K052;0;0;6357.89;0.00;0.00;0.00
6476;17K053;0;0;9873.61;0.00;0.00;0.00
6477;17K054;0;0;14870.94;0.00;0.00;0.00
6478;17K061;2;9;2649.96;514.96;0.00;939.35
6479;17K062;0;13;5130.38;724.40;0.00;0.00
6480;17K063;0;0;7498.18;0.00;0.00;0.00
6481;17K064;0;0;11065.54;0.00;0.00;0.00
6482;17K07J;0;0;740.78;0.00;0.00;0.00
6483;17M051;2;8;2582.36;347.26;0.00;919.85
6484;17M052;0;23;9223.69;301.05;0.00;0.00
6485;17M053;8;54;18556.10;419.49;9332.42;0.00
6486;17M054;11;65;23170.48;666.80;4614.38;0.00
6487;17M061;0;10;2354.95;179.42;0.00;0.00
6488;17M062;0;13;2893.20;179.48;0.00;0.00
6489;17M063;0;21;4789.70;159.45;0.00;0.00
6490;17M064;0;44;8457.14;359.05;0.00;0.00
6491;17M06T;0;0;855.41;0.00;0.00;0.00
6492;17M071;0;10;2114.12;171.37;0.00;0.00
6493;17M072;0;25;4684.66;179.66;0.00;0.00
6494;17M073;0;40;7379.62;339.18;0.00;0.00
6495;17M074;7;55;12934.58;434.32;5554.96;0.00
6496;17M07T;0;0;664.43;0.00;0.00;0.00
6497;17M081;0;22;3261.47;271.65;0.00;0.00
6498;17M082;5;51;15556.21;336.62;12294.74;0.00
6499;17M083;13;76;23971.73;498.13;8415.51;0.00
6500;17M084;19;112;41904.51;696.72;17932.78;0.00
6501;17M08T;0;0;627.33;0.00;0.00;0.00
6502;17M091;0;9;2074.85;236.61;0.00;0.00
6503;17M092;0;33;7753.38;355.50;0.00;0.00
6504;17M093;10;66;19713.03;342.81;11959.66;0.00
6505;17M094;14;84;25883.63;573.67;6170.60;0.00
6506;17M09T;0;0;680.75;0.00;0.00;0.00
6507;17M111;0;9;2073.51;153.37;0.00;0.00
6508;17M112;0;28;4987.48;206.45;0.00;0.00
6509;17M113;5;43;8084.17;301.30;3096.69;0.00
6510;17M114;7;63;14110.22;416.70;6026.05;0.00
6511;17M11T;0;0;597.00;0.00;0.00;0.00
6512;17M121;0;9;2024.10;177.84;0.00;0.00
6513;17M122;0;30;5758.66;196.85;0.00;0.00
6514;17M123;5;45;8711.43;237.76;2952.77;0.00
6515;17M124;12;70;14655.44;392.52;5944.01;0.00
6516;17M12T;0;0;614.64;0.00;0.00;0.00
6517;17M131;0;7;1642.82;117.85;0.00;0.00
6518;17M132;0;28;4117.71;275.20;0.00;0.00
6519;17M133;7;39;9445.44;443.59;5327.73;0.00
6520;17M134;0;0;16506.19;0.00;0.00;0.00
6521;17M13T;0;0;617.87;0.00;0.00;0.00
6522;17M14Z;0;0;680.11;0.00;0.00;0.00
6523;17K041;0;0;6489.18;0.00;0.00;0.00
6702;18C021;3;11;3012.51;165.03;0.00;792.89
6703;18C022;4;40;7798.25;234.95;4785.74;0.00
6704;18C023;8;71;16169.63;209.65;8371.38;0.00
6705;18C024;19;114;25184.74;413.73;9015.11;0.00
6706;18C02J;0;0;633.84;0.00;0.00;0.00
6763;18M021;0;4;1008.24;170.90;0.00;0.00
6764;18M022;0;12;2556.64;164.19;0.00;0.00
6765;18M023;0;21;4639.74;130.56;0.00;0.00
6766;18M024;0;39;6989.81;336.05;0.00;0.00
6767;18M031;0;11;1807.43;145.15;0.00;0.00
6768;18M032;0;20;3113.79;220.87;0.00;0.00
6769;18M033;0;33;5985.10;336.84;0.00;0.00
6770;18M034;7;42;9653.73;428.77;3668.63;0.00
6771;18M03T;0;0;567.69;0.00;0.00;0.00
6772;18M041;0;9;1670.51;153.38;0.00;0.00
6773;18M042;0;17;2897.53;161.62;0.00;0.00
6774;18M043;0;28;4675.30;312.88;0.00;0.00
6775;18M044;0;37;7539.96;372.65;0.00;0.00
6776;18M04T;0;0;605.43;0.00;0.00;0.00
6777;18M061;0;10;2457.75;211.98;0.00;0.00
6778;18M062;0;24;6449.01;126.68;0.00;0.00
6779;18M063;0;36;7969.14;413.24;0.00;0.00
6780;18M064;0;41;12005.58;543.91;0.00;0.00
6781;18M071;0;17;2760.80;171.07;0.00;0.00
6782;18M072;4;31;5155.82;204.02;2395.02;0.00
6783;18M073;5;43;7785.55;193.35;2629.73;0.00
6784;18M074;7;60;11072.43;342.31;3286.88;0.00
6785;18M07T;0;0;902.12;0.00;0.00;0.00
6786;18M091;0;9;1616.84;216.44;0.00;0.00
6787;18M092;0;12;2647.51;174.07;0.00;0.00
6788;18M093;0;21;4214.18;361.65;0.00;0.00
6789;18M094;0;0;6797.76;0.00;0.00;0.00
6790;18M101;2;9;1776.14;172.39;0.00;565.39
6791;18M102;0;22;4305.84;143.52;0.00;0.00
6792;18M103;6;32;5741.09;327.36;1435.25;0.00
6793;18M104;7;39;8648.76;407.21;2907.67;0.00
6794;18M10T;0;0;645.36;0.00;0.00;0.00
6795;18M111;0;8;1494.91;174.85;0.00;0.00
6796;18M112;0;19;3418.21;176.79;0.00;0.00
6797;18M113;0;29;5186.07;177.71;0.00;0.00
6798;18M114;6;45;8029.41;328.25;2843.34;0.00
6799;18M12Z;0;0;552.93;0.00;0.00;0.00
6800;18M13E;0;0;827.74;0.00;0.00;0.00
6801;18M14T;0;0;471.58;0.00;0.00;0.00
6802;18M14Z;0;20;3468.17;314.79;0.00;0.00
6803;18M09T;0;0;537.27;0.00;0.00;0.00
6804;18M11T;0;0;585.27;0.00;0.00;0.00
7001;19C021;2;8;3012.05;218.80;0.00;502.01
7002;19C022;4;39;9794.82;257.20;6782.77;0.00
7003;19C023;10;59;15800.44;225.30;6005.63;0.00
7004;19C024;14;86;21883.44;472.09;6082.99;0.00
7064;19M021;0;12;1865.51;125.74;0.00;0.00
7065;19M022;0;22;3122.87;139.78;0.00;0.00
7066;19M023;0;29;4101.36;165.24;0.00;0.00
7067;19M024;6;36;5258.03;268.60;1156.67;0.00
7068;19M02T;0;0;517.92;0.00;0.00;0.00
7069;19M061;3;20;2927.66;113.40;0.00;820.19
7070;19M062;6;33;4401.81;160.33;1474.16;0.00
7071;19M063;5;39;5417.24;154.98;1015.43;0.00
7072;19M064;8;49;6967.04;261.62;1549.79;0.00
7073;19M06T;0;0;467.10;0.00;0.00;0.00
7074;19M071;0;10;2090.39;107.49;0.00;0.00
7075;19M072;4;30;4240.09;143.46;2149.71;0.00
7076;19M073;5;40;5792.90;137.56;1552.80;0.00
7077;19M074;10;60;8544.04;265.79;2751.14;0.00
7078;19M07T;0;0;543.05;0.00;0.00;0.00
7079;19M101;0;12;2113.92;141.90;0.00;0.00
7080;19M102;0;21;3417.49;138.12;0.00;0.00
7081;19M103;0;28;4384.36;290.01;0.00;0.00
7082;19M104;0;0;5458.92;0.00;0.00;0.00
7083;19M10T;0;0;594.20;0.00;0.00;0.00
7084;19M111;0;13;2143.68;108.87;0.00;0.00
7085;19M112;0;24;3341.21;112.96;0.00;0.00
7086;19M113;6;33;4498.21;100.21;1157.01;0.00
7087;19M114;0;44;5600.51;233.47;0.00;0.00
7088;19M11T;0;0;504.74;0.00;0.00;0.00
7089;19M121;2;25;3413.43;157.18;0.00;1449.02
7090;19M122;0;43;6325.57;154.67;0.00;0.00
7091;19M123;7;76;11429.57;280.12;5104.00;0.00
7092;19M124;0;0;14582.76;0.00;0.00;0.00
7093;19M12T;0;0;515.40;0.00;0.00;0.00
7094;19M131;0;16;3434.91;183.15;0.00;0.00
7095;19M132;6;32;6365.37;364.96;2930.46;0.00
7096;19M133;0;34;8170.16;438.94;0.00;0.00
7097;19M134;0;0;10167.73;0.00;0.00;0.00
7098;19M13T;0;0;548.64;0.00;0.00;0.00
7099;19M141;0;14;2344.86;97.53;0.00;0.00
7100;19M142;5;30;4337.75;83.58;1992.88;0.00
7101;19M143;7;42;5564.89;71.78;1227.14;0.00
7102;19M144;7;61;6928.79;211.69;1363.90;0.00
7103;19M14T;0;0;487.22;0.00;0.00;0.00
7104;19M151;3;22;3056.25;200.57;0.00;860.01
7105;19M152;6;35;5663.65;298.46;2607.41;0.00
7106;19M153;7;39;7266.01;341.20;1602.36;0.00
7107;19M154;0;0;9046.84;0.00;0.00;0.00
7108;19M15T;0;0;476.21;0.00;0.00;0.00
7109;19M161;0;9;1671.33;105.78;0.00;0.00
7110;19M162;0;25;3363.76;110.68;0.00;0.00
7111;19M163;0;36;5101.65;78.15;0.00;0.00
7112;19M164;9;52;6352.01;224.77;1250.36;0.00
7113;19M16T;0;0;522.92;0.00;0.00;0.00
7114;19M171;0;0;627.55;0.00;0.00;0.00
7115;19M172;0;20;1162.93;105.21;0.00;0.00
7116;19M173;0;0;1491.95;0.00;0.00;0.00
7117;19M174;0;0;1857.62;0.00;0.00;0.00
7118;19M181;0;11;2388.89;126.56;0.00;0.00
7119;19M182;4;22;4426.94;83.50;2038.05;0.00
7120;19M183;6;37;5679.41;287.06;1252.47;0.00
7121;19M184;0;0;7071.38;0.00;0.00;0.00
7122;19M18T;0;0;634.12;0.00;0.00;0.00
7123;19M191;0;9;1655.72;113.15;0.00;0.00
7124;19M192;0;23;3406.82;96.44;0.00;0.00
7125;19M193;0;33;4371.22;214.13;0.00;0.00
7126;19M194;7;38;5441.88;262.93;1070.67;0.00
7127;19M19T;0;0;430.02;0.00;0.00;0.00
7128;19M201;0;9;1976.21;121.63;0.00;0.00
7129;19M202;5;28;4287.21;134.77;2311.01;0.00
7130;19M203;0;37;5500.15;134.80;0.00;0.00
7131;19M204;6;47;6848.19;272.72;1348.03;0.00
7132;19M20T;0;0;650.84;0.00;0.00;0.00
7133;19M21Z;0;0;730.78;0.00;0.00;0.00
7134;19M22Z;0;17;2924.51;317.65;0.00;0.00
7135;19M22T;0;0;687.80;0.00;0.00;0.00
7258;20Z021;4;18;2836.39;136.98;0.00;575.22
7259;20Z022;5;27;4069.18;272.59;1232.78;0.00
7260;20Z023;6;33;6179.13;348.77;2109.95;0.00
7261;20Z024;0;0;8047.60;0.00;0.00;0.00
7262;20Z02T;0;0;535.50;0.00;0.00;0.00
7263;20Z031;0;0;723.66;0.00;0.00;0.00
7264;20Z032;0;17;2084.93;150.29;0.00;0.00
7265;20Z033;0;25;3287.29;245.32;0.00;0.00
7266;20Z034;0;0;4281.99;0.00;0.00;0.00
7267;20Z041;4;19;2441.83;131.46;0.00;493.27
7268;20Z042;5;26;3362.03;196.76;920.20;0.00
7269;20Z043;6;33;5148.97;155.80;1786.94;0.00
7270;20Z044;0;43;6706.99;290.58;0.00;0.00
7271;20Z04T;0;0;468.76;0.00;0.00;0.00
7272;20Z051;0;0;618.85;0.00;0.00;0.00
7273;20Z052;0;19;2729.20;196.74;0.00;0.00
7274;20Z053;0;27;4303.10;298.53;0.00;0.00
7275;20Z054;0;30;5605.17;342.87;0.00;0.00
7276;20Z061;0;16;2709.33;101.47;0.00;0.00
7277;20Z062;4;43;6098.99;90.26;3389.65;0.00
7278;20Z063;7;65;8701.06;73.13;2602.07;0.00
7279;20Z064;11;101;11333.91;209.96;2632.85;0.00
7280;20Z06T;0;0;562.88;0.00;0.00;0.00
7281;20Z041;0;19;4733.21;254.81;0.00;0.00
7282;20Z042;0;26;6516.92;381.40;0.00;0.00
7283;20Z043;0;33;9980.71;302.00;0.00;0.00
7284;20Z044;0;43;13000.75;563.25;0.00;0.00
7285;20Z021;0;18;5498.03;265.51;0.00;0.00
7286;20Z022;0;27;7887.64;528.39;0.00;0.00
7287;20Z023;0;33;11977.55;676.06;0.00;0.00
7288;20Z024;0;0;15599.36;0.00;0.00;0.00
7406;21C021;0;5;2039.79;212.78;0.00;0.00
7407;21C022;0;41;10744.60;185.28;0.00;0.00
7408;21C023;13;79;17785.22;419.59;7040.62;0.00
7409;21C024;18;107;31983.52;556.27;14198.30;0.00
7410;21C02J;0;0;1488.32;0.00;0.00;0.00
7411;21C031;4;12;3332.24;137.75;0.00;531.60
7412;21C032;9;60;9944.38;224.70;6612.14;0.00
7413;21C033;15;89;16460.63;343.12;6516.25;0.00
7414;21C034;0;0;29601.48;0.00;0.00;0.00
7415;21C041;0;6;2455.74;248.08;0.00;0.00
7416;21C042;4;22;7328.64;208.79;4872.90;0.00
7417;21C043;8;45;12130.88;500.96;4802.24;0.00
7418;21C044;0;0;21815.20;0.00;0.00;0.00
7419;21C04J;0;0;1715.95;0.00;0.00;0.00
7420;21C051;0;9;2779.36;205.62;0.00;0.00
7421;21C052;0;31;7346.72;203.54;0.00;0.00
7422;21C053;6;52;11621.09;264.92;4274.37;0.00
7423;21C054;11;91;21952.78;452.00;10331.69;0.00
7424;21C05J;0;0;1078.61;0.00;0.00;0.00
7563;21K02J;0;0;923.92;0.00;0.00;0.00
7564;21M021;0;9;1734.71;333.10;0.00;0.00
7565;21M022;0;17;4871.61;532.42;0.00;0.00
7566;21M023;0;18;7263.53;732.80;0.00;0.00
7567;21M024;0;0;12693.74;0.00;0.00;0.00
7568;21M041;0;0;649.81;0.00;0.00;0.00
7569;21M042;0;12;1824.87;282.25;0.00;0.00
7570;21M043;0;0;2720.86;0.00;0.00;0.00
7571;21M044;0;0;4754.98;0.00;0.00;0.00
7572;21M051;0;0;691.83;0.00;0.00;0.00
7573;21M052;0;14;1942.32;106.50;0.00;0.00
7574;21M053;0;23;2900.78;228.85;0.00;0.00
7575;21M054;0;0;5060.30;0.00;0.00;0.00
7576;21M061;0;0;943.52;0.00;0.00;0.00
7577;21M062;0;15;2649.50;315.71;0.00;0.00
7578;21M063;0;0;3950.38;0.00;0.00;0.00
7579;21M064;0;0;6903.69;0.00;0.00;0.00
7580;21M071;0;7;1266.47;147.18;0.00;0.00
7581;21M072;0;17;3045.33;116.46;0.00;0.00
7582;21M073;0;26;4093.47;145.72;0.00;0.00
7583;21M074;0;47;7153.60;284.71;0.00;0.00
7584;21M101;0;6;1076.57;143.09;0.00;0.00
7585;21M102;0;14;2382.27;128.46;0.00;0.00
7586;21M103;0;25;3795.28;246.16;0.00;0.00
7587;21M104;0;44;8472.32;356.23;0.00;0.00
7588;21M111;0;7;1141.24;127.57;0.00;0.00
7589;21M112;0;19;2989.93;104.86;0.00;0.00
7590;21M113;0;33;4457.95;249.06;0.00;0.00
7591;21M114;0;44;7790.72;331.61;0.00;0.00
7592;21M121;0;0;640.90;0.00;0.00;0.00
7593;21M122;0;18;1799.84;182.88;0.00;0.00
7594;21M123;0;21;2683.54;239.60;0.00;0.00
7595;21M124;0;0;4689.76;0.00;0.00;0.00
7596;21M131;2;7;1614.82;139.05;0.00;605.56
7597;21M132;0;28;4534.92;202.42;0.00;0.00
7598;21M133;7;39;6761.52;321.51;2226.60;0.00
7599;21M134;0;0;11816.43;0.00;0.00;0.00
7600;21M141;0;7;1265.46;154.30;0.00;0.00
7601;21M142;0;18;2962.72;227.67;0.00;0.00
7602;21M143;0;28;5733.84;204.12;0.00;0.00
7603;21M144;8;49;10020.46;379.90;4286.62;0.00
7604;21M151;2;8;2041.60;302.98;0.00;675.03
7605;21M152;0;28;8101.16;354.78;0.00;0.00
7606;21M153;5;50;17222.93;321.86;9121.78;0.00
7607;21M154;14;90;30097.41;626.47;12874.48;0.00
7608;21M15T;0;0;691.54;0.00;0.00;0.00
7609;21M161;0;9;1652.76;158.74;0.00;0.00
7610;21M162;0;20;3398.94;168.55;0.00;0.00
7611;21M163;0;30;5084.43;296.51;0.00;0.00
7612;21M164;0;45;9532.01;391.51;0.00;0.00
7613;21M16T;0;0;566.46;0.00;0.00;0.00
7614;21M02T;0;0;555.13;0.00;0.00;0.00
7615;21M07T;0;0;668.28;0.00;0.00;0.00
7616;21M10T;0;0;569.74;0.00;0.00;0.00
7617;21M11T;0;0;641.82;0.00;0.00;0.00
7618;21M14T;0;0;668.35;0.00;0.00;0.00
7802;22C021;3;26;8892.89;342.67;0.00;2253.55
7803;22C022;8;65;23609.32;280.19;14716.43;0.00
7804;22C023;14;85;29213.21;340.95;5603.89;0.00
7805;22C024;24;145;49670.34;640.39;20457.13;0.00
7806;22C031;0;11;4380.09;185.63;0.00;0.00
7807;22C032;5;50;11619.72;254.84;7239.63;0.00
7808;22C033;10;60;14168.15;436.69;2548.44;0.00
7809;22C034;0;0;24089.68;0.00;0.00;0.00
7852;22K02J;0;0;1034.65;0.00;0.00;0.00
7853;22M021;0;14;3058.30;116.21;0.00;0.00
7854;22M022;0;30;4917.71;210.06;0.00;0.00
7855;22M023;7;41;7228.37;230.73;2310.66;0.00
7856;22M024;10;61;11842.90;361.80;4614.52;0.00
7857;22Z021;0;27;16206.87;421.31;0.00;0.00
7858;22Z022;7;77;37272.31;577.18;21065.44;0.00
7859;22Z023;13;104;63160.59;423.38;25888.28;0.00
7860;22Z024;28;171;91526.99;999.75;28366.40;0.00
7861;22Z03Z;0;0;861.71;0.00;0.00;0.00
7862;22M02T;0;0;653.55;0.00;0.00;0.00
7901;23C021;0;7;2109.36;149.20;0.00;0.00
7902;23C022;0;31;6614.48;137.64;0.00;0.00
7903;23C023;9;55;10612.57;125.23;3998.09;0.00
7904;23C024;11;111;17625.68;296.69;7013.12;0.00
7905;23C02J;0;0;763.53;0.00;0.00;0.00
7959;23K02Z;0;0;533.39;0.00;0.00;0.00
7960;23K03J;0;0;759.26;0.00;0.00;0.00
7961;23M02T;0;0;279.30;0.00;0.00;0.00
7962;23M02Z;3;15;2140.61;262.96;0.00;620.44
7963;23M061;0;8;1458.25;96.06;0.00;0.00
7964;23M062;0;24;2995.28;105.14;0.00;0.00
7965;23M063;0;45;5203.20;115.97;0.00;0.00
7966;23M064;0;64;7406.70;214.89;0.00;0.00
7967;23M06T;0;0;389.41;0.00;0.00;0.00
7968;23M07J;0;0;420.44;0.00;0.00;0.00
7969;23M08J;0;0;513.80;0.00;0.00;0.00
7970;23M091;0;5;895.51;145.14;0.00;0.00
7971;23M092;0;13;2056.61;278.73;0.00;0.00
7972;23M093;0;19;4381.64;206.21;0.00;0.00
7973;23M094;0;28;6237.52;412.34;0.00;0.00
7974;23M101;0;9;1405.62;115.46;0.00;0.00
7975;23M102;0;19;2560.23;173.60;0.00;0.00
7976;23M103;0;26;3775.44;200.00;0.00;0.00
7977;23M104;0;34;5375.44;294.04;0.00;0.00
7978;23M10T;0;0;359.96;0.00;0.00;0.00
7979;23M111;0;5;970.62;165.79;0.00;0.00
7980;23M112;0;18;3711.89;134.95;0.00;0.00
7981;23M113;0;37;6275.87;313.55;0.00;0.00
7982;23M114;0;0;8934.08;0.00;0.00;0.00
7983;23M13Z;0;0;347.78;0.00;0.00;0.00
7984;23M14Z;0;0;502.81;0.00;0.00;0.00
7985;23M15Z;0;0;482.92;0.00;0.00;0.00
7986;23M16Z;4;18;2750.61;273.53;0.00;539.76
7987;23M18Z;0;0;486.63;0.00;0.00;0.00
7988;23M19Z;0;0;402.42;0.00;0.00;0.00
7989;23M20T;0;0;511.01;0.00;0.00;0.00
7990;23M20Z;0;17;2637.55;278.83;0.00;0.00
7991;23Z02T;0;0;557.25;0.00;0.00;0.00
7992;23Z02Z;4;12;4269.38;278.80;0.00;1067.34
7993;23Z02Z;4;12;5550.20;362.44;0.00;1387.55
7994;23Z02Z;4;12;6404.07;418.21;0.00;1601.02
7995;23M11T;0;0;645.77;0.00;0.00;0.00
8701;25C021;0;7;3040.02;173.22;0.00;0.00
8702;25C022;4;46;9795.51;199.72;6755.48;0.00
8703;25C023;11;82;18468.36;171.73;8672.86;0.00
8704;25C024;16;135;27570.25;380.73;9101.89;0.00
8755;25M02A;2;22;3904.20;146.89;0.00;1710.45
8756;25M02B;0;31;5226.19;193.85;0.00;0.00
8757;25M02C;6;52;9297.14;332.34;4070.95;0.00
8758;25M02T;0;0;483.30;0.00;0.00;0.00
8759;25Z02E;0;0;16194.72;0.00;0.00;0.00
8760;25Z031;0;0;1470.12;0.00;0.00;0.00
8761;25Z032;0;0;10738.94;0.00;0.00;0.00
8762;25Z033;0;0;17425.96;0.00;0.00;0.00
8763;25Z034;0;0;45875.12;0.00;0.00;0.00
8802;26C021;4;32;9036.67;156.97;0.00;928.95
8803;26C022;9;55;15743.50;70.48;6706.83;0.00
8804;26C023;9;78;17364.48;127.04;1620.98;0.00
8805;26C024;19;115;22065.02;357.02;4700.54;0.00
8852;26M021;2;16;2594.52;170.33;0.00;670.57
8853;26M022;4;39;7113.58;130.24;4519.06;0.00
8854;26M023;6;54;9067.19;199.54;1953.61;0.00
8855;26M024;13;78;13856.17;330.63;4788.98;0.00
8906;27C021;8;46;22086.94;260.72;0.00;2234.82
8907;27C022;11;67;31184.43;214.28;9097.49;0.00
8908;27C023;13;108;40414.87;202.25;9230.44;0.00
8909;27C024;24;145;47898.29;618.26;7483.42;0.00
8910;27C031;0;0;11431.60;0.00;0.00;0.00
8911;27C032;0;0;16918.76;0.00;0.00;0.00
8912;27C033;0;0;20750.40;0.00;0.00;0.00
8913;27C034;0;0;28147.21;0.00;0.00;0.00
8914;27C041;0;0;18142.37;0.00;0.00;0.00
8915;27C042;14;85;34763.60;267.44;16621.23;0.00
8916;27C043;19;117;43321.72;362.30;8558.12;0.00
8917;27C044;21;171;62885.83;688.22;19564.11;0.00
8918;27C051;10;70;19868.01;318.21;0.00;1887.46
8919;27C052;13;79;24946.03;284.79;5078.02;0.00
8920;27C053;15;126;41358.43;250.60;16412.39;0.00
8921;27C054;34;201;58893.20;573.46;17534.78;0.00
8922;27C061;7;35;11704.46;275.07;0.00;1365.82
8923;27C062;8;46;14730.18;416.62;3025.72;0.00
8924;27C063;10;60;20562.84;449.57;5832.66;0.00
8925;27C064;14;86;32251.78;699.57;11688.94;0.00
8926;27C071;0;0;25716.96;0.00;0.00;0.00
8927;27C072;0;0;44141.36;0.00;0.00;0.00
8928;27C073;0;0;59774.92;0.00;0.00;0.00
8929;27C074;0;0;74588.93;0.00;0.00;0.00
8930;27C041;0;0;21770.85;0.00;0.00;0.00
8931;27C042;14;85;41716.32;320.93;19945.47;0.00
8932;27C043;19;117;51986.06;434.76;10269.74;0.00
8933;27C044;21;171;75463.00;825.86;23476.93;0.00
8934;27C051;10;70;39834.73;318.21;0.00;3784.30
8935;27C052;13;79;44912.75;284.79;5078.02;0.00
8936;27C053;15;126;61325.14;250.60;16412.39;0.00
8937;27C054;34;201;78859.92;573.46;17534.78;0.00
8970;27Z021;14;75;23959.44;134.70;0.00;1635.49
8971;27Z022;13;95;26653.47;524.83;2694.03;0.00
8972;27Z023;15;118;57162.13;693.99;30508.66;0.00
8973;27Z024;26;160;86309.74;1005.79;29147.61;0.00
8974;27Z03Z;2;0;6032.07;0.00;0.00;2262.02
8975;27Z03Z;0;56;20645.91;682.72;0.00;0.00
8976;27Z04J;0;0;1156.53;0.00;0.00;0.00
9602;28Z01Z;0;0;417.86;0.00;0.00;0.00
9603;28Z02Z;0;0;391.56;0.00;0.00;0.00
9604;28Z03Z;0;0;653.00;0.00;0.00;0.00
9605;28Z04Z;0;0;338.75;0.00;0.00;0.00
9606;28Z07Z;0;0;379.14;0.00;0.00;0.00
9607;28Z08Z;0;0;866.79;0.00;0.00;0.00
9608;28Z09Z;0;0;318.94;0.00;0.00;0.00
9609;28Z10Z;0;0;998.45;0.00;0.00;0.00
9610;28Z11Z;0;0;520.43;0.00;0.00;0.00
9611;28Z12Z;0;0;153.09;0.00;0.00;0.00
9612;28Z13Z;0;0;123.68;0.00;0.00;0.00
9613;28Z14Z;0;0;625.74;0.00;0.00;0.00
9614;28Z15Z;0;0;222.89;0.00;0.00;0.00
9615;28Z16Z;0;0;1341.61;0.00;0.00;0.00
9616;28Z17Z;0;0;339.54;0.00;0.00;0.00
9617;28Z04Z;0;0;379.72;0.00;0.00;0.00
9618;28Z04Z;0;0;243.63;0.00;0.00;0.00
9619;28Z11Z;0;0;1021.98;0.00;0.00;0.00
9620;28Z11Z;0;0;785.29;0.00;0.00;0.00
9621;28Z11Z;0;0;1953.47;0.00;0.00;0.00
9622;28Z18Z;0;0;158.45;0.00;0.00;0.00
