COD_RES;RES_LIB;TEC_COL
62640;MONTIGNY EN GOHELLE;0
62650;HUCQUELIERS;0
62680;MERICOURT;0
62700;BRUAY LA BUISSIERE;0
62710;COURRIERES;0
62730;MARCK;0
62750;LOOS EN GOHELLE;0
62770;LE PARCQ;0
62790;LEFOREST;0
62800;LIEVIN;0
62810;AVESNES LE COMTE;0
62830;SAMER;0
62840;LAVENTIE;0
62860;MARQUION;0
62880;VENDIN LE VIEIL;0
62890;TOURNEHEM SUR LA HEM;0
62920;ANNEZIN;0
62930;WIMEREUX;0
62940;BARLIN;0
62950;NOYELLES GODAULT;0
62960;FLECHIN;0
62970;COURCELLES LES LENS;0
62980;MAZINGARBE;0
62990;BEAURAINVILLE;0
63111;MEZEL;0
63112;CLERMONT FERRAND;0
63115;MEZEL;0
63118;CLERMONT FERRAND;0
63120;COURPIERE;0
63122;BEAUMONT;0
63140;CHATELGUYON;0
63150;LA BOURBOULE;0
63170;AUBIERE;0
63190;LEZOUX;0
63210;ROCHEFORT MONTAGNE;0
63220;ARLANC;0
63240;LE MONT DORE;0
63250;CHABRELOCHE;0
63270;VIC LE COMTE;0
63290;PUY GUILLAUME;0
63310;RANDAN;0
63320;CHAMPEIX;0
63350;MARINGUES;0
63380;PONTAUMUR;0
63410;MANZAT;0
63420;ARDES;0
63430;PONT DU CHATEAU;0
63450;ST AMANT TALLENDE;0
63470;HERMENT;0
63490;SAUXILLANGES;0
63500;ISSOIRE;0
63510;AULNAT;0
63520;ST DIER D AUVERGNE;0
63530;VOLVIC;0
63540;BEAUMONT;0
63550;ST REMY SUR DUROLLE;0
63560;MENAT;0
63570;BRASSAC LES MINES;0
63580;VERNET LA VARENNE;0
63600;AMBERT;0
63610;BESSE ET ST ANASTAISE;0
63620;GIAT;0
63630;ST GERMAIN L HERM;0
63640;ST PRIEST DES CHAMPS;0
63650;LA MONNERIE LE MONTEL;0
63660;ST ANTHEME;0
63670;LE CENDRE;0
63690;TAUVES;0
63700;ST ELOY LES MINES;0
63720;ENNEZAT;0
63730;LES MARTRES DE VEYRE;0
63740;GELLES;0
63750;MESSEIX;0
63760;BOURG LASTIC;0
63770;LES ANCIZES COMPS;0
63780;ST GEORGES DE MONS;0
63810;BAGNOLS;0
63820;LAQUEUILLE;0
63830;DURTOL;0
63840;VIVEROLS;0
63850;EGLISENEUVE D ENTRAIGUES;0
63870;ORCINES;0
63880;OLLIERGUES;0
63920;PESCHADOIRES;0
63930;AUGEROLLES;0
63940;MARSAC EN LIVRADOIS;0
63950;ST SAUVES D AUVERGNE;0
63960;VEYRE MONTON;0
63970;AYDAT;0
64110;JURANCON;0
64120;ST PALAIS;0
64122;URRUGNE;0
64140;BILLERE;0
64150;MOURENX;0
64170;ARTIX;0
64190;NAVARRENX;0
64210;BIDART;0
64220;ST JEAN PIED DE PORT;0
64230;LESCAR;0
64250;CAMBO LES BAINS;0
64260;ARUDY;0
64270;SALIES DE BEARN;0
64300;ORTHEZ;0
65330;GALAN;0
65360;BERNAC DEBAT;0
65370;LOURES BAROUSSE;0
65390;VIC EN BIGORRE;0
65410;SARRANCOLIN;0
65430;SOUES;0
65460;BAZET;0
65500;VIC EN BIGORRE;0
65600;AUREILHAN;0
65670;MONLEON MAGNOAC;0
65690;BARBAZAN DEBAT;0
65700;MAUBOURGUET;0
65710;CAMPAN;0
65800;AUREILHAN;0
66110;AMELIE LES BAINS PALALDA;0
66120;FONT ROMEU ODEILLO VIA;0
66130;ILLE SUR TET;0
66160;LE BOULOU;0
66190;COLLIOURE;0
66210;MONT LOUIS;0
66230;PRATS DE MOLLO LA PRESTE;0
66240;ST ESTEVE;0
66250;ST LAURENT DE LA SALANQUE;0
66260;ST LAURENT DE CERDANS;0
66270;LE SOLER;0
66280;SALEILLES;0
66290;CERBERE;0
66300;THUIR;0
66320;VINCA;0
66330;CABESTANY;0
66340;BOURG MADAME;0
66350;TOULOUGES;0
66360;OLETTE;0
66370;LE SOLER;0
66380;PIA;0
66390;BAIXAS;0
66400;CERET;0
66410;VILLELONGUE DE LA SALANQUE;0
66420;LE BARCARES;0
66430;BOMPAS;0
66440;TORREILLES;0
66450;POLLESTRES;0
66470;STE MARIE;0
66480;MAUREILLAS LAS ILLAS;0
66500;PRADES;0
66530;CLAIRA;0
66550;LE SOLER;0
59281;RUMILLY EN CAMBRESIS;0
59283;RAIMBEAUCOURT;0
59285;ARNEKE;0
59287;GUESNAIN;0
59292;AVESNES LES AUBERT;0
59294;SOLESMES;0
59295;ESCAUDOEUVRES;0
59296;DOUCHY LES MINES;0
59300;VALENCIENNES;0
59310;ORCHIES;0
59330;HAUTMONT;0
59350;ST ANDRE LEZ LILLE;0
59360;LE CATEAU CAMBRESIS;0
59390;LYS LEZ LANNOY;0
59400;CAMBRAI;0
59420;BONDUES;0
59440;AVESNES SUR HELPE;0
59450;SIN LE NOBLE;0
59470;WORMHOUT;0
59490;SOMAIN;0
59491;VILLENEUVE D ASCQ;0
59494;PETITE FORET;0
59496;WAVRIN;0
59510;HEM;0
59530;LE QUESNOY;0
59540;CAUDRY;0
59551;ATTICHES;0
59552;LAMBRES LEZ DOUAI;0
59554;NEUVILLE ST REMY;0
59560;COMINES;0
59580;ANICHE;0
59590;RAISMES;0
59610;FOURMIES;0
59630;BOURBOURG;0
59660;MERVILLE;0
59680;FERRIERE LA GRANDE;0
59690;VIEUX CONDE;0
59700;MARCQ EN BAROEUL;0
59710;PONT A MARCQ;0
59720;LOUVROIL;0
59730;SOLESMES;0
59740;SOLRE LE CHATEAU;0
59750;FEIGNIES;0
59760;GRANDE SYNTHE;0
59770;MARLY;0
59780;BAISIEUX;0
59790;RONCHIN;0
59810;LESQUIN;0
59820;GRAVELINES;0
59830;CYSOING;0
59840;PERENCHIES;0
59860;BRUAY SUR L ESCAUT;0
59870;MARCHIENNES;0
59880;ST SAULVE;0
59890;COMINES;0
59910;BONDUES;0
59920;QUIEVRECHAIN;0
59930;LA CHAPELLE D ARMENTIERES;0
59940;ESTAIRES;0
59950;AUBY;0
59960;RONCQ;0
59980;BERTRY;0
59990;SAULTAIN;0
60100;CREIL;0
60110;MERU;0
60117;VAUMOISE;0
60123;BONNEUIL EN VALOIS;0
60126;LONGUEIL STE MARIE;0
60128;PLAILLY;0
60130;ST JUST EN CHAUSSEE;0
60138;NOYON;0
60150;THOUROTTE;0
60160;MONTATAIRE;0
60175;MERU;0
60180;CREIL;0
60190;ESTREES ST DENIS;0
60210;GRANDVILLIERS;0
60220;FORMERIE;0
60250;MOUY;0
60270;GOUVIEUX;0
60280;COMPIEGNE;0
60300;SENLIS;0
60320;BETHISY ST PIERRE;0
60340;ST LEU D ESSERENT;0
60350;CUISE LA MOTTE;0
60360;CREVECOEUR LE GRAND;0
60380;MARSEILLE EN BEAUVAISIS;0
60400;NOYON;0
60420;MAIGNELAY MONTIGNY;0
60430;NOAILLES;0
60460;PRECY SUR OISE;0
60490;RESSONS SUR MATZ;0
60510;BRESLES;0
60530;NEUILLY EN THELLE;0
60550;VERNEUIL EN HALATTE;0
60560;ORRY LA VILLE;0
60580;COYE LA FORET;0
60600;CLERMONT;0
60620;MAREUIL SUR OURCQ;0
60640;GUISCARD;0
60660;CIRES LES MELLO;0
60690;MARSEILLE EN BEAUVAISIS;0
60710;CHEVRIERES;0
61370;STE GAUBURGE STE COLOMBE;0
61390;COURTOMER;0
61420;ST DENIS SUR SARTHON;0
61440;FLERS;0
61500;SEES;0
61550;LA FERTE FRENEL;0
61560;BAZOCHES SUR HOENE;0
61570;MORTREE;0
61600;LA FERTE MACE;0
61700;DOMFRONT;0
61790;CONDE SUR NOIREAU;0
62000;ARRAS;0
62110;HENIN BEAUMONT;0
62112;CORBEHEM;0
62114;SAINS EN GOHELLE;0
62117;BREBIERES;0
62118;BIACHE ST VAAST;0
62120;AIRE SUR LA LYS;0
62121;ACHIET LE GRAND;0
62123;BEAUMETZ LES LOGES;0
62124;BERTINCOURT;0
62126;WIMEREUX;0
62128;CROISILLES;0
62131;VERQUIN;0
62132;HARDINGHEN;0
62136;LESTREM;0
62138;HAISNES;0
62141;EVIN MALMAISON;0
62142;COLEMBERT;0
62144;MAROEUIL;0
62147;HERMIES;0
62150;HOUDAIN;0
62152;NEUFCHATEL HARDELOT;0
62153;SOUCHEZ;0
62157;ALLOUAGNE;0
62159;BAPAUME;0
62161;MAROEUIL;0
62162;AUDRUICQ;0
62170;MONTREUIL;0
62173;BEAUMETZ LES LOGES;0
62175;BOISLEUX AU MONT;0
62179;WISSANT;0
62180;RANG DU FLIERS;0
62185;COULOGNE;0
62190;LILLERS;0
62200;BOULOGNE SUR MER;0
62210;AVION;0
62217;BEAURAINS;0
62219;LONGUENESSE;0
62220;CARVIN;0
62223;ST LAURENT BLANGY;0
62224;OUTREAU;0
62231;COQUELLES;0
62232;ANNEZIN;0
62250;MARQUISE;0
62270;FREVENT;0
62280;BOULOGNE SUR MER;0
62290;NOEUX LES MINES;0
62310;FRUGES;0
62320;ROUVROY;0
62340;GUINES;0
62360;ST ETIENNE AU MONT;0
62380;LUMBRES;0
57180;THIONVILLE;0
57185;CLOUANGE;0
57200;SARREGUEMINES;0
57220;BOULAY MOSELLE;0
57240;KNUTANGE;0
57250;MOYEUVRE GRANDE;0
57255;STE MARIE AUX CHENES;0
57270;UCKANGE;0
57290;FAMECK;0
57300;HAGONDANGE;0
57330;HETTANGE GRANDE;0
57340;MORHANGE;0
57360;AMNEVILLE LES THERMES;0
57365;ENNERY;0
57385;FAULQUEMONT;0
57390;AUDUN LE TICHE;0
57400;SARREBOURG;0
57410;ROHRBACH LES BITCHE;0
57415;MONTBRONN;0
57420;VERNY;0
57440;ALGRANGE;0
57445;SARREBOURG;0
57455;SEINGBOUSE;0
57460;BEHREN LES FORBACH;0
57480;SIERCK LES BAINS;0
57500;ST AVOLD;0
57510;PUTTELANGE AUX LACS;0
57520;GROSBLIEDERSTROFF;0
57530;COURCELLES CHAUSSY;0
57535;MARANGE SILVANGE;0
57550;FALCK;0
57565;SARREBOURG;0
57570;CATTENOM;0
57580;REMILLY;0
57600;FORBACH;0
57630;VIC SUR SEILLE;0
57640;VIGY;0
57645;NOISSEVILLE;0
57655;BOULANGE;0
57670;ALBESTROFF;0
57680;ARS SUR MOSELLE;0
57690;CREHANGE;0
57710;AUMETZ;0
57720;VOLMUNSTER;0
57740;LONGEVILLE LES ST AVOLD;0
57780;ROSSELANGE;0
57790;SARREBOURG;0
57800;FREYMING MERLEBACH;0
57820;LUTZELBOURG;0
57840;OTTANGE;0
57850;DABO;0
57855;ST PRIVAT LA MONTAGNE;0
57865;AMANVILLERS;0
57870;TROISFONTAINES;0
57880;HAM SOUS VARSBERG;0
57890;PORCELETTE;0
57905;SARREINSMING;0
57915;WOUSTVILLER;0
57920;KEDANGE SUR CANNER;0
57925;DISTROFF;0
57930;SARREBOURG;0
57950;MONTIGNY LES METZ;0
57960;MEISENTHAL;0
57970;YUTZ;0
57980;DIEBLING;0
58000;NEVERS;0
58130;GUERIGNY;0
58140;LORMES;0
58160;IMPHY;0
58170;LUZY;0
58200;COSNE COURS SUR LOIRE;0
58210;VARZY;0
58220;DONZY;0
58240;ST PIERRE LE MOUTIER;0
58270;ST BENIN D AZY;0
58290;MOULINS ENGILBERT;0
58300;DECIZE;0
58320;POUGUES LES EAUX;0
58330;ST SAULGE;0
58340;CERCY LA TOUR;0
58350;CHATEAUNEUF VAL DE BARGIS;0
58360;ST HONORE LES BAINS;0
58370;VILLAPOURCON;0
58380;DECIZE;0
58390;DECIZE;0
58400;LA CHARITE SUR LOIRE;0
58420;BRINON SUR BEUVRON;0
58440;MYENNES;0
58450;NEUVY SUR LOIRE;0
58460;CORVOL L ORGUEILLEUX;0
58470;MAGNY COURS;0
58490;MAGNY COURS;0
58600;FOURCHAMBAULT;0
58640;VARENNES VAUZELLES;0
58660;COULANGES LES NEVERS;0
58700;PREMERY;0
58800;CORBIGNY;0
59100;ROUBAIX;0
59152;CHERENG;0
59154;CRESPIN;0
59156;DENAIN;0
59158;MORTAGNE DU NORD;0
59159;MARCOING;0
59161;ESCAUDOEUVRES;0
59163;CONDE SUR L ESCAUT;0
59164;MARPENT;0
59166;LINSELLES;0
59167;MONTIGNY EN OSTREVENT;0
59168;BOUSSOIS;0
59170;CROIX;0
59171;HORNAING;0
59173;RENESCURE;0
59174;PETITE FORET;0
59176;MASNY;0
59177;AVESNES SUR HELPE;0
59179;FENAIN;0
59181;STEENWERCK;0
59182;MONTIGNY EN OSTREVENT;0
59185;ANNOEULLIN;0
59186;ANOR;0
59188;AVESNES LES AUBERT;0
59189;STEENBECQUE;0
59190;HAZEBROUCK;0
59192;ANZIN;0
59193;ERQUINGHEM LYS;0
59195;PETITE FORET;0
59199;HERGNIES;0
59200;TOURCOING;0
59210;COUDEKERQUE BRANCHE;0
59212;WIGNEHIES;0
59213;SOLESMES;0
59215;ESCAUDAIN;0
59216;SARS POTERIES;0
59217;AVESNES LES AUBERT;0
59219;AVESNES SUR HELPE;0
59221;ANNOEULLIN;0
59223;RONCQ;0
59225;CLARY;0
59226;LECELLES;0
59227;SOLESMES;0
59230;ST AMAND LES EAUX;0
59233;MAING;0
59235;BERSEE;0
59236;COMINES;0
59238;MARETZ;0
59241;MASNIERES;0
59243;ONNAING;0
59245;RECQUIGNIES;0
59247;FECHAIN;0
59249;WAVRIN;0
59251;ANNOEULLIN;0
59253;LA GORGUE;0
59255;DENAIN;0
59258;CREVECOEUR SUR L ESCAUT;0
59260;HELLEMMES LILLE;0
59261;THUMERIES;0
59263;SECLIN;0
59265;FECHAIN;0
59266;GOUZEAUCOURT;0
59268;NEUVILLE ST REMY;0
59269;VALENCIENNES;0
59271;SOLESMES;0
59273;LESQUIN;0
59277;AVESNES LES AUBERT;0
59279;LOON PLAGE;0
59280;ARMENTIERES;0
52250;LONGEAU PERCEY;0
52260;ROLAMPONT;0
52270;DOULAINCOURT SAUCOURT;0
52300;JOINVILLE;0
52310;BOLOGNE;0
52340;BIESLES;0
52360;NEUILLY L EVEQUE;0
52500;FAYL LA FORET;0
52600;CHALINDREY;0
52700;ANDELOT BLANCHEVILLE;0
52800;NOGENT;0
53110;LASSAY LES CHATEAUX;0
53140;PRE EN PAIL;0
53150;MONTSURS;0
53170;MESLAY DU MAINE;0
53190;FOUGEROLLES DU PLESSIS;0
53210;ARGENTRE;0
53240;ANDOUILLE;0
53250;JAVRON LES CHAPELLES;0
53270;STE SUZANNE;0
53290;GREZ EN BOUERE;0
53300;AMBRIERES LES VALLEES;0
53320;LOIRON;0
53340;BALLEE;0
53350;BALLOTS;0
53360;QUELAINES ST GAULT;0
53370;ST PIERRE DES NIDS;0
53380;JUVIGNE;0
53390;ST AIGNAN SUR ROE;0
53410;PORT BRILLET;0
53420;CHAILLAND;0
53440;ARON;0
53470;MARTIGNE SUR MAYENNE;0
53480;VAIGES;0
53500;ERNEE;0
53540;COSSE LE VIVIEN;0
53600;EVRON;0
53640;LE HORPS;0
53700;VILLAINES LA JUHEL;0
53800;RENAZE;0
53810;CHANGE;0
53940;ST BERTHEVIN;0
53950;LOUVERNE;0
53960;BONCHAMP LES LAVAL;0
53970;L HUISSERIE;0
54510;TOMBLAINE;0
54540;BACCARAT;0
54560;AUDUN LE ROMAN;0
54580;AUBOUE;0
54600;VILLERS LES NANCY;0
54620;PIERREPONT;0
54630;FLAVIGNY SUR MOSELLE;0
54640;TUCQUEGNIEUX;0
54650;HERSERANGE;0
54660;BRIEY;0
54670;CUSTINES;0
54690;LAY ST CHRISTOPHE;0
54700;PONT A MOUSSON;0
54710;LUDRES;0
54720;LEXY;0
54730;GORCY;0
54740;HAROUE;0
54750;TRIEUX;0
54760;LEYR;0
54770;BOUXIERES AUX CHENES;0
54780;JARNY;0
54790;BRIEY;0
54800;JARNY;0
54810;LONGWY;0
54820;MARBACHE;0
54840;GONDREVILLE;0
54850;MESSEIN;0
54860;MEXY;0
54880;VILLERUPT;0
54890;ONVILLE;0
54910;AUBOUE;0
54920;VILLERS LA MONTAGNE;0
54940;BELLEVILLE;0
54960;MERCY LE BAS;0
54980;AUBOUE;0
55100;VERDUN;0
55120;CLERMONT EN ARGONNE;0
55130;GONDRECOURT LE CHATEAU;0
55140;VAUCOULEURS;0
55170;ANCERVILLE;0
55210;VIGNEULLES LES HATTONCHATEL;0
55230;SPINCOURT;0
55250;SEUIL D ARGONNE;0
55260;PIERREFITTE SUR AIRE;0
55290;MONTIERS SUR SAULX;0
55310;TRONVILLE EN BARROIS;0
55400;ETAIN;0
55500;LIGNY EN BARROIS;0
55600;MONTMEDY;0
55700;STENAY;0
55800;REVIGNY SUR ORNAIN;0
55840;THIERVILLE SUR MEUSE;0
56100;LORIENT;0
56120;JOSSELIN;0
56130;LA ROCHE BERNARD;0
56150;BAUD;0
56160;GUEMENE SUR SCORFF;0
56190;MUZILLAC;0
56200;LA GACILLY;0
56230;QUESTEMBERT;0
56250;ELVEN;0
56260;LARMOR PLAGE;0
56270;PLOEMEUR;0
56290;PORT LOUIS;0
56300;PONTIVY;0
56310;BUBRY;0
56320;LE FAOUET;0
56330;PLUVIGNER;0
56350;ALLAIRE;0
56360;LE PALAIS;0
56370;SARZEAU;0
56380;GUER;0
56390;GRAND CHAMP;0
56400;AURAY;0
56410;ETEL;0
56420;PLUMELEC;0
56430;MAURON;0
56440;LANGUIDIC;0
56450;THEIX;0
56460;SERENT;0
56470;LA TRINITE SUR MER;0
56480;CLEGUEREC;0
56490;GUILLIERS;0
56500;LOCMINE;0
56510;ST PIERRE QUIBERON;0
56530;QUEVEN;0
56540;LE CROISTY;0
56550;BELZ;0
56560;GUISCRIFF;0
56570;LOCMIQUELIC;0
56580;ROHAN;0
56590;GROIX;0
56600;LANESTER;0
56620;PONT SCORFF;0
56630;LANGONNET;0
56640;ARZON;0
56650;INZINZAC LOCHRIST;0
56660;ST JEAN BREVELAY;0
56670;RIANTEC;0
56680;PLOUHINEC;0
56690;LANDEVANT;0
56730;ARZON;0
56740;LA TRINITE SUR MER;0
56750;MUZILLAC;0
56760;LA ROCHE BERNARD;0
56770;PLOURAY;0
56800;PLOERMEL;0
56850;LANESTER;0
56860;SENE;0
56870;BADEN;0
56880;PLOEREN;0
56890;ST AVE;0
56910;CARENTOIR;0
56920;NOYAL PONTIVY;0
56930;BAUD;0
56950;AURAY;0
57120;ROMBAS;0
57140;WOIPPY;0
57150;CREUTZWALD;0
57160;MOULINS LES METZ;0
57175;GANDRANGE;0
45800;ST JEAN DE BRAYE;0
46100;FIGEAC;0
46120;LACAPELLE MARIVAL;0
46130;BRETENOUX;0
46140;LUZECH;0
46160;CAJARC;0
46170;CASTELNAU MONTRATIER;0
46200;SOUILLAC;0
46210;LATRONQUIERE;0
46230;LALBENQUE;0
46250;CAZALS;0
46270;BAGNAC SUR CELE;0
46310;ST GERMAIN DU BEL AIR;0
46320;ASSIER;0
46340;SALVIAC;0
46350;PAYRAC;0
46400;ST CERE;0
46500;GRAMAT;0
46600;MARTEL;0
46700;PUY L EVEQUE;0
47800;MIRAMONT DE GUYENNE;0
48120;ST ALBAN SUR LIMAGNOLE;0
48130;AUMONT AUBRAC;0
48160;LE COLLET DE DEZE;0
48190;BAGNOLS LES BAINS;0
48200;ST CHELY D APCHER;0
48230;CHANAC;0
48310;FOURNELS;0
48340;ST GERMAIN DU TEIL;0
48400;FLORAC;0
48500;LA CANOURGUE;0
48700;ST AMANS;0
48800;VILLEFORT;0
49070;BEAUCOUZE;0
49110;ST PIERRE MONTLIMART;0
49120;CHEMILLE;0
49123;INGRANDES;0
49124;ST BARTHELEMY D ANJOU;0
49130;LES PONTS DE CE;0
49140;SEICHES SUR LE LOIR;0
49160;LONGUE JUMELLES;0
49170;ST GEORGES SUR LOIRE;0
49220;LE LION D ANGERS;0
49240;AVRILLE;0
49250;BEAUFORT EN VALLEE;0
49280;CHOLET;0
49300;CHOLET;0
49320;BRISSAC QUINCE;0
49340;TREMENTINES;0
49350;GENNES;0
49370;LE LOUROUX BECONNAIS;0
49380;THOUARCE;0
49390;VERNANTES;0
49400;SAUMUR;0
49410;ST FLORENT LE VIEIL;0
49420;POUANCE;0
49440;CANDE;0
49450;ST MACAIRE EN MAUGES;0
49460;MONTREUIL JUIGNE;0
49480;ST SYLVAIN D ANJOU;0
49490;NOYANT;0
49500;SEGRE;0
49510;JALLAIS;0
49520;COMBREE;0
49530;LIRE;0
49540;MARTIGNE BRIAND;0
49560;VIHIERS;0
49570;MONTJEAN SUR LOIRE;0
49590;FONTEVRAUD L ABBAYE;0
49600;BEAUPREAU;0
49610;MURS ERIGNE;0
49620;LA POMMERAYE;0
49640;CHATEAUNEUF SUR SARTHE;0
49650;ALLONNES;0
49660;TORFOU;0
49670;THOUARCE;0
49680;VIVY;0
49690;VIHIERS;0
49700;DOUE LA FONTAINE;0
49710;LE LONGERON;0
49730;MONTSOREAU;0
49740;LA ROMAGNE;0
49750;BEAULIEU SUR LAYON;0
49770;LA MEIGNANNE;0
49800;TRELAZE;0
50100;CHERBOURG;0
50120;EQUEURDREVILLE HAINNEVILLE;0
50140;MORTAIN;0
50160;TORIGNI SUR VIRE;0
50180;AGNEAUX;0
50190;PERIERS;0
50210;CERISY LA SALLE;0
50220;DUCEY;0
50240;ST JAMES;0
50250;LA HAYE DU PUITS;0
50270;BARNEVILLE CARTERET;0
50300;AVRANCHES;0
50320;LA HAYE PESNEL;0
50340;LES PIEUX;0
50350;DONVILLE LES BAINS;0
50370;BRECEY;0
50380;ST PAIR SUR MER;0
50400;GRANVILLE;0
50410;PERCY;0
50430;LESSAY;0
50450;GAVRAY;0
50470;LA GLACERIE;0
50500;CARENTAN;0
50530;SARTILLY;0
50540;ISIGNY LE BUAT;0
50560;GOUVILLE SUR MER;0
50570;MARIGNY;0
50590;MONTMARTIN SUR MER;0
50600;ST HILAIRE DU HARCOUET;0
50620;ST JEAN DE DAYE;0
50630;QUETTEHOU;0
50660;QUETTREVILLE SUR SIENNE;0
50670;BRECEY;0
50680;CERISY LA FORET;0
50690;MARTINVAST;0
50700;VALOGNES;0
50710;LESSAY;0
50720;BARENTON;0
50730;ST MARTIN DE LANDELLES;0
50760;BARFLEUR;0
50770;LESSAY;0
50810;CERISY LA FORET;0
50840;ST PIERRE EGLISE;0
50850;SOURDEVAL;0
50870;STE PIENCE;0
50880;ST JEAN DE DAYE;0
50890;CONDE SUR VIRE;0
51100;REIMS;0
51110;BAZANCOURT;0
51140;JONCHERY SUR VESLE;0
51150;TOURS SUR MARNE;0
51170;FISMES;0
51190;VERTUS;0
51200;EPERNAY;0
51220;HERMONVILLE;0
51230;FERE CHAMPENOISE;0
51240;LA CHAUSSEE SUR MARNE;0
51260;ANGLURE;0
51270;MONTMORT LUCY;0
51300;VITRY LE FRANCOIS;0
51320;VITRY LE FRANCOIS;0
51330;GIVRY EN ARGONNE;0
51350;CORMONTREUIL;0
51370;TINQUEUX;0
51390;GUEUX;0
51420;WITRY LES REIMS;0
51430;TINQUEUX;0
51460;COURTISOLS;0
51480;DAMERY;0
51490;PONTFAVERGER MORONVILLIERS;0
51520;CHALONS EN CHAMPAGNE;0
51530;EPERNAY;0
51700;DORMANS;0
51800;STE MENEHOULD;0
52100;ST DIZIER;0
52120;CHATEAUVILLAIN;0
52150;BOURMONT;0
52170;CHEVILLON;0
52200;LANGRES;0
52210;ARC EN BARROIS;0
52220;MONTIER EN DER;0
42560;ST JEAN SOLEYMIEUX;0
42580;L ETRAT;0
42590;NEULISE;0
42600;MONTBRISON;0
42610;ST ROMAIN LE PUY;0
42620;ST MARTIN D ESTREAUX;0
42630;REGNY;0
42640;ST GERMAIN LESPINASSE;0
42650;ST JEAN BONNEFONDS;0
42660;ST GENEST MALIFAUX;0
42670;BELMONT DE LA LOIRE;0
42680;ST MARCELLIN EN FOREZ;0
42700;FIRMINY;0
42720;POUILLY SOUS CHARLIEU;0
42750;ST DENIS DE CABANNE;0
42780;VIOLAY;0
42800;RIVE DE GIER;0
42820;AMBIERLE;0
42840;REGNY;0
42890;BOEN;0
42940;ST BONNET LE COURREAU;0
43100;BRIOUDE;0
43120;MONISTROL SUR LOIRE;0
43140;ST DIDIER EN VELAY;0
43150;LE MONASTIER SUR GAZEILLE;0
43170;SAUGUES;0
43200;YSSINGEAUX;0
43220;DUNIERES;0
43240;ST JUST MALMONT;0
43260;ST JULIEN CHAPTEUIL;0
43270;ALLEGRE;0
43290;MONTFAUCON EN VELAY;0
43320;LOUDES;0
43330;PONT SALOMON;0
43340;LANDOS;0
43350;ST PAULIEN;0
43360;ARVANT;0
43370;SOLIGNAC SUR LOIRE;0
43380;LAVOUTE CHILHAC;0
43400;LE CHAMBON SUR LIGNON;0
43410;LEMPDES SUR ALLAGNON;0
43420;LANDOS;0
43450;BLESLE;0
43500;CRAPONNE SUR ARZON;0
43520;MAZET ST VOY;0
43580;MONISTROL D ALLIER;0
43590;BEAUZAC;0
43600;STE SIGOLENE;0
43620;ST PAL DE MONS;0
43750;LE PUY EN VELAY;0
43770;CHADRAC;0
43800;VOREY;0
44110;CHATEAUBRIANT;0
44115;BASSE GOULAINE;0
44117;ST ANDRE DES EAUX;0
44118;LA CHEVROLIERE;0
44120;VERTOU;0
44130;BLAIN;0
44160;PONTCHATEAU;0
44190;CLISSON;0
44220;COUERON;0
44230;ST SEBASTIEN SUR LOIRE;0
44240;LA CHAPELLE SUR ERDRE;0
44250;ST BREVIN LES PINS;0
44260;SAVENAY;0
44270;MACHECOUL;0
44290;GUEMENE PENFAO;0
44310;ST PHILBERT DE GRAND LIEU;0
44320;ST PERE EN RETZ;0
44330;VALLET;0
44340;BOUGUENAIS;0
44350;GUERANDE;0
44360;ST ETIENNE DE MONTLUC;0
44380;PORNICHET;0
44390;NORT SUR ERDRE;0
44400;REZE;0
44410;HERBIGNAC;0
44420;LA TURBALLE;0
44430;LE LOROUX BOTTEREAU;0
44440;RIAILLE;0
44450;ST JULIEN DE CONCELLES;0
44460;ST NICOLAS DE REDON;0
44470;CARQUEFOU;0
44480;DONGES;0
44490;LE CROISIC;0
44500;LA BAULE ESCOUBLAC;0
44510;LE POULIGUEN;0
44520;MOISDON LA RIVIERE;0
44521;ANCENIS;0
44530;ST GILDAS DES BOIS;0
44540;ST MARS LA JAILLE;0
44550;MONTOIR DE BRETAGNE;0
44560;PAIMBOEUF;0
44570;ST NAZAIRE;0
44580;MACHECOUL;0
44590;DERVAL;0
44600;ST NAZAIRE;0
44610;COUERON;0
44620;LA MONTAGNE;0
44630;PLESSE;0
44640;LE PELLERIN;0
44650;LEGE;0
44660;CHATEAUBRIANT;0
44670;CHATEAUBRIANT;0
44680;STE PAZANNE;0
44690;LA HAIE FOUASSIERE;0
44710;PORT ST PERE;0
44720;ST JOACHIM;0
44730;ST MICHEL CHEF CHEF;0
44740;BATZ SUR MER;0
44750;CAMPBON;0
44760;PORNIC;0
44770;LA PLAINE SUR MER;0
44780;MISSILLAC;0
44800;ST HERBLAIN;0
44810;HERIC;0
44830;BOUAYE;0
44840;LES SORINIERES;0
44850;LIGNE;0
44860;PONT ST MARTIN;0
44880;SAUTRON;0
44980;STE LUCE SUR LOIRE;0
45120;CHALETTE SUR LOING;0
45140;ST JEAN DE LA RUELLE;0
45160;OLIVET;0
45190;BEAUGENCY;0
45210;FERRIERES;0
45230;CHATILLON COLIGNY;0
45250;BRIARE;0
45260;LORRIS;0
45300;PITHIVIERS;0
45310;PATAY;0
45330;MALESHERBES;0
45340;BEAUNE LA ROLANDE;0
45360;CHATILLON SUR LOIRE;0
45380;LA CHAPELLE ST MESMIN;0
45390;PUISEAUX;0
45400;FLEURY LES AUBRAIS;0
45410;ARTENAY;0
45420;BRIARE;0
45430;CHECY;0
45450;FAY AUX LOGES;0
