LPP_COD;VAL_DTD;LPP_TAR;LPP_PRU
4308597;24OCT2003:00:00:00;35.71;0.00
4309674;24OCT2003:00:00:00;865.20;0.00
4314853;24OCT2003:00:00:00;28.71;0.00
4321630;13OCT2010:00:00:00;2187.03;0.00
4324739;24OCT2003:00:00:00;103.49;0.00
4325302;24OCT2003:00:00:00;63.41;0.00
4326431;24OCT2003:00:00:00;74.82;0.00
4327382;24OCT2003:00:00:00;119.39;0.00
4328542;24OCT2003:00:00:00;96.22;0.00
4329040;24OCT2003:00:00:00;76.84;0.00
4329330;24OCT2003:00:00:00;105.53;0.00
4330036;24OCT2003:00:00:00;114.84;0.00
4331024;24OCT2003:00:00:00;34.92;0.00
4339681;24OCT2003:00:00:00;714.26;0.00
4342654;24OCT2003:00:00:00;105.76;0.00
4348622;24OCT2003:00:00:00;102.39;0.00
4349142;24OCT2003:00:00:00;103.51;0.00
4357319;24OCT2003:00:00:00;63.47;0.00
4359293;24OCT2003:00:00:00;428.84;0.00
4360215;24OCT2003:00:00:00;69.84;0.00
4370886;24OCT2003:00:00:00;38.80;0.00
4371408;24OCT2003:00:00:00;77.88;0.00
4371555;24OCT2003:00:00:00;271.23;0.00
4371704;24OCT2003:00:00:00;102.39;0.00
4375116;24OCT2003:00:00:00;34.90;0.00
4375613;24OCT2003:00:00:00;62.58;0.00
4376386;24OCT2003:00:00:00;76.82;0.00
4380637;24OCT2003:00:00:00;151.31;0.00
4385787;24OCT2003:00:00:00;108.64;0.00
4389845;24OCT2003:00:00:00;74.82;0.00
4396035;24OCT2003:00:00:00;18.62;0.00
3353414;13OCT2011:00:00:00;1136.51;1136.51
3353532;21MAY2005:00:00:00;1082.39;1082.39
3353762;21MAY2005:00:00:00;1170.81;1170.81
3354187;05JAN2009:00:00:00;1077.16;1077.16
3354862;10OCT2011:00:00:00;335.39;335.39
3355293;21MAY2005:00:00:00;1082.39;1082.39
3355809;21MAY2005:00:00:00;681.45;681.45
3355940;21MAY2005:00:00:00;609.80;609.80
3356134;21MAY2005:00:00:00;960.43;960.43
3356996;05JAN2009:00:00:00;1077.16;1077.16
3357100;05JAN2009:00:00:00;1077.16;1077.16
3357381;21MAY2005:00:00:00;457.35;457.35
3357783;21MAY2005:00:00:00;1082.39;1082.39
3361454;21MAY2005:00:00:00;609.80;609.80
3362376;21MAY2005:00:00:00;335.39;335.39
3362502;21MAY2005:00:00:00;701.27;701.27
3362531;21MAY2005:00:00:00;609.80;609.80
3362809;21MAY2005:00:00:00;1082.39;1082.39
3363252;06JUL2011:00:00:00;2300.00;2300.00
3363513;21MAY2005:00:00:00;457.35;457.35
3363737;10OCT2011:00:00:00;701.27;701.27
3364990;26NOV2009:00:00:00;1077.16;1077.16
3365280;21MAY2005:00:00:00;681.45;681.45
3365713;21MAY2005:00:00:00;335.39;335.39
3366279;05JAN2009:00:00:00;1077.16;1077.16
3366440;21MAY2005:00:00:00;335.39;335.39
3367244;05JAN2009:00:00:00;1722.82;1722.82
3367400;21MAY2005:00:00:00;335.39;335.39
3367936;23SEP2009:00:00:00;1475.95;1475.95
3368189;21MAY2005:00:00:00;609.80;609.80
3368309;03JAN2011:00:00:00;436.01;436.01
3368700;21MAY2005:00:00:00;609.80;609.80
3369154;21MAY2005:00:00:00;701.27;701.27
3369272;23SEP2009:00:00:00;1077.16;1077.16
3369697;05JAN2009:00:00:00;1077.16;1077.16
3370016;21MAY2005:00:00:00;1082.39;1082.39
3370269;21MAY2005:00:00:00;1859.88;1859.88
3370335;21MAY2005:00:00:00;1082.39;1082.39
3370909;21MAY2005:00:00:00;457.35;457.35
3370996;21MAY2005:00:00:00;701.27;701.27
3371636;05JAN2009:00:00:00;1077.16;1077.16
3372564;21MAY2005:00:00:00;701.27;701.27
3372713;21MAY2005:00:00:00;1859.88;1859.88
3373500;21MAY2005:00:00:00;681.45;681.45
3373954;05JAN2009:00:00:00;1077.16;1077.16
3374178;21MAY2005:00:00:00;1082.39;1082.39
3374474;21MAY2005:00:00:00;701.27;701.27
3374646;05JAN2009:00:00:00;1077.16;1077.16
3375210;21MAY2005:00:00:00;609.80;609.80
3375634;05JAN2009:00:00:00;1077.16;1077.16
3375976;05JAN2009:00:00:00;1475.95;1475.95
3376711;21MAY2005:00:00:00;701.27;701.27
3377142;21MAY2005:00:00:00;1082.39;1082.39
3377283;21MAY2005:00:00:00;1859.88;1859.88
3377490;21MAY2005:00:00:00;1082.39;1082.39
3377604;03JAN2011:00:00:00;594.56;594.56
3377969;21MAY2005:00:00:00;960.43;960.43
3378035;21MAY2005:00:00:00;1170.81;1170.81
3378555;21MAY2005:00:00:00;960.43;960.43
3378584;21MAY2005:00:00:00;1170.81;1170.81
3378851;10OCT2011:00:00:00;1136.51;1136.51
3379276;21MAY2005:00:00:00;1082.39;1082.39
3379773;21MAY2005:00:00:00;1170.81;1170.81
3379879;21MAY2005:00:00:00;701.27;701.27
3380931;21MAY2005:00:00:00;1082.39;1082.39
3382835;21MAY2005:00:00:00;960.43;960.43
3383361;21MAY2005:00:00:00;960.43;960.43
3383384;10OCT2011:00:00:00;1008.45;1008.45
3383533;05JAN2009:00:00:00;1077.16;1077.16
3384136;23SEP2009:00:00:00;1475.95;1475.95
3384159;21MAY2005:00:00:00;1082.39;1082.39
3384449;05JAN2009:00:00:00;1077.16;1077.16
3384573;05JAN2009:00:00:00;1077.16;1077.16
3384811;21MAY2005:00:00:00;1859.88;1859.88
3385443;13OCT2011:00:00:00;480.22;480.22
3385526;21MAY2005:00:00:00;1170.81;1170.81
3386052;21MAY2005:00:00:00;609.80;609.80
3386218;05JAN2009:00:00:00;1077.16;1077.16
3387790;21MAY2005:00:00:00;1082.39;1082.39
3387867;21MAY2005:00:00:00;457.35;457.35
3388039;13OCT2011:00:00:00;736.33;736.33
3388045;21MAY2005:00:00:00;1170.81;1170.81
3388944;21MAY2005:00:00:00;1170.81;1170.81
3389725;21MAY2005:00:00:00;1082.39;1082.39
3389955;21MAY2005:00:00:00;701.27;701.27
3389961;21MAY2005:00:00:00;1270.81;1270.81
3390020;21MAY2005:00:00:00;701.27;701.27
3390935;05JAN2009:00:00:00;1077.16;1077.16
3391700;05JAN2009:00:00:00;1077.16;1077.16
3393460;21MAY2005:00:00:00;335.39;335.39
3393690;21MAY2005:00:00:00;609.80;609.80
3394034;06JUL2011:00:00:00;1559.29;1559.29
3394519;21MAY2005:00:00:00;960.43;960.43
3394979;21MAY2005:00:00:00;335.39;335.39
3395341;21MAY2005:00:00:00;701.27;701.27
3396062;21MAY2005:00:00:00;681.45;681.45
3396168;21MAY2005:00:00:00;335.39;335.39
3396441;03JAN2011:00:00:00;1407.11;1407.11
3396932;21MAY2005:00:00:00;1170.81;1170.81
3397133;21MAY2005:00:00:00;609.80;609.80
3397593;23SEP2009:00:00:00;1559.29;1559.29
3398517;21MAY2005:00:00:00;1082.39;1082.39
3399480;21MAY2005:00:00:00;681.45;681.45
3400177;07MAY2014:00:00:00;20850.00;20850.00
3400326;08SEP2003:00:00:00;1829.39;1829.39
3400622;02NOV2009:00:00:00;11300.00;11300.00
3400728;25MAY2011:00:00:00;57000.00;57000.00
3400792;25FEB2006:00:00:00;4000.00;4000.00
3400817;10MAR2005:00:00:00;4000.00;4000.00
3400898;08SEP2003:00:00:00;3353.88;3353.88
3401455;08SEP2003:00:00:00;1829.39;1829.39
3401515;04MAR2013:00:00:00;16000.00;16000.00
3401521;19SEP2013:00:00:00;16000.00;16000.00
3401739;15NOV2003:00:00:00;3600.00;3600.00
3401780;08SEP2003:00:00:00;1524.49;1524.49
3401900;15NOV2003:00:00:00;3600.00;3600.00
3402041;14DEC2010:00:00:00;4000.00;4000.00
3402087;20SEP2012:00:00:00;527.50;527.50
3402271;29JUN2006:00:00:00;540.00;540.00
3402443;08SEP2003:00:00:00;3048.98;3048.98
3402450;21MAY2005:00:00:00;35.52;35.52
3402466;16JUN2009:00:00:00;6186.00;6186.00
3402800;08SEP2003:00:00:00;3284.82;3284.82
3402992;20FEB2014:00:00:00;19807.50;19807.50
3403359;25MAY2011:00:00:00;50780.00;50780.00
3403365;02NOV2009:00:00:00;10800.00;10800.00
3403431;02NOV2009:00:00:00;14850.00;14850.00
3403750;08SEP2003:00:00:00;3353.88;3353.88
3403804;12JAN2009:00:00:00;12600.00;12600.00
3403997;12JAN2009:00:00:00;14850.00;14850.00
3404465;17DEC2012:00:00:00;89675.00;89675.00
3404502;08SEP2003:00:00:00;3353.88;3353.88
3405105;08SEP2003:00:00:00;2744.08;2744.08
3405565;01SEP2013:00:00:00;2548.95;2548.95
3405789;26JAN2011:00:00:00;10800.00;10800.00
3406412;27SEP2010:00:00:00;16203.20;16203.20
3406458;31JAN2006:00:00:00;3686.00;3686.00
3407073;21MAY2005:00:00:00;70.13;70.13
3407096;08SEP2003:00:00:00;4024.65;4024.65
3407216;08SEP2003:00:00:00;3640.03;3640.03
3407475;02NOV2009:00:00:00;10800.00;10800.00
3407481;12APR2007:00:00:00;44.12;44.12
3407676;08SEP2003:00:00:00;3125.20;3125.20
3407713;26SEP2011:00:00:00;864.00;864.00
3407765;12APR2007:00:00:00;44.12;44.12
3408380;27NOV2012:00:00:00;6000.00;6000.00
3408397;08SEP2003:00:00:00;2800.49;2800.49
3408836;25FEB2006:00:00:00;4000.00;4000.00
3408842;20SEP2012:00:00:00;17882.25;17882.25
3409089;08SEP2003:00:00:00;3795.68;3795.68
3409356;12JAN2009:00:00:00;12600.00;12600.00
3409735;29DEC2010:00:00:00;14850.00;14850.00
3409787;02NOV2009:00:00:00;14850.00;14850.00
3409876;25FEB2006:00:00:00;4000.00;4000.00
3409920;02NOV2009:00:00:00;12600.00;12600.00
3410193;08SEP2003:00:00:00;2541.17;2541.17
3410218;07MAY2014:00:00:00;20850.00;20850.00
3410359;31JAN2006:00:00:00;3686.00;3686.00
3410388;25FEB2006:00:00:00;4000.00;4000.00
3410460;27AUG2013:00:00:00;4000.00;4000.00
3410684;08SEP2003:00:00:00;3640.03;3640.03
3411353;17FEB2014:00:00:00;54688.76;54688.76
3411838;08SEP2003:00:00:00;1829.39;1829.39
3412163;08SEP2003:00:00:00;1829.39;1829.39
3412358;08SEP2003:00:00:00;3125.20;3125.20
3412625;08SEP2003:00:00:00;2541.17;2541.17
3413381;08SEP2003:00:00:00;4290.98;4290.98
3413582;08SEP2003:00:00:00;3353.88;3353.88
3413620;08SEP2003:00:00:00;2286.74;2286.74
3413910;29MAR2005:00:00:00;4000.00;4000.00
3414400;08SEP2003:00:00:00;3048.98;3048.98
3414506;01SEP2013:00:00:00;3027.45;3027.45
3414541;26SEP2011:00:00:00;972.00;972.00
3414618;08SEP2003:00:00:00;3048.98;3048.98
3414860;20FEB2014:00:00:00;87565.00;87565.00
3415032;08SEP2003:00:00:00;3048.98;3048.98
3415351;08SEP2003:00:00:00;3048.98;3184.51
3415368;20DEC2011:00:00:00;16000.00;16000.00
3415546;31AUG2010:00:00:00;3186.19;3186.19
3415575;02NOV2009:00:00:00;12600.00;12600.00
3415894;08SEP2003:00:00:00;2734.17;2734.17
3415919;21MAY2005:00:00:00;42.99;42.99
3415960;19SEP2013:00:00:00;16000.00;16000.00
3416037;07MAY2014:00:00:00;1250.93;1250.93
3416066;21MAY2005:00:00:00;7135.00;7135.00
3416340;29JUN2006:00:00:00;540.00;540.00
3416563;02NOV2009:00:00:00;10800.00;10800.00
3416669;15NOV2003:00:00:00;1524.49;1524.49
3416681;02NOV2009:00:00:00;12600.00;12600.00
3417048;01MAR2013:00:00:00;650.00;650.00
3417054;08SEP2003:00:00:00;1829.39;1829.39
3417077;27SEP2010:00:00:00;19807.50;19807.50
3417427;08SEP2003:00:00:00;3640.03;3640.03
3417580;19MAR2009:00:00:00;16000.00;16000.00
3417605;08SEP2003:00:00:00;3353.88;4020.84
3418384;19SEP2013:00:00:00;16000.00;16000.00
3418817;08SEP2003:00:00:00;3353.88;3353.88
3418823;21MAY2005:00:00:00;1500.00;1500.00
3419099;02NOV2009:00:00:00;12600.00;12600.00
3419136;08SEP2003:00:00:00;3353.88;3353.88
3419461;02AUG2007:00:00:00;44.12;44.12
3419610;25FEB2006:00:00:00;4000.00;4000.00
3419774;12JAN2009:00:00:00;14850.00;14850.00
3419805;08SEP2003:00:00:00;3048.98;3048.98
3419870;02NOV2009:00:00:00;14850.00;14850.00
3419892;19SEP2013:00:00:00;16000.00;16000.00
3420056;15AUG2013:00:00:00;650.00;650.00
3420205;10DEC2009:00:00:00;3686.19;3686.19
3420228;02NOV2009:00:00:00;10800.00;10800.00
3420731;08SEP2003:00:00:00;3048.98;3048.98
3420850;28SEP2010:00:00:00;6000.00;6000.00
3420889;02NOV2009:00:00:00;10800.00;10800.00
3420895;25MAR2010:00:00:00;54.86;54.86
3421009;02NOV2009:00:00:00;12600.00;12600.00
3421297;02NOV2009:00:00:00;12600.00;12600.00
3421417;19NOV2012:00:00:00;16000.00;16000.00
3421469;02NOV2009:00:00:00;10800.00;10800.00
3421848;08SEP2003:00:00:00;1829.39;1829.39
3421908;02NOV2009:00:00:00;14850.00;14850.00
3422084;27DEC2012:00:00:00;17056.00;17056.00
3422167;16JUN2009:00:00:00;1012.53;1012.53
3422486;29JUN2006:00:00:00;850.00;850.00
3422641;08SEP2003:00:00:00;2895.01;2895.01
3422730;20FEB2014:00:00:00;16203.20;16203.20
3423149;20SEP2012:00:00:00;1160.05;1160.05
3423273;15NOV2003:00:00:00;3600.00;3600.00
3423379;08SEP2003:00:00:00;1829.39;1829.39
3423787;26JAN2011:00:00:00;14850.00;14850.00
3423830;02NOV2009:00:00:00;10800.00;10800.00
3424108;02NOV2009:00:00:00;14850.00;14850.00
3424210;07MAY2014:00:00:00;9552.00;9552.00
3424433;01APR2014:00:00:00;1243.41;1243.41
3424781;22AUG2012:00:00:00;4000.00;4000.00
3424835;02NOV2009:00:00:00;14850.00;14850.00
3424841;08SEP2003:00:00:00;2800.49;2800.49
3425183;02NOV2009:00:00:00;14850.00;14850.00
3425220;08SEP2003:00:00:00;2800.49;2800.49
3425817;08SEP2003:00:00:00;2800.49;2800.49
3426165;26MAY2009:00:00:00;16000.00;16000.00
3426219;08SEP2003:00:00:00;2800.49;2800.49
3426538;02NOV2009:00:00:00;10800.00;10800.00
3426573;08SEP2003:00:00:00;3184.51;3184.51
3426739;02NOV2009:00:00:00;10800.00;10800.00
3426892;08SEP2003:00:00:00;3353.88;3353.88
3426981;15AUG2013:00:00:00;17056.00;17056.00
3427182;12JAN2009:00:00:00;12600.00;12600.00
3427199;02NOV2009:00:00:00;12600.00;12600.00
3427450;02NOV2009:00:00:00;12600.00;12600.00
3427621;02NOV2009:00:00:00;10800.00;10800.00
3427822;26SEP2011:00:00:00;864.00;864.00
3427851;27DEC2012:00:00:00;20850.00;20850.00
3427986;29JUN2006:00:00:00;540.00;540.00
3428193;08SEP2003:00:00:00;3640.03;3640.03
3428773;21AUG2012:00:00:00;758.75;758.75
3429519;02NOV2009:00:00:00;10800.00;10800.00
3429643;02AUG2007:00:00:00;44.12;44.12
3429821;08SEP2003:00:00:00;3125.20;3125.20
3429979;12APR2007:00:00:00;44.12;44.12
3430126;07MAY2014:00:00:00;87565.00;87565.00
3430280;20SEP2012:00:00:00;18937.25;18937.25
3430362;17DEC2012:00:00:00;87565.00;87565.00
3430511;23JUN2008:00:00:00;1740.75;1740.75
3430586;08SEP2003:00:00:00;2830.67;2830.67
3430630;21MAY2005:00:00:00;677.03;677.03
3431315;08SEP2003:00:00:00;3048.98;3048.98
1100034;15AUG2011:00:00:00;12.56;12.56
1100040;12NOV2013:00:00:00;21.00;21.00
1100070;08SEP2003:00:00:00;32.01;0.00
1100086;03APR2004:00:00:00;3.18;0.00
1100229;15MAR2013:00:00:00;96.92;96.92
1100287;08SEP2003:00:00:00;32.01;0.00
1100413;01NOV2013:00:00:00;9.84;9.84
1100614;03JUL2013:00:00:00;127.90;127.90
1100620;08SEP2003:00:00:00;22.87;0.00
1100637;12NOV2013:00:00:00;111.81;111.81
1100666;08SEP2003:00:00:00;32.01;0.00
1101111;08SEP2003:00:00:00;1.88;0.00
1101230;01SEP2013:00:00:00;49.40;49.40
1101306;01NOV2013:00:00:00;5.73;5.73
1101312;08SEP2003:00:00:00;12.96;0.00
1101559;08SEP2003:00:00:00;8.84;0.00
1101565;01SEP2013:00:00:00;29.64;29.64
1101720;01JUN2014:00:00:00;51.04;51.04
1101795;01NOV2013:00:00:00;11.58;18.08
1101803;03APR2004:00:00:00;0.72;0.00
1101826;01JUN2014:00:00:00;7.14;7.14
1101909;08SEP2003:00:00:00;0.45;0.00
1101938;06DEC2003:00:00:00;27.44;27.44
1101950;01OCT2011:00:00:00;161.63;161.63
1101980;28JUN2004:00:00:00;32.01;0.00
1102300;01SEP2013:00:00:00;34.16;34.16
1102375;08SEP2003:00:00:00;17.68;0.00
1102464;03JUL2013:00:00:00;112.80;112.80
1102777;03APR2004:00:00:00;1.68;0.00
1102895;08SEP2003:00:00:00;49.55;0.00
1102961;08SEP2003:00:00:00;0.84;0.00
1103015;02JUN2014:00:00:00;80.93;80.93
1103140;08SEP2003:00:00:00;2.96;0.00
1103156;06MAY2014:00:00:00;88.40;88.40
1103417;02NOV2009:00:00:00;2.96;0.00
1103535;08SEP2003:00:00:00;2.96;0.00
1103564;01SEP2013:00:00:00;107.16;107.16
1103587;08SEP2003:00:00:00;0.54;0.00
1103618;08SEP2003:00:00:00;1.30;0.00
1103720;18OCT2012:00:00:00;112.26;112.26
1103819;01SEP2013:00:00:00;1.79;1.79
1103848;08SEP2003:00:00:00;27.44;27.44
1103854;12NOV2013:00:00:00;53.48;53.48
1103860;14DEC2004:00:00:00;14.51;0.00
1104262;01NOV2013:00:00:00;9.66;9.66
1104339;30NOV2009:00:00:00;3.20;0.00
1104405;27AUG2013:00:00:00;80.74;80.74
1104612;01NOV2013:00:00:00;3.46;3.46
1104658;05MAR2012:00:00:00;100.00;0.00
1104776;06JUN2005:00:00:00;5.40;0.00
1105008;01NOV2013:00:00:00;15.47;15.47
1105043;01SEP2013:00:00:00;113.53;113.53
1105184;02JUN2014:00:00:00;80.93;80.93
1105215;01NOV2013:00:00:00;4.07;5.07
1105391;08SEP2003:00:00:00;22.87;0.00
1105497;08SEP2003:00:00:00;3.54;0.00
1105646;08SEP2003:00:00:00;49.55;0.00
1105712;08SEP2003:00:00:00;12.07;0.00
1105764;06DEC2003:00:00:00;32.01;0.00
1105965;01SEP2013:00:00:00;0.83;0.83
1105971;08SEP2003:00:00:00;40.09;0.00
1106485;08SEP2003:00:00:00;15.27;0.00
1106516;01SEP2013:00:00:00;0.86;0.86
1106539;01SEP2013:00:00:00;79.23;79.23
1106700;01SEP2013:00:00:00;2.26;2.26
1106752;26SEP2005:00:00:00;27.44;27.44
1106976;01NOV2013:00:00:00;2.10;2.10
1107059;08SEP2003:00:00:00;32.01;0.00
1107183;10FEB2014:00:00:00;27.44;27.44
1107450;06DEC2003:00:00:00;49.55;0.00
1107504;01NOV2013:00:00:00;11.41;11.41
1107579;01OCT2011:00:00:00;88.68;88.68
1107674;08SEP2003:00:00:00;40.09;0.00
1107763;18OCT2012:00:00:00;127.90;127.90
1107770;01SEP2013:00:00:00;17.86;17.86
1107792;08SEP2003:00:00:00;0.67;0.00
1107800;18OCT2012:00:00:00;112.80;112.80
1107993;08SEP2003:00:00:00;32.01;0.00
1108018;08SEP2003:00:00:00;3.54;0.00
1108060;30NOV2009:00:00:00;2.96;0.00
1108142;01NOV2013:00:00:00;4.26;4.26
1108202;20FEB2014:00:00:00;598.00;598.00
1108248;03APR2004:00:00:00;11.20;0.00
1108320;01NOV2013:00:00:00;6.29;6.29
1108350;22AUG2012:00:00:00;107.55;107.55
1108410;01SEP2013:00:00:00;70.00;70.00
1108515;01SEP2013:00:00:00;90.73;90.73
1108544;12NOV2013:00:00:00;63.15;63.15
1109035;08SEP2003:00:00:00;32.01;0.00
1109101;01NOV2013:00:00:00;11.83;11.83
1109182;08SEP2003:00:00:00;40.09;0.00
1109220;26AUG2013:00:00:00;114.10;114.10
1109288;30JUL2007:00:00:00;1608.34;0.00
1109302;08SEP2003:00:00:00;49.55;0.00
1109360;03APR2004:00:00:00;88.00;0.00
1109673;08SEP2003:00:00:00;2.96;0.00
1109874;03APR2004:00:00:00;3.36;0.00
1109928;03APR2004:00:00:00;14.00;0.00
1109957;30NOV2009:00:00:00;2.96;0.00
1110021;01SEP2013:00:00:00;110.30;110.30
1110073;08SEP2003:00:00:00;41.48;0.00
1110104;08SEP2003:00:00:00;49.55;0.00
1110127;01SEP2013:00:00:00;4.92;4.92
1110162;01NOV2013:00:00:00;2.10;2.10
1110529;03APR2004:00:00:00;0.64;0.00
1110541;08SEP2003:00:00:00;0.30;0.00
1110848;08SEP2003:00:00:00;40.09;0.00
1110854;08SEP2003:00:00:00;49.55;0.00
1110890;08SEP2003:00:00:00;40.09;0.00
1110908;30JUL2007:00:00:00;24.54;24.54
1111010;08SEP2003:00:00:00;3.54;0.00
1111368;08SEP2003:00:00:00;32.01;0.00
1111687;08SEP2003:00:00:00;40.09;0.00
1111701;08SEP2003:00:00:00;11.74;0.00
1111718;06DEC2003:00:00:00;40.09;0.00
1111760;08SEP2003:00:00:00;27.44;27.44
1111782;08SEP2003:00:00:00;79.27;0.00
1111836;01SEP2013:00:00:00;117.42;117.42
1111902;25FEB2010:00:00:00;61.13;61.13
1111960;08SEP2003:00:00:00;4.73;0.00
1111977;08SEP2003:00:00:00;40.09;0.00
1111983;08SEP2003:00:00:00;49.55;0.00
1112050;02JUN2014:00:00:00;80.93;80.93
1112103;08SEP2003:00:00:00;3.20;0.00
1112155;08SEP2003:00:00:00;49.55;0.00
1112209;06DEC2003:00:00:00;49.55;0.00
1112250;06JUN2005:00:00:00;0.68;0.00
1112304;08SEP2003:00:00:00;49.55;0.00
1112391;01MAY2014:00:00:00;30.87;30.87
1112570;05MAR2012:00:00:00;100.00;100.00
1112793;08SEP2003:00:00:00;2.96;0.00
1112801;08SEP2003:00:00:00;49.55;0.00
1113090;08SEP2003:00:00:00;22.87;0.00
1113210;03APR2004:00:00:00;0.51;0.00
1113373;08SEP2003:00:00:00;4421.02;0.00
1113462;01SEP2013:00:00:00;1.34;1.34
1113545;12NOV2013:00:00:00;90.40;90.40
1113746;01SEP2013:00:00:00;25.35;25.35
1113918;01SEP2013:00:00:00;13.09;13.09
1113930;12NOV2013:00:00:00;21.00;21.00
1113976;12DEC2011:00:00:00;11.50;14.50
1114119;28JUN2004:00:00:00;3.20;0.00
1114237;12JUL2010:00:00:00;42.70;50.70
1114266;03APR2004:00:00:00;2.10;0.00
1114272;05MAR2012:00:00:00;120.00;120.00
1114303;08SEP2003:00:00:00;40.09;0.00
1114527;12NOV2013:00:00:00;58.96;58.96
1115219;01NOV2013:00:00:00;15.14;23.64
1115254;08SEP2003:00:00:00;49.55;0.00
1115277;08SEP2003:00:00:00;49.55;0.00
1115372;08SEP2003:00:00:00;2.96;0.00
1115478;05MAR2012:00:00:00;100.00;100.00
1115863;12NOV2013:00:00:00;72.68;72.68
1115923;25APR2011:00:00:00;11.44;0.00
1116058;01NOV2013:00:00:00;1.70;1.70
1116325;01NOV2013:00:00:00;8.51;8.51
1116383;01SEP2013:00:00:00;116.67;116.67
1116437;08SEP2003:00:00:00;32.01;0.00
1116584;18MAR2008:00:00:00;32.00;32.00
1116680;02JUN2014:00:00:00;77.00;77.00
1116880;01OCT2011:00:00:00;157.63;157.63
1116897;01SEP2013:00:00:00;3.43;3.43
1116905;08SEP2003:00:00:00;3.54;0.00
1117106;03APR2004:00:00:00;14.28;0.00
1117112;01NOV2013:00:00:00;2.19;2.19
1117129;17MAY2012:00:00:00;790.00;790.00
1117307;27FEB2006:00:00:00;1.31;1.31
1117454;01JUN2014:00:00:00;12.76;12.76
1117721;08SEP2003:00:00:00;49.55;0.00
1117974;08SEP2003:00:00:00;2.96;0.00
1118028;08SEP2003:00:00:00;49.55;0.00
1118070;01NOV2013:00:00:00;2.71;2.71
1118241;12JAN2009:00:00:00;3.20;0.00
1118264;01SEP2013:00:00:00;0.10;0.10
1118270;01SEP2013:00:00:00;20.90;20.90
1118287;03APR2004:00:00:00;2.54;0.00
1118324;13DEC2012:00:00:00;77.00;77.00
1118465;08SEP2003:00:00:00;2.06;0.00
1118525;26AUG2013:00:00:00;107.07;107.07
1118614;06MAY2014:00:00:00;88.40;88.40
1118761;08SEP2003:00:00:00;40.09;0.00
1118904;06MAY2014:00:00:00;88.40;88.40
1118962;08SEP2003:00:00:00;3.54;0.00
1119134;02JUN2014:00:00:00;112.26;112.26
1119186;08SEP2003:00:00:00;49.55;0.00
1119217;26AUG2013:00:00:00;117.33;117.33
1119269;08SEP2003:00:00:00;49.55;0.00
1119387;25JAN2010:00:00:00;150.00;150.00
1119542;12NOV2013:00:00:00;90.40;90.40
1119631;08SEP2003:00:00:00;3.20;0.00
1119648;08SEP2003:00:00:00;40.09;0.00
1119750;05DEC2011:00:00:00;12.00;15.00
1119826;13DEC2012:00:00:00;184.62;184.62
1120120;03APR2004:00:00:00;5.08;0.00
1120338;24MAR2014:00:00:00;77.00;77.00
1120373;06JUN2005:00:00:00;6.75;0.00
1120404;08SEP2003:00:00:00;1.31;0.00
1120427;08SEP2003:00:00:00;2.96;0.00
1120663;01APR2014:00:00:00;8.37;8.37
1120686;23SEP2010:00:00:00;2.04;0.00
1120717;09FEB2006:00:00:00;27.44;27.44
1120723;12NOV2013:00:00:00;58.96;58.96
1120775;08SEP2003:00:00:00;1.00;0.00
1120947;01NOV2013:00:00:00;15.14;23.64
1120999;09JAN2014:00:00:00;6.52;8.52
1121119;08SEP2003:00:00:00;3933.18;0.00
1121125;26SEP2005:00:00:00;27.44;27.44
1121131;12NOV2013:00:00:00;80.74;80.74
1121243;25JAN2010:00:00:00;2.29;2.29
1121295;08SEP2003:00:00:00;32.01;0.00
1121332;01JAN2013:00:00:00;3.10;3.10
1121421;15MAR2013:00:00:00;112.80;112.80
1121600;01NOV2013:00:00:00;9.43;9.43
1121616;01NOV2013:00:00:00;2.19;2.19
1121668;08SEP2003:00:00:00;32.01;0.00
1121711;01SEP2013:00:00:00;22.95;22.95
1121740;14JUN2011:00:00:00;6.45;6.45
1121898;01NOV2013:00:00:00;4.26;4.26
1121941;11SEP2013:00:00:00;14.06;14.06
1121987;08SEP2003:00:00:00;9.45;0.00
1122018;01SEP2013:00:00:00;25.45;25.45
1122024;27AUG2013:00:00:00;90.40;90.40
1122053;01APR2010:00:00:00;172.09;172.09
1122231;01SEP2013:00:00:00;24.61;24.61
1122283;08SEP2003:00:00:00;27.44;27.44
1122337;12NOV2013:00:00:00;121.63;121.63
1122484;08SEP2003:00:00:00;32.01;0.00
1122509;30JUL2007:00:00:00;3.89;0.00
1122521;03APR2004:00:00:00;3.26;0.00
1122679;08SEP2003:00:00:00;3.54;0.00
1122780;08SEP2003:00:00:00;49.55;0.00
1122870;08SEP2003:00:00:00;2.96;0.00
1122975;03APR2004:00:00:00;1.20;0.00
1123006;01SEP2013:00:00:00;50.90;50.90
1123271;08SEP2003:00:00:00;0.79;0.00
1123414;15MAR2013:00:00:00;80.93;80.93
1123791;08SEP2003:00:00:00;49.55;0.00
1124098;06DEC2003:00:00:00;40.09;0.00
1124460;06MAY2014:00:00:00;88.40;88.40
1124632;08SEP2003:00:00:00;32.01;0.00
1124690;01NOV2013:00:00:00;7.70;7.70
1124796;12NOV2013:00:00:00;63.15;63.15
1125086;01NOV2013:00:00:00;1.63;2.13
1125092;08SEP2003:00:00:00;2.38;0.00
1125100;06JUN2013:00:00:00;77.00;77.00
1125229;08SEP2003:00:00:00;32.01;0.00
1125270;08SEP2003:00:00:00;2.96;0.00
