PHA_PRS_IDE;PHA_ATC_CLA;GRP_GRP_COD;TEC_COL
3610012;A02;;0
3610029;A02;;0
3610041;J01;Ant;0
3610058;J01;Ant;0
3610064;J01;Ant;0
3610070;J01;Ant;0
3610101;J01;Ant;0
3610118;J01;Ant;0
3610124;N02;;0
3610176;C01;;0
3584668;C07;;0
3584674;C07;;0
3584763;S01;;0
3584792;G03;;0
3584817;N02;;0
3584881;J05;;0
3584935;L01;;0
3584941;L01;;0
3584958;C09;;0
3584964;A11;;0
3584970;V08;;0
3584987;V08;;0
3585001;J05;;0
3585024;R06;;0
3585053;R06;;0
3585107;G03;;0
3585136;G03;;0
3585171;L04;;0
3585188;J05;;0
3585320;L01;;0
3585337;L01;;0
3585521;L03;;0
3585604;R03;;0
3585633;R03;;0
3585685;A07;;0
3585691;N02;;0
3585739;N02;;0
3585805;G03;;0
3598104;J01;Ant;0
3598133;J01;Ant;0
3598179;J01;Ant;0
3598185;J01;Ant;0
3598251;N06;;0
3598311;N06;;0
3598363;A06;;0
3598972;S01;;0
3599138;V08;;0
3599374;N06;;0
3599411;N06;;0
3599523;N06;;0
3599581;L03;;0
3599598;L03;;0
3599606;L03;;0
3599612;L03;;0
3599629;J05;;0
3599635;J05;;0
3599664;J05;;0
3599687;C08;;0
3599701;C08;;0
3599730;R03;;0
3599753;N02;;0
3599871;N06;;0
3599931;N06;;0
3599977;C01;;0
3600002;J01;Ant;0
3600019;J01;Ant;0
3600025;J01;Ant;0
3600048;C04;;0
3600054;C04;;0
3600083;N06;;0
3600143;N06;;0
3600203;N06;;0
3600249;N06;;0
3611885;A10;;0
3611891;A10;;0
3611916;A10;;0
3611939;A10;;0
3611945;A10;;0
3611951;A10;;0
3611968;A10;;0
3611974;A10;;0
3611980;A10;;0
3611997;A10;;0
3612005;A10;;0
3612011;A10;;0
3612028;A10;;0
3612034;A10;;0
3612040;A10;;0
3612057;A10;;0
3675477;J01;Ant;0
3675508;J01;Ant;0
3675520;J01;Ant;0
3675543;J01;Ant;0
3675572;J01;Ant;0
3675595;J01;Ant;0
3675738;C10;Sta;0
3675744;C10;Sta;0
3675750;G01;;0
3675773;H02;;0
3675879;A07;;0
3676034;D10;;0
3676413;M02;;0
3676637;J01;Ant;0
3677246;N06;;0
3677252;N05;Psy;0
3677269;N05;Psy;0
3677298;A06;;0
3677387;J07;;0
3677393;J07;;0
3678180;R06;;0
3678234;J01;Ant;0
3678286;J01;Ant;0
3678317;J01;Ant;0
3678375;J01;Ant;0
3678458;C10;Sta;0
3678464;C10;Sta;0
3678470;C10;Sta;0
3678518;C10;Sta;0
3644011;C09;;0
3644057;C09;;0
3644092;A12;;0
3644117;C09;;0
3644123;C09;;0
3644146;INC;;0
3644169;H05;;0
3644229;N05;;0
3644241;N05;;0
3644347;N05;;0
3644494;N04;;0
3644502;N04;;0
3644525;N04;;0
3644548;N04;;0
3644695;N05;;0
3644726;N05;;0
3644749;N05;;0
3644873;C01;;0
3645045;N05;Psy;0
3645051;N05;Psy;0
3645128;N05;Psy;0
3645134;N05;Psy;0
3645281;J01;Ant;0
3645298;J01;Ant;0
3645335;N06;;0
3645341;N06;;0
3645364;N06;;0
3645370;G03;;0
3645542;N05;Psy;0
3645571;N05;Psy;0
3645766;D06;;0
3645789;R06;;0
3645996;C10;Sta;0
3646300;INC;;0
3646317;N02;;0
3646607;J07;;0
3646642;J07;;0
3586934;S01;;0
3587572;L04;;0
3587709;C07;;0
3587715;N02;;0
3587744;A03;;0
3587750;N02;;0
3587773;N05;Psy;0
3587810;N05;Psy;0
3587879;C10;;0
3587922;C04;;0
3587939;C05;;0
3577496;J01;Ant;0
3577711;G03;;0
3577728;G03;;0
3577734;G03;;0
3577740;G03;;0
3577898;G03;;0
3577906;G03;;0
3577929;G03;;0
3577935;G03;;0
3577958;G03;;0
3577964;G03;;0
3577987;G03;;0
3578018;G03;;0
3578047;C08;;0
3578194;B05;;0
3578202;B05;;0
3578219;B05;;0
3578366;D10;;0
3578389;D10;;0
3578403;D10;;0
3578490;G03;;0
3578515;G03;;0
3578538;G03;;0
3578596;N02;;0
3578610;N02;;0
3578627;N02;;0
3578662;N02;;0
3476163;A11;;0
3476329;A04;;0
3476387;C08;;0
3476430;H05;;0
3476447;H05;;0
3476513;R03;;0
3476677;M01;;0
3476708;C01;;0
3476720;S01;;0
3476743;S01;;0
3476832;INC;;0
3476849;C05;;0
3476878;J01;Ant;0
3476890;J01;Ant;0
3477228;N05;Psy;0
3477234;N05;Psy;0
3477292;N07;;0
3477398;R05;;0
3477441;J07;;0
3477576;R05;;0
3477599;M01;;0
3477607;R05;;0
3477636;N06;;0
3477719;C10;;0
3477754;L02;;0
3477760;J05;;0
3477961;J04;;0
3477978;J04;;0
3588755;N05;Psy;0
3588867;M02;;0
3588873;N02;;0
3589111;H05;;0
3589128;H05;;0
3589513;M02;;0
3589542;V08;;0
3589571;L04;;0
3589588;L04;;0
3589803;C01;;0
3589826;C01;;0
3589832;C01;;0
3494468;A10;;0
3494511;A10;;0
3494735;A10;;0
3494741;A10;;0
3494899;N05;Psy;0
3494913;C08;;0
3604891;B05;;0
3604916;B05;;0
3605117;B03;;0
3605123;B03;;0
3605212;A06;;0
3605241;N05;Psy;0
3535747;N03;;0
3535753;N03;;0
3535813;A11;;0
3535836;A11;;0
3535919;B05;;0
3535925;B05;;0
3535931;B05;;0
3535954;B05;;0
3535960;B05;;0
3535983;B05;;0
3536008;B05;;0
3536014;B05;;0
3536563;D07;;0
3536592;A10;;0
3536617;M01;;0
3536623;M01;;0
3536729;C02;;0
3536818;J01;Ant;0
3537261;INC;;0
3537278;J05;;0
3537410;INC;;0
3537427;J05;;0
3621961;N05;Psy;0
3622021;H01;;0
3622038;H01;;0
3622044;H01;;0
3622050;H01;;0
3622073;C01;;0
3622162;H05;;0
3622185;J05;;0
3622305;L04;;0
3622452;G03;;0
3622475;L01;;0
3622498;L01;;0
3622506;H01;;0
3622564;J05;;0
3622570;M01;;0
3622653;S01;;0
3622676;R05;;0
3622682;R05;;0
3635727;A02;;0
3635733;A02;;0
3635762;A02;;0
3635779;J01;Ant;0
3635839;J01;Ant;0
3635845;D06;;0
3635992;R06;;0
3636129;N05;;0
3636158;N05;;0
3636299;C09;;0
3637382;N05;;0
3637436;N05;;0
3638039;J01;Ant;0
3638068;J01;Ant;0
3638074;J01;Ant;0
3638105;N05;;0
3638157;N02;;0
3638163;N02;;0
3638186;N02;;0
3638192;N02;;0
3638200;N02;;0
3638401;L03;;0
3638424;J01;Ant;0
3638430;J01;Ant;0
3638476;N06;;0
3638594;INC;;0
3638602;INC;;0
3638619;INC;;0
3638708;D01;;0
3638714;D01;;0
3638772;D01;;0
3638789;D01;;0
3529267;B05;;0
3529273;B05;;0
3529362;B05;;0
3529379;B05;;0
3529422;N02;;0
3529681;C07;;0
3529706;C07;;0
3485765;C09;;0
3485771;C09;;0
3485788;C09;;0
3485860;A02;;0
3485989;C08;;0
3486003;C08;;0
3486032;A07;;0
3486049;J01;Ant;0
3486055;J01;Ant;0
3486061;J01;Ant;0
3486078;J01;Ant;0
3486084;M01;;0
3486150;J05;;0
3486167;J05;;0
3486210;N05;;0
3486486;B02;;0
3486517;N04;;0
3486523;N04;;0
3486552;S01;;0
3486569;S01;;0
3486606;N02;;0
3486658;C08;;0
3486701;A12;;0
3486718;A12;;0
3486813;A02;;0
3486842;A02;;0
3486977;C07;;0
3487008;C07;;0
3487020;C03;;0
3487273;L01;;0
3487362;J01;Ant;0
3487439;M03;;0
3487468;N02;;0
3487474;N05;;0
3487480;N05;;0
3487534;A10;;0
3487600;A10;;0
3487623;N03;;0
3487669;N03;;0
3487735;M01;;0
3487770;M01;;0
3487818;A10;;0
3487824;A10;;0
3487847;A10;;0
3487853;A10;;0
3487882;A10;;0
3487936;C09;;0
3487965;C09;;0
3487994;G03;;0
3488060;A12;;0
3488255;A02;;0
3488261;A07;;0
3488284;N02;;0
3488309;A03;;0
3488344;N07;;0
3488350;N05;Psy;0
3488367;N05;Psy;0
3488396;N05;Psy;0
3488404;N05;Psy;0
3488410;N05;Psy;0
3488427;N05;Psy;0
3488433;N05;Psy;0
3488462;S01;;0
3488522;S01;;0
3488539;S01;;0
3488545;S01;;0
3502162;A02;;0
3502239;A07;;0
3502245;A02;;0
3506013;C03;;0
3506042;C03;;0
3506059;C03;;0
3506065;C03;;0
3506119;S01;;0
3506131;C01;;0
3506148;C01;;0
3506160;A11;;0
3506214;M01;;0
3610199;N07;;0
3610213;N02;;0
3610242;N02;;0
3610265;N02;;0
3610302;N05;Psy;0
3610360;J01;Ant;0
3610377;J01;Ant;0
3610503;N02;;0
3610526;A07;;0
3610650;M03;;0
3610673;N05;Psy;0
3610897;J05;;0
3610905;J05;;0
3610928;J05;;0
3611098;C10;Sta;0
3611106;H03;;0
3611158;J05;;0
3611164;M02;;0
3611170;M01;;0
3611187;A03;;0
3611193;J01;Ant;0
3611201;J01;Ant;0
3611218;J01;Ant;0
3611224;J01;Ant;0
3611230;J01;Ant;0
3611247;J01;Ant;0
3611253;J01;Ant;0
3611276;J01;Ant;0
3611282;J01;Ant;0
3615914;J05;;0
3615920;M05;;0
3615943;M05;;0
3615972;M05;;0
3615995;C08;;0
3616003;C08;;0
3585900;G03;;0
3586006;J01;Ant;0
3586029;J01;Ant;0
3586070;N02;;0
3586319;N06;;0
3586437;C07;;0
3586443;J01;Ant;0
3586466;J01;Ant;0
3586489;J01;Ant;0
3586549;N07;;0
3586673;N06;;0
3586704;N06;;0
3586779;V08;;0
3596737;N06;;0
3596855;N06;;0
3597091;M03;;0
3597116;M03;;0
3597139;M03;;0
3597145;M03;;0
3597168;M03;;0
3597174;M03;;0
3597197;M03;;0
3597205;M03;;0
3597228;M03;;0
3597234;M03;;0
3597240;M03;;0
3597323;C01;;0
3597346;A02;;0
3597381;M03;;0
3597441;A02;;0
3597464;D08;;0
3597487;J01;Ant;0
3597501;C08;;0
3597518;C10;;0
3597524;C08;;0
3597599;J05;;0
3597607;J05;;0
3597866;A02;;0
3597872;C03;;0
3597903;C10;Sta;0
3597978;J01;Ant;0
3597984;J01;Ant;0
3612063;A10;;0
3612086;A10;;0
3612092;A10;;0
3612100;A10;;0
3612181;J07;;0
3612258;A10;;0
3612293;A10;;0
3612330;C10;;0
3612347;D06;;0
3612353;D06;;0
3612376;D06;;0
3612382;D06;;0
3612399;D06;;0
3612407;C07;;0
3619094;C09;;0
3619119;N05;Psy;0
3619125;N05;Psy;0
3619131;J01;Ant;0
3619148;J01;Ant;0
3619154;J01;Ant;0
3619160;J01;Ant;0
3619177;R05;;0
3619183;R05;;0
3619208;R05;;0
3619243;A02;;0
3619266;R05;;0
3619295;M01;;0
3619361;J01;Ant;0
3619390;B01;;0
3619473;R05;;0
3619510;R05;;0
3619527;R05;;0
3619533;R05;;0
3619556;C05;;0
3619579;R05;;0
3619591;R05;;0
3619616;J01;Ant;0
3619668;M03;;0
3620039;J05;;0
3620045;J05;;0
3620068;N05;Psy;0
3620275;B03;;0
3620306;N02;;0
3620660;M05;;0
3620677;N02;;0
3620683;N02;;0
3620708;C10;Sta;0
3620743;C10;Sta;0
3620849;G03;;0
3620884;G03;;0
3620915;G03;;0
3620950;N05;Psy;0
3621004;N05;Psy;0
3621079;N06;;0
3621228;D01;;0
3621323;D01;;0
3621346;D01;;0
3621352;D01;;0
3621369;G04;;0
3621375;G04;;0
3621398;A02;;0
3621487;A02;;0
3621553;N05;Psy;0
3679877;C10;Sta;0
3679966;C10;Sta;0
3680024;C10;Sta;0
3680248;J02;;0
3680260;J02;;0
3680308;J02;;0
3680320;J02;;0
3680337;J01;Ant;0
3680343;J01;Ant;0
3680366;R06;;0
3680395;A02;;0
3680403;A02;;0
3680567;N05;;0
3680573;A02;;0
3587951;B01;;0
3588005;L02;;0
3588117;A07;;0
3588146;A10;;0
3667420;A02;;0
3667437;A02;;0
3667443;A02;;0
3667673;A02;;0
3667696;A02;;0
3667704;A02;;0
3667710;A02;;0
3667727;N06;;0
3667762;N06;;0
3667785;N03;;0
3667791;N03;;0
3667816;N03;;0
3667822;N03;;0
3667839;N03;;0
3667845;N03;;0
3667851;N03;;0
3667868;N03;;0
3667874;N03;;0
3667880;N03;;0
3667986;N03;;0
3668046;N03;;0
3668075;N03;;0
3668098;N03;;0
3668129;N03;;0
3668141;N03;;0
3668158;G03;;0
3668164;C09;;0
3668170;C09;;0
3668187;C09;;0
3668193;C09;;0
3668201;C09;;0
3668218;C09;;0
3668282;J01;Ant;0
3668299;J01;Ant;0
3668744;D06;;0
3668750;N06;;0
3669873;J02;;0
3669910;J02;;0
3669962;J02;;0
3669979;J02;;0
3670043;R06;;0
3670209;C10;Sta;0
3670244;C10;Sta;0
3670296;C10;Sta;0
3670391;C09;;0
3670445;C09;;0
3670480;C09;;0
3670511;C10;;0
3670528;J01;Ant;0
3604158;C10;;0
3604164;C10;;0
3604170;A02;;0
3604187;A02;;0
3604193;C09;;0
3604201;C09;;0
3604307;D08;;0
3604767;L01;;0
3604773;L01;;0
3604885;B05;;0
3614257;M04;;0
3614263;INC;;0
3614286;INC;;0
3614292;INC;;0
3614300;M03;;0
3614317;N05;;0
3614323;N05;;0
3614346;L02;;0
3614352;L02;;0
3614369;L02;;0
3614375;C08;;0
3627053;A02;;0
3627107;R05;;0
3627308;R06;;0
3627449;C03;;0
3627509;M04;;0
3605258;N05;Psy;0
3605583;C10;;0
3605608;C10;;0
3605666;J01;Ant;0
3605689;J01;Ant;0
3605703;J01;Ant;0
3605726;J01;Ant;0
3605784;C03;;0
3605809;C07;;0
3605815;C04;;0
3605838;C04;;0
3605844;J01;Ant;0
3605850;J01;Ant;0
3605896;A02;;0
3605904;N06;;0
3605910;N06;;0
3605979;R06;;0
3606022;M01;;0
3606045;M01;;0
3606068;M01;;0
3606163;J01;Ant;0
3606186;J01;Ant;0
3606192;J01;Ant;0
3606329;L03;;0
3606418;J07;;0
3606447;J07;;0
3606499;L04;;0
3606565;B05;;0
3606571;B05;;0
3606588;B05;;0
3607429;M01;;0
3607530;V08;;0
3607599;L01;;0
3607613;M01;;0
3607702;L03;;0
3607731;L03;;0
3607754;L03;;0
3607837;H01;;0
3607843;H01;;0
3607889;J01;Ant;0
3607955;N06;;0
3607961;N06;;0
3608268;D05;;0
3608446;C10;;0
3515360;N05;;0
3515377;C04;;0
3515383;C04;;0
3515443;G03;;0
3515472;N02;;0
3515495;N02;;0
3515578;N02;;0
3515615;A12;;0
3515644;N02;;0
3515704;N02;;0
3515733;M01;;0
3515822;R01;;0
3515851;R06;;0
3515905;R03;;0
3515928;A03;;0
3516023;R03;;0
3516069;R03;;0
3516158;G04;;0
3516201;J01;Ant;0
3516460;V08;;0
3516477;J01;Ant;0
3516543;G03;;0
3516566;G03;;0
3523856;B05;;0
3523885;P02;;0
3523895;J01;Ant;0
3523903;J01;Ant;0
3523916;G03;;0
3523939;G03;;0
3523951;G03;;0
3523974;G03;;0
3523997;G03;;0
3524011;G03;;0
3524241;C03;;0
3431321;V04;;0
3431338;J01;Ant;0
3431344;J01;Ant;0
3431350;J01;Ant;0
3431367;J01;Ant;0
3431427;N02;;0
3431456;N02;;0
3431479;N02;;0
3431516;J05;;0
3431580;G04;;0
3431634;S01;;0
3431781;L02;;0
3431798;A02;;0
3431806;C03;;0
3431829;J01;Ant;0
3431835;C04;;0
3431858;G04;;0
3431999;J01;Ant;0
3432007;J01;Ant;0
3432013;J01;Ant;0
3432071;A04;;0
3432214;C07;;0
3432220;C07;;0
3432295;J01;Ant;0
3432303;J01;Ant;0
3432326;L03;;0
3432349;B01;;0
3432355;J01;Ant;0
3347218;D06;;0
3517904;A07;;0
3518045;N06;;0
3518051;J05;;0
3518275;C03;;0
3518329;C10;;0
3518358;N06;;0
3518364;N06;;0
3518393;G04;;0
3518447;G04;;0
3518588;N02;;0
3518625;C09;;0
3671120;G01;;0
3646665;B03;;0
3646671;B03;;0
3646688;B03;;0
3646694;B03;;0
3646702;B03;;0
3646719;J07;;0
3529729;C07;;0
3529741;C07;;0
3529787;N05;Psy;0
3529801;N05;Psy;0
3529847;N05;Psy;0
3529853;N05;Psy;0
3529913;N02;;0
3529936;R05;;0
3530081;A10;;0
3530129;A03;;0
3530141;N06;;0
3530201;M02;;0
3530218;M02;;0
3454115;C09;;0
3454144;C09;;0
3454196;J01;Ant;0
3454291;N02;;0
3454345;N02;;0
3454380;M04;;0
3454397;M04;;0
3454405;M04;;0
3661759;N05;Psy;0
3661765;M03;;0
3661771;M03;;0
3661788;N05;;0
3661794;J01;Ant;0
3661802;J01;Ant;0
3661819;A03;;0
3661825;N06;;0
3661831;A10;;0
3661848;N06;;0
3661854;N06;;0
3661860;M02;;0
3661877;M02;;0
3661914;N03;;0
3661920;N03;;0
3661937;A07;;0
3664611;C09;;0
3664686;C09;;0
3664723;G03;;0
3664746;G03;;0
3664752;G03;;0
3664829;C10;Sta;0
3664841;C09;;0
3664864;C09;;0
3664887;C09;;0
3664901;C09;;0
3665036;M05;;0
3665065;C09;;0
3665071;C09;;0
3665088;N06;;0
3665154;N02;;0
3665214;J02;;0
3665220;J02;;0
3665237;J02;;0
3665266;J02;;0
3665450;N05;;0
3612413;C07;;0
3612442;C07;;0
3612488;C07;;0
3612548;J01;Ant;0
3612554;J01;Ant;0
3612560;J01;Ant;0
3612577;J01;Ant;0
3612583;J01;Ant;0
3612608;J01;Ant;0
3612614;J01;Ant;0
3612620;J01;Ant;0
3612637;J01;Ant;0
3612643;J01;Ant;0
3612703;J01;Ant;0
3594170;A02;;0
3594193;L03;;0
3594201;L03;;0
3594230;L03;;0
3594247;L03;;0
3594282;L03;;0
3445524;A02;;0
3458142;D07;;0
3458171;C04;;0
3458202;N05;Psy;0
3458219;N05;Psy;0
3458366;N02;;0
3458372;N02;;0
3458403;INC;;0
3458432;L01;;0
3458610;S01;;0
3458627;J01;Ant;0
3458633;J01;Ant;0
3458656;J01;Ant;0
3458662;J01;Ant;0
3458679;A10;;0
3458685;A10;;0
3458952;C07;;0
3459006;C07;;0
3459058;C07;;0
3459153;INC;;0
3459176;S01;;0
3459182;R05;;0
3459259;R05;;0
3459294;M01;;0
3459302;M01;;0
3459348;A12;;0
3459466;INC;;0
3459532;C08;;0
3459549;C08;;0
3459555;C08;;0
3459762;R06;;0
3459905;A06;;0
3460044;V08;;0
3460050;V08;;0
3460067;V08;;0
3460073;V08;;0
3460104;V08;;0
3460110;V08;;0
3460133;V08;;0
3460179;M03;;0
3460251;C10;Sta;0
3308425;L01;;0
3308483;N02;;0
3308508;C04;;0
3308514;C04;;0
3308603;N06;;0
3308632;N06;;0
3308804;C04;;0
3308922;J01;Ant;0
3308945;A03;;0
3308951;A03;;0
3309146;C08;;0
3309264;A02;;0
3309270;A02;;0
3309488;D01;;0
3309502;A06;;0
3309525;A02;;0
3309548;C10;Sta;0
3309583;J01;Ant;0
3310095;N06;;0
3310244;C09;;0
3310327;C09;;0
3310770;N01;;0
3310801;N01;;0
3310847;C07;;0
3310899;C07;;0
3310959;M02;;0
3310965;J01;Ant;0
3310994;R05;;0
3311048;D05;;0
3311120;V01;;0
3311143;A02;;0
3311278;D01;;0
3311410;D10;;0
3311427;C08;;0
3311433;V08;;0
3311551;P01;;0
3311568;P01;;0
3311628;A09;;0
3311686;N05;Psy;0
3311692;R05;;0
3311723;C02;;0
3311775;C02;;0
3312131;A01;;0
3312148;J01;Ant;0
3456315;N05;Psy;0
3454411;M04;;0
3454428;M04;;0
3454434;M04;;0
3454440;C01;;0
3454492;R06;;0
3454546;R06;;0
3454641;N04;;0
3454658;N04;;0
3454670;N04;;0
3454687;N04;;0
3454730;S01;;0
3454842;A02;;0
3454902;A02;;0
3454931;J01;Ant;0
3454954;J01;Ant;0
3454977;J01;Ant;0
3454983;J01;Ant;0
3455020;J01;Ant;0
3455480;N05;Psy;0
3455540;A10;;0
3455741;J02;;0
3455758;J02;;0
3455764;A12;;0
3455770;J01;Ant;0
3455787;J01;Ant;0
3455793;R05;;0
3455801;N02;;0
3455818;N02;;0
3455824;N02;;0
3455830;N02;;0
3455913;J01;Ant;0
3455936;J01;Ant;0
3456054;R05;;0
3680596;A02;;0
3680604;N05;;0
3680610;N05;;0
3680662;A02;;0
3680834;C03;;0
3680840;N06;;0
3680857;D01;;0
3680863;C09;;0
3680886;J01;Ant;0
3681791;C01;;0
3681845;A10;;0
3681851;A10;;0
3681905;C03;;0
3681963;C03;;0
3685286;J01;Ant;0
3574411;J01;Ant;0
3574428;J01;Ant;0
3574434;J01;Ant;0
3574457;J01;Ant;0
3574463;J01;Ant;0
3574486;J01;Ant;0
3574492;J01;Ant;0
3574500;J01;Ant;0
3574517;J01;Ant;0
3574523;J01;Ant;0
3697556;N06;;0
3697929;N06;;0
3697970;N06;;0
3698018;N06;;0
3698053;N06;;0
3698165;N06;;0
3698248;N06;;0
3699532;N06;;0
9999999;III;III;1
3665473;C03;;0
3665504;C03;;0
3665579;M01;;0
3665616;M01;;0
3665734;C03;;0
3666521;H02;;0
3666567;H02;;0
3666573;J01;Ant;0
3666627;C03;;0
3666685;M05;;0
3666774;G03;;0
3666805;A02;;0
3666811;A02;;0
3666828;A02;;0
3666857;A02;;0
3666863;A02;;0
3667087;A10;;0
3667259;N02;;0
3667288;A02;;0
3667294;A02;;0
3667302;A02;;0
3667319;A02;;0
3667325;A02;;0
3667331;A02;;0
3667348;A02;;0
3667354;A02;;0
3667360;A02;;0
3667377;A02;;0
3667383;A02;;0
3667408;A02;;0
3667414;A02;;0
3674466;R06;;0
3674472;C10;;0
3674489;J01;Ant;0
3674495;J01;Ant;0
3674503;A03;;0
3674526;C09;;0
3674532;C09;;0
3674549;C10;;0
3674555;C10;;0
3674561;N06;;0
3674578;A10;;0
3674584;A10;;0
3674590;M02;;0
3627550;N02;;0
3627567;C10;;0
3627662;J07;;0
3627722;J07;;0
3628093;A02;;0
3616026;A07;;0
3616032;N07;;0
3616049;N07;;0
3616055;C05;;0
3616061;C05;;0
3616078;C05;;0
3616084;A03;;0
3616090;A03;;0
3616109;C09;;0
3616115;C09;;0
3616121;A10;;0
3616138;A10;;0
3600373;G04;;0
3600663;S01;;0
3600901;S01;;0
3601125;N06;;0
3601131;N06;;0
3601243;A12;;0
3601361;J05;;0
3601473;J01;Ant;0
3601496;C07;;0
3601510;C07;;0
3601533;C07;;0
3601562;C07;;0
3573334;C01;;0
3573340;C01;;0
3573363;C01;;0
3573392;N06;;0
3573417;N06;;0
3573423;N06;;0
3573529;N06;;0
3573541;N06;;0
3573558;N06;;0
3573601;N06;;0
3573624;N06;;0
3646748;R05;;0
3646754;R05;;0
3646837;B01;;0
3646843;B01;;0
3646866;B01;;0
3580506;J01;Ant;0
3580529;C01;;0
3580541;C01;;0
3580564;C01;;0
3580587;C01;;0
3580630;N02;;0
3580682;N02;;0
3580736;N02;;0
3581167;D10;;0
3581204;D10;;0
3581256;D10;;0
3581316;D10;;0
3581368;D10;;0
3621599;N05;Psy;0
3621702;N05;;0
3621719;A03;;0
3621725;A03;;0
3621760;J01;Ant;0
3621777;J01;Ant;0
3621783;J01;Ant;0
3621808;J01;Ant;0
3621889;G03;;0
3621895;A02;;0
3621932;M03;;0
3685292;J01;Ant;0
3685346;C07;;0
3685470;N06;;0
3685694;N05;;0
3685719;N05;;0
3685777;C09;;0
3685783;C09;;0
3686305;N03;;0
3686363;N01;;0
3688244;D01;;0
3524330;J01;Ant;0
3524347;D01;;0
3524353;A10;;0
3524382;A02;;0
3524407;D01;;0
3524413;D01;;0
3524436;C03;;0
3524442;A10;;0
3524471;S01;;0
3524531;C08;;0
3524577;C08;;0
3524689;C08;;0
3524695;C10;;0
3524703;C10;;0
3524726;N05;Psy;0
3524749;N05;Psy;0
3524809;N05;Psy;0
3601585;C07;;0
3560171;A10;;0
3560225;N03;;0
3560337;B05;;0
3560343;B05;;0
3560366;B05;;0
3560610;M03;;0
3560797;C07;;0
3560975;C07;;0
3561118;C01;;0
3561302;B05;;0
3561319;B05;;0
3671137;C09;;0
3671278;N05;Psy;0
3671284;N05;Psy;0
3671290;N05;Psy;0
3671309;N05;Psy;0
3671315;N06;;0
3671338;N06;;0
3671350;J01;Ant;0
3671396;J01;Ant;0
3671427;J01;Ant;0
3671462;J01;Ant;0
3671597;J01;Ant;0
3671611;J01;Ant;0
3671634;J02;;0
3671657;J02;;0
3671686;J02;;0
3671723;J02;;0
3671775;J02;;0
3671781;J02;;0
3671798;J02;;0
3671806;J02;;0
3672125;N05;;0
3672148;R03;;0
3672208;R03;;0
3672266;R03;;0
3672326;R03;;0
3672378;R03;;0
3672421;R03;;0
3672467;J01;Ant;0
3672473;J01;Ant;0
3672527;J01;Ant;0
3672579;J01;Ant;0
3672645;G01;;0
3672651;G01;;0
3672668;G01;;0
3672697;G01;;0
3672734;J01;Ant;0
3672757;J01;Ant;0
3569060;C09;;0
3569108;A12;;0
3569309;B01;;0
3569321;C09;;0
3569396;C09;;0
3569462;C09;;0
3569491;N02;;0
3569516;N02;;0
3569769;C01;;0
3569775;C01;;0
3594299;L03;;0
3594336;L03;;0
3594342;L03;;0
3594371;L03;;0
3594388;L03;;0
3594649;A10;;0
3594655;L04;;0
3594661;L04;;0
3594678;L04;;0
3594684;L04;;0
3594721;J07;;0
3594738;J07;;0
3594804;J07;;0
3594827;J01;Ant;0
3594833;J01;Ant;0
3594856;J01;Ant;0
3594862;J01;Ant;0
3594879;J01;Ant;0
3594885;J01;Ant;0
3594891;J01;Ant;0
3594916;J01;Ant;0
3594939;C07;;0
3594945;C07;;0
3594968;C07;;0
3594974;C07;;0
3594997;C07;;0
3595005;C07;;0
3595028;C07;;0
3595034;C07;;0
3595086;N06;;0
3595123;N06;;0
3595146;N06;;0
3595169;N06;;0
3595206;N06;;0
3595212;N06;;0
3595235;N06;;0
3595241;INC;;0
3595258;L04;;0
3595270;L04;;0
3595382;R06;;0
3595413;C09;;0
3595436;C09;;0
3595465;G03;;0
3595471;A07;;0
3595502;C09;;0
3595519;C09;;0
3595531;N06;;0
3595560;N06;;0
3595583;N02;;0
3595637;M05;;0
3595689;N03;;0
3595695;N03;;0
3595703;N03;;0
3595784;R06;;0
3595927;R06;;0
3595956;G04;;0
3595979;G04;;0
3596128;C03;;0
3596134;R05;;0
3596140;C01;;0
3596157;C01;;0
3596163;C01;;0
3596223;N06;;0
3596393;J07;;0
3596424;J07;;0
3596542;L03;;0
3596571;L03;;0
3596602;L03;;0
3546805;B05;;0
3546840;B05;;0
3546886;V08;;0
3546892;V08;;0
3546900;V08;;0
3546917;V08;;0
3617787;D06;;0
3617899;G03;;0
3617971;J01;Ant;0
3617988;J01;Ant;0
3618002;A02;;0
3456060;R05;;0
3475873;N06;;0
3475896;N06;;0
3475910;N03;;0
3475927;N03;;0
3476022;N02;;0
3476074;C08;;0
3549666;G03;;0
3549672;G03;;0
3549703;B03;;0
3549726;B03;;0
3549732;B03;;0
3549749;B03;;0
3549755;B03;;0
3549790;C08;;0
3549867;C01;;0
3549904;N02;;0
3549910;N02;;0
3549927;N02;;0
3549933;N02;;0
3549962;C09;;0
3549991;C09;;0
3550014;C09;;0
3550037;C09;;0
3550066;C09;;0
3550089;C09;;0
3550103;C09;;0
3550132;C09;;0
3550155;C09;;0
3550161;C09;;0
3550250;R05;;0
3550267;R05;;0
3550356;M03;;0
3550362;M03;;0
3550379;M03;;0
3550385;M03;;0
3550391;J01;Ant;0
3550416;J01;Ant;0
3550422;J01;Ant;0
3550439;J01;Ant;0
3550497;C09;;0
3550528;C01;;0
3550534;R05;;0
3550540;R05;;0
3550586;R05;;0
3550592;R05;;0
3550600;R05;;0
3550652;M01;;0
3550712;A12;;0
3550758;C10;;0
3550787;C10;;0
3550913;R05;;0
