JIJ_NBR_COD;JIJ_CLA_COD;JIJ_NBR_LIB;TEC_COL
1071;4;1071 jours d'I.J.;0
763;4;763 jours d'I.J.;0
764;4;764 jours d'I.J.;0
765;4;765 jours d'I.J.;0
-1717;7;-1717 jours d'I.J.;0
-1443;7;-1443 jours d'I.J.;0
-1442;7;-1442 jours d'I.J.;0
-1441;7;-1441 jours d'I.J.;0
-1440;7;-1440 jours d'I.J.;0
-1439;7;-1439 jours d'I.J.;0
-1438;7;-1438 jours d'I.J.;0
-1437;7;-1437 jours d'I.J.;0
-1436;7;-1436 jours d'I.J.;0
-1435;7;-1435 jours d'I.J.;0
-1434;7;-1434 jours d'I.J.;0
-1433;7;-1433 jours d'I.J.;0
-1657;7;-1657 jours d'I.J.;0
-1656;7;-1656 jours d'I.J.;0
-1655;7;-1655 jours d'I.J.;0
-1654;7;-1654 jours d'I.J.;0
-1653;7;-1653 jours d'I.J.;0
-1652;7;-1652 jours d'I.J.;0
-1651;7;-1651 jours d'I.J.;0
-1650;7;-1650 jours d'I.J.;0
-1649;7;-1649 jours d'I.J.;0
-1648;7;-1648 jours d'I.J.;0
-1647;7;-1647 jours d'I.J.;0
-1646;7;-1646 jours d'I.J.;0
-1645;7;-1645 jours d'I.J.;0
-1644;7;-1644 jours d'I.J.;0
-1643;7;-1643 jours d'I.J.;0
-1642;7;-1642 jours d'I.J.;0
-1641;7;-1641 jours d'I.J.;0
-1640;7;-1640 jours d'I.J.;0
-1639;7;-1639 jours d'I.J.;0
-1638;7;-1638 jours d'I.J.;0
-1637;7;-1637 jours d'I.J.;0
-1636;7;-1636 jours d'I.J.;0
-1635;7;-1635 jours d'I.J.;0
-1634;7;-1634 jours d'I.J.;0
-1633;7;-1633 jours d'I.J.;0
-1632;7;-1632 jours d'I.J.;0
-1631;7;-1631 jours d'I.J.;0
-1630;7;-1630 jours d'I.J.;0
-1629;7;-1629 jours d'I.J.;0
-1628;7;-1628 jours d'I.J.;0
-1627;7;-1627 jours d'I.J.;0
-1626;7;-1626 jours d'I.J.;0
-1625;7;-1625 jours d'I.J.;0
-1624;7;-1624 jours d'I.J.;0
-1623;7;-1623 jours d'I.J.;0
-1622;7;-1622 jours d'I.J.;0
-1621;7;-1621 jours d'I.J.;0
-1620;7;-1620 jours d'I.J.;0
-1619;7;-1619 jours d'I.J.;0
-1618;7;-1618 jours d'I.J.;0
-1617;7;-1617 jours d'I.J.;0
-1616;7;-1616 jours d'I.J.;0
-1615;7;-1615 jours d'I.J.;0
-1614;7;-1614 jours d'I.J.;0
-1613;7;-1613 jours d'I.J.;0
-1612;7;-1612 jours d'I.J.;0
1186;4;1186 jours d'I.J.;0
1187;4;1187 jours d'I.J.;0
1188;4;1188 jours d'I.J.;0
1189;4;1189 jours d'I.J.;0
1190;4;1190 jours d'I.J.;0
1191;4;1191 jours d'I.J.;0
1419;4;1419 jours d'I.J.;0
1420;4;1420 jours d'I.J.;0
1421;4;1421 jours d'I.J.;0
1422;4;1422 jours d'I.J.;0
1423;4;1423 jours d'I.J.;0
1424;4;1424 jours d'I.J.;0
1425;4;1425 jours d'I.J.;0
1426;4;1426 jours d'I.J.;0
1427;4;1427 jours d'I.J.;0
1428;4;1428 jours d'I.J.;0
1429;4;1429 jours d'I.J.;0
1430;4;1430 jours d'I.J.;0
1431;4;1431 jours d'I.J.;0
1432;4;1432 jours d'I.J.;0
1433;4;1433 jours d'I.J.;0
1434;4;1434 jours d'I.J.;0
1435;4;1435 jours d'I.J.;0
1436;4;1436 jours d'I.J.;0
516;4;516 jours d'I.J.;0
517;4;517 jours d'I.J.;0
518;4;518 jours d'I.J.;0
519;4;519 jours d'I.J.;0
520;4;520 jours d'I.J.;0
521;4;521 jours d'I.J.;0
522;4;522 jours d'I.J.;0
523;4;523 jours d'I.J.;0
524;4;524 jours d'I.J.;0
525;4;525 jours d'I.J.;0
526;4;526 jours d'I.J.;0
527;4;527 jours d'I.J.;0
528;4;528 jours d'I.J.;0
529;4;529 jours d'I.J.;0
530;4;530 jours d'I.J.;0
531;4;531 jours d'I.J.;0
532;4;532 jours d'I.J.;0
533;4;533 jours d'I.J.;0
534;4;534 jours d'I.J.;0
535;4;535 jours d'I.J.;0
536;4;536 jours d'I.J.;0
537;4;537 jours d'I.J.;0
538;4;538 jours d'I.J.;0
539;4;539 jours d'I.J.;0
540;4;540 jours d'I.J.;0
541;4;541 jours d'I.J.;0
542;4;542 jours d'I.J.;0
543;4;543 jours d'I.J.;0
544;4;544 jours d'I.J.;0
545;4;545 jours d'I.J.;0
546;4;546 jours d'I.J.;0
547;4;547 jours d'I.J.;0
548;4;548 jours d'I.J.;0
549;4;549 jours d'I.J.;0
550;4;550 jours d'I.J.;0
551;4;551 jours d'I.J.;0
552;4;552 jours d'I.J.;0
553;4;553 jours d'I.J.;0
554;4;554 jours d'I.J.;0
79;4;79 jours d'I.J.;0
80;4;80 jours d'I.J.;0
81;4;81 jours d'I.J.;0
82;4;82 jours d'I.J.;0
83;4;83 jours d'I.J.;0
84;4;84 jours d'I.J.;0
85;4;85 jours d'I.J.;0
86;4;86 jours d'I.J.;0
87;4;87 jours d'I.J.;0
88;4;88 jours d'I.J.;0
89;4;89 jours d'I.J.;0
90;4;90 jours d'I.J.;0
91;4;91 jours d'I.J.;0
92;4;92 jours d'I.J.;0
93;4;93 jours d'I.J.;0
94;4;94 jours d'I.J.;0
95;4;95 jours d'I.J.;0
96;4;96 jours d'I.J.;0
97;4;97 jours d'I.J.;0
98;4;98 jours d'I.J.;0
99;4;99 jours d'I.J.;0
100;4;100 jours d'I.J.;0
101;4;101 jours d'I.J.;0
102;4;102 jours d'I.J.;0
103;4;103 jours d'I.J.;0
104;4;104 jours d'I.J.;0
105;4;105 jours d'I.J.;0
106;4;106 jours d'I.J.;0
107;4;107 jours d'I.J.;0
108;4;108 jours d'I.J.;0
109;4;109 jours d'I.J.;0
110;4;110 jours d'I.J.;0
111;4;111 jours d'I.J.;0
112;4;112 jours d'I.J.;0
113;4;113 jours d'I.J.;0
114;4;114 jours d'I.J.;0
115;4;115 jours d'I.J.;0
116;4;116 jours d'I.J.;0
117;4;117 jours d'I.J.;0
118;4;118 jours d'I.J.;0
119;4;119 jours d'I.J.;0
120;4;120 jours d'I.J.;0
121;4;121 jours d'I.J.;0
122;4;122 jours d'I.J.;0
123;4;123 jours d'I.J.;0
124;4;124 jours d'I.J.;0
125;4;125 jours d'I.J.;0
126;4;126 jours d'I.J.;0
-69;7;-69 jours d'I.J.;0
-68;7;-68 jours d'I.J.;0
-67;7;-67 jours d'I.J.;0
-66;7;-66 jours d'I.J.;0
-65;7;-65 jours d'I.J.;0
-64;7;-64 jours d'I.J.;0
-63;7;-63 jours d'I.J.;0
-62;7;-62 jours d'I.J.;0
-61;7;-61 jours d'I.J.;0
-60;7;-60 jours d'I.J.;0
-59;7;-59 jours d'I.J.;0
-58;7;-58 jours d'I.J.;0
-57;7;-57 jours d'I.J.;0
-56;7;-56 jours d'I.J.;0
-55;7;-55 jours d'I.J.;0
-54;7;-54 jours d'I.J.;0
-53;7;-53 jours d'I.J.;0
1336;4;1336 jours d'I.J.;0
1337;4;1337 jours d'I.J.;0
1338;4;1338 jours d'I.J.;0
1339;4;1339 jours d'I.J.;0
1340;4;1340 jours d'I.J.;0
1341;4;1341 jours d'I.J.;0
1342;4;1342 jours d'I.J.;0
1343;4;1343 jours d'I.J.;0
1344;4;1344 jours d'I.J.;0
1345;4;1345 jours d'I.J.;0
1346;4;1346 jours d'I.J.;0
1347;4;1347 jours d'I.J.;0
1348;4;1348 jours d'I.J.;0
1349;4;1349 jours d'I.J.;0
1350;4;1350 jours d'I.J.;0
1351;4;1351 jours d'I.J.;0
1352;4;1352 jours d'I.J.;0
1353;4;1353 jours d'I.J.;0
1354;4;1354 jours d'I.J.;0
1355;4;1355 jours d'I.J.;0
1356;4;1356 jours d'I.J.;0
1357;4;1357 jours d'I.J.;0
1358;4;1358 jours d'I.J.;0
1359;4;1359 jours d'I.J.;0
1360;4;1360 jours d'I.J.;0
1361;4;1361 jours d'I.J.;0
1362;4;1362 jours d'I.J.;0
1363;4;1363 jours d'I.J.;0
1364;4;1364 jours d'I.J.;0
1365;4;1365 jours d'I.J.;0
1366;4;1366 jours d'I.J.;0
1367;4;1367 jours d'I.J.;0
1368;4;1368 jours d'I.J.;0
-1593;7;-1593 jours d'I.J.;0
-1592;7;-1592 jours d'I.J.;0
-1591;7;-1591 jours d'I.J.;0
-1590;7;-1590 jours d'I.J.;0
-1589;7;-1589 jours d'I.J.;0
-1588;7;-1588 jours d'I.J.;0
-1587;7;-1587 jours d'I.J.;0
-1586;7;-1586 jours d'I.J.;0
-1585;7;-1585 jours d'I.J.;0
-1584;7;-1584 jours d'I.J.;0
-1583;7;-1583 jours d'I.J.;0
-1582;7;-1582 jours d'I.J.;0
-1581;7;-1581 jours d'I.J.;0
-1580;7;-1580 jours d'I.J.;0
-1579;7;-1579 jours d'I.J.;0
-1578;7;-1578 jours d'I.J.;0
-1577;7;-1577 jours d'I.J.;0
-1576;7;-1576 jours d'I.J.;0
-1575;7;-1575 jours d'I.J.;0
-1574;7;-1574 jours d'I.J.;0
-1573;7;-1573 jours d'I.J.;0
-1572;7;-1572 jours d'I.J.;0
-1571;7;-1571 jours d'I.J.;0
-1570;7;-1570 jours d'I.J.;0
-1569;7;-1569 jours d'I.J.;0
-1568;7;-1568 jours d'I.J.;0
-1567;7;-1567 jours d'I.J.;0
766;4;766 jours d'I.J.;0
767;4;767 jours d'I.J.;0
768;4;768 jours d'I.J.;0
769;4;769 jours d'I.J.;0
770;4;770 jours d'I.J.;0
771;4;771 jours d'I.J.;0
772;4;772 jours d'I.J.;0
773;4;773 jours d'I.J.;0
774;4;774 jours d'I.J.;0
775;4;775 jours d'I.J.;0
776;4;776 jours d'I.J.;0
777;4;777 jours d'I.J.;0
778;4;778 jours d'I.J.;0
779;4;779 jours d'I.J.;0
416;4;416 jours d'I.J.;0
417;4;417 jours d'I.J.;0
418;4;418 jours d'I.J.;0
419;4;419 jours d'I.J.;0
420;4;420 jours d'I.J.;0
421;4;421 jours d'I.J.;0
422;4;422 jours d'I.J.;0
423;4;423 jours d'I.J.;0
424;4;424 jours d'I.J.;0
425;4;425 jours d'I.J.;0
426;4;426 jours d'I.J.;0
427;4;427 jours d'I.J.;0
428;4;428 jours d'I.J.;0
429;4;429 jours d'I.J.;0
430;4;430 jours d'I.J.;0
431;4;431 jours d'I.J.;0
432;4;432 jours d'I.J.;0
433;4;433 jours d'I.J.;0
434;4;434 jours d'I.J.;0
435;4;435 jours d'I.J.;0
436;4;436 jours d'I.J.;0
437;4;437 jours d'I.J.;0
438;4;438 jours d'I.J.;0
439;4;439 jours d'I.J.;0
440;4;440 jours d'I.J.;0
441;4;441 jours d'I.J.;0
442;4;442 jours d'I.J.;0
443;4;443 jours d'I.J.;0
444;4;444 jours d'I.J.;0
445;4;445 jours d'I.J.;0
446;4;446 jours d'I.J.;0
447;4;447 jours d'I.J.;0
448;4;448 jours d'I.J.;0
449;4;449 jours d'I.J.;0
450;4;450 jours d'I.J.;0
204;4;204 jours d'I.J.;0
205;4;205 jours d'I.J.;0
206;4;206 jours d'I.J.;0
207;4;207 jours d'I.J.;0
208;4;208 jours d'I.J.;0
209;4;209 jours d'I.J.;0
210;4;210 jours d'I.J.;0
211;4;211 jours d'I.J.;0
212;4;212 jours d'I.J.;0
213;4;213 jours d'I.J.;0
214;4;214 jours d'I.J.;0
215;4;215 jours d'I.J.;0
216;4;216 jours d'I.J.;0
217;4;217 jours d'I.J.;0
218;4;218 jours d'I.J.;0
-1611;7;-1611 jours d'I.J.;0
-1610;7;-1610 jours d'I.J.;0
-1550;7;-1550 jours d'I.J.;0
-1549;7;-1549 jours d'I.J.;0
-1548;7;-1548 jours d'I.J.;0
-1547;7;-1547 jours d'I.J.;0
-1546;7;-1546 jours d'I.J.;0
-1545;7;-1545 jours d'I.J.;0
-1544;7;-1544 jours d'I.J.;0
-1543;7;-1543 jours d'I.J.;0
-1542;7;-1542 jours d'I.J.;0
-1541;7;-1541 jours d'I.J.;0
-1540;7;-1540 jours d'I.J.;0
-1539;7;-1539 jours d'I.J.;0
-1538;7;-1538 jours d'I.J.;0
-1537;7;-1537 jours d'I.J.;0
-1536;7;-1536 jours d'I.J.;0
-1535;7;-1535 jours d'I.J.;0
-1534;7;-1534 jours d'I.J.;0
-1533;7;-1533 jours d'I.J.;0
-1532;7;-1532 jours d'I.J.;0
-1531;7;-1531 jours d'I.J.;0
-1530;7;-1530 jours d'I.J.;0
-1529;7;-1529 jours d'I.J.;0
-1528;7;-1528 jours d'I.J.;0
-1527;7;-1527 jours d'I.J.;0
-1526;7;-1526 jours d'I.J.;0
-1525;7;-1525 jours d'I.J.;0
-1524;7;-1524 jours d'I.J.;0
-1523;7;-1523 jours d'I.J.;0
-1522;7;-1522 jours d'I.J.;0
-1521;7;-1521 jours d'I.J.;0
-1520;7;-1520 jours d'I.J.;0
-1519;7;-1519 jours d'I.J.;0
-1518;7;-1518 jours d'I.J.;0
-1517;7;-1517 jours d'I.J.;0
-1516;7;-1516 jours d'I.J.;0
-1515;7;-1515 jours d'I.J.;0
-1514;7;-1514 jours d'I.J.;0
-1513;7;-1513 jours d'I.J.;0
-1512;7;-1512 jours d'I.J.;0
-1511;7;-1511 jours d'I.J.;0
-1510;7;-1510 jours d'I.J.;0
-1509;7;-1509 jours d'I.J.;0
-1508;7;-1508 jours d'I.J.;0
-1507;7;-1507 jours d'I.J.;0
-1506;7;-1506 jours d'I.J.;0
-1505;7;-1505 jours d'I.J.;0
-1504;7;-1504 jours d'I.J.;0
-1503;7;-1503 jours d'I.J.;0
-1502;7;-1502 jours d'I.J.;0
-1501;7;-1501 jours d'I.J.;0
-1500;7;-1500 jours d'I.J.;0
-1499;7;-1499 jours d'I.J.;0
-1498;7;-1498 jours d'I.J.;0
-1497;7;-1497 jours d'I.J.;0
-1496;7;-1496 jours d'I.J.;0
-1495;7;-1495 jours d'I.J.;0
410;4;410 jours d'I.J.;0
411;4;411 jours d'I.J.;0
412;4;412 jours d'I.J.;0
413;4;413 jours d'I.J.;0
414;4;414 jours d'I.J.;0
415;4;415 jours d'I.J.;0
-775;7;-775 jours d'I.J.;0
-774;7;-774 jours d'I.J.;0
-773;7;-773 jours d'I.J.;0
-772;7;-772 jours d'I.J.;0
-771;7;-771 jours d'I.J.;0
-770;7;-770 jours d'I.J.;0
-769;7;-769 jours d'I.J.;0
-768;7;-768 jours d'I.J.;0
-767;7;-767 jours d'I.J.;0
-766;7;-766 jours d'I.J.;0
-765;7;-765 jours d'I.J.;0
127;4;127 jours d'I.J.;0
128;4;128 jours d'I.J.;0
129;4;129 jours d'I.J.;0
130;4;130 jours d'I.J.;0
131;4;131 jours d'I.J.;0
132;4;132 jours d'I.J.;0
133;4;133 jours d'I.J.;0
134;4;134 jours d'I.J.;0
135;4;135 jours d'I.J.;0
136;4;136 jours d'I.J.;0
137;4;137 jours d'I.J.;0
138;4;138 jours d'I.J.;0
569;4;569 jours d'I.J.;0
570;4;570 jours d'I.J.;0
571;4;571 jours d'I.J.;0
572;4;572 jours d'I.J.;0
573;4;573 jours d'I.J.;0
574;4;574 jours d'I.J.;0
575;4;575 jours d'I.J.;0
576;4;576 jours d'I.J.;0
577;4;577 jours d'I.J.;0
578;4;578 jours d'I.J.;0
579;4;579 jours d'I.J.;0
580;4;580 jours d'I.J.;0
581;4;581 jours d'I.J.;0
582;4;582 jours d'I.J.;0
583;4;583 jours d'I.J.;0
584;4;584 jours d'I.J.;0
585;4;585 jours d'I.J.;0
586;4;586 jours d'I.J.;0
587;4;587 jours d'I.J.;0
588;4;588 jours d'I.J.;0
589;4;589 jours d'I.J.;0
590;4;590 jours d'I.J.;0
591;4;591 jours d'I.J.;0
592;4;592 jours d'I.J.;0
593;4;593 jours d'I.J.;0
594;4;594 jours d'I.J.;0
595;4;595 jours d'I.J.;0
596;4;596 jours d'I.J.;0
597;4;597 jours d'I.J.;0
598;4;598 jours d'I.J.;0
599;4;599 jours d'I.J.;0
600;4;600 jours d'I.J.;0
601;4;601 jours d'I.J.;0
602;4;602 jours d'I.J.;0
-52;7;-52 jours d'I.J.;0
880;4;880 jours d'I.J.;0
881;4;881 jours d'I.J.;0
882;4;882 jours d'I.J.;0
883;4;883 jours d'I.J.;0
884;4;884 jours d'I.J.;0
885;4;885 jours d'I.J.;0
886;4;886 jours d'I.J.;0
887;4;887 jours d'I.J.;0
888;4;888 jours d'I.J.;0
889;4;889 jours d'I.J.;0
890;4;890 jours d'I.J.;0
891;4;891 jours d'I.J.;0
892;4;892 jours d'I.J.;0
893;4;893 jours d'I.J.;0
894;4;894 jours d'I.J.;0
895;4;895 jours d'I.J.;0
896;4;896 jours d'I.J.;0
897;4;897 jours d'I.J.;0
898;4;898 jours d'I.J.;0
899;4;899 jours d'I.J.;0
900;4;900 jours d'I.J.;0
901;4;901 jours d'I.J.;0
902;4;902 jours d'I.J.;0
903;4;903 jours d'I.J.;0
904;4;904 jours d'I.J.;0
905;4;905 jours d'I.J.;0
906;4;906 jours d'I.J.;0
907;4;907 jours d'I.J.;0
908;4;908 jours d'I.J.;0
909;4;909 jours d'I.J.;0
910;4;910 jours d'I.J.;0
911;4;911 jours d'I.J.;0
912;4;912 jours d'I.J.;0
913;4;913 jours d'I.J.;0
914;4;914 jours d'I.J.;0
915;4;915 jours d'I.J.;0
916;4;916 jours d'I.J.;0
917;4;917 jours d'I.J.;0
918;4;918 jours d'I.J.;0
919;4;919 jours d'I.J.;0
920;4;920 jours d'I.J.;0
921;4;921 jours d'I.J.;0
922;4;922 jours d'I.J.;0
923;4;923 jours d'I.J.;0
924;4;924 jours d'I.J.;0
925;4;925 jours d'I.J.;0
926;4;926 jours d'I.J.;0
1369;4;1369 jours d'I.J.;0
1370;4;1370 jours d'I.J.;0
1371;4;1371 jours d'I.J.;0
1372;4;1372 jours d'I.J.;0
1373;4;1373 jours d'I.J.;0
-1813;7;-1813 jours d'I.J.;0
-1812;7;-1812 jours d'I.J.;0
-1811;7;-1811 jours d'I.J.;0
-1810;7;-1810 jours d'I.J.;0
-1809;7;-1809 jours d'I.J.;0
-1808;7;-1808 jours d'I.J.;0
-1807;7;-1807 jours d'I.J.;0
-1806;7;-1806 jours d'I.J.;0
-1805;7;-1805 jours d'I.J.;0
-1804;7;-1804 jours d'I.J.;0
-1566;7;-1566 jours d'I.J.;0
-1565;7;-1565 jours d'I.J.;0
-1564;7;-1564 jours d'I.J.;0
-1563;7;-1563 jours d'I.J.;0
-1562;7;-1562 jours d'I.J.;0
-1561;7;-1561 jours d'I.J.;0
-1560;7;-1560 jours d'I.J.;0
-1559;7;-1559 jours d'I.J.;0
-1558;7;-1558 jours d'I.J.;0
-1557;7;-1557 jours d'I.J.;0
-1556;7;-1556 jours d'I.J.;0
-1555;7;-1555 jours d'I.J.;0
-1554;7;-1554 jours d'I.J.;0
-1553;7;-1553 jours d'I.J.;0
-1552;7;-1552 jours d'I.J.;0
-1551;7;-1551 jours d'I.J.;0
-1325;7;-1325 jours d'I.J.;0
-1324;7;-1324 jours d'I.J.;0
-1323;7;-1323 jours d'I.J.;0
-1322;7;-1322 jours d'I.J.;0
-1321;7;-1321 jours d'I.J.;0
-1320;7;-1320 jours d'I.J.;0
-1319;7;-1319 jours d'I.J.;0
-1318;7;-1318 jours d'I.J.;0
-1317;7;-1317 jours d'I.J.;0
-1316;7;-1316 jours d'I.J.;0
-1315;7;-1315 jours d'I.J.;0
-175;7;-175 jours d'I.J.;0
-174;7;-174 jours d'I.J.;0
-173;7;-173 jours d'I.J.;0
-172;7;-172 jours d'I.J.;0
-171;7;-171 jours d'I.J.;0
780;4;780 jours d'I.J.;0
781;4;781 jours d'I.J.;0
782;4;782 jours d'I.J.;0
783;4;783 jours d'I.J.;0
784;4;784 jours d'I.J.;0
785;4;785 jours d'I.J.;0
786;4;786 jours d'I.J.;0
787;4;787 jours d'I.J.;0
788;4;788 jours d'I.J.;0
789;4;789 jours d'I.J.;0
790;4;790 jours d'I.J.;0
791;4;791 jours d'I.J.;0
792;4;792 jours d'I.J.;0
793;4;793 jours d'I.J.;0
794;4;794 jours d'I.J.;0
795;4;795 jours d'I.J.;0
796;4;796 jours d'I.J.;0
797;4;797 jours d'I.J.;0
798;4;798 jours d'I.J.;0
799;4;799 jours d'I.J.;0
800;4;800 jours d'I.J.;0
801;4;801 jours d'I.J.;0
802;4;802 jours d'I.J.;0
803;4;803 jours d'I.J.;0
804;4;804 jours d'I.J.;0
805;4;805 jours d'I.J.;0
806;4;806 jours d'I.J.;0
807;4;807 jours d'I.J.;0
808;4;808 jours d'I.J.;0
-94;7;-94 jours d'I.J.;0
-93;7;-93 jours d'I.J.;0
-92;7;-92 jours d'I.J.;0
-91;7;-91 jours d'I.J.;0
-90;7;-90 jours d'I.J.;0
-89;7;-89 jours d'I.J.;0
-88;7;-88 jours d'I.J.;0
-87;7;-87 jours d'I.J.;0
-86;7;-86 jours d'I.J.;0
-85;7;-85 jours d'I.J.;0
-84;7;-84 jours d'I.J.;0
-83;7;-83 jours d'I.J.;0
-82;7;-82 jours d'I.J.;0
-81;7;-81 jours d'I.J.;0
-80;7;-80 jours d'I.J.;0
-79;7;-79 jours d'I.J.;0
-78;7;-78 jours d'I.J.;0
-77;7;-77 jours d'I.J.;0
-76;7;-76 jours d'I.J.;0
-75;7;-75 jours d'I.J.;0
-74;7;-74 jours d'I.J.;0
-73;7;-73 jours d'I.J.;0
-72;7;-72 jours d'I.J.;0
-71;7;-71 jours d'I.J.;0
-70;7;-70 jours d'I.J.;0
875;4;875 jours d'I.J.;0
876;4;876 jours d'I.J.;0
877;4;877 jours d'I.J.;0
878;4;878 jours d'I.J.;0
879;4;879 jours d'I.J.;0
1311;4;1311 jours d'I.J.;0
1312;4;1312 jours d'I.J.;0
1313;4;1313 jours d'I.J.;0
1314;4;1314 jours d'I.J.;0
1315;4;1315 jours d'I.J.;0
1316;4;1316 jours d'I.J.;0
1317;4;1317 jours d'I.J.;0
1318;4;1318 jours d'I.J.;0
1319;4;1319 jours d'I.J.;0
1320;4;1320 jours d'I.J.;0
1321;4;1321 jours d'I.J.;0
1322;4;1322 jours d'I.J.;0
1323;4;1323 jours d'I.J.;0
1324;4;1324 jours d'I.J.;0
1325;4;1325 jours d'I.J.;0
1326;4;1326 jours d'I.J.;0
1327;4;1327 jours d'I.J.;0
1328;4;1328 jours d'I.J.;0
1329;4;1329 jours d'I.J.;0
1330;4;1330 jours d'I.J.;0
1331;4;1331 jours d'I.J.;0
1332;4;1332 jours d'I.J.;0
1333;4;1333 jours d'I.J.;0
1334;4;1334 jours d'I.J.;0
1335;4;1335 jours d'I.J.;0
848;4;848 jours d'I.J.;0
849;4;849 jours d'I.J.;0
850;4;850 jours d'I.J.;0
851;4;851 jours d'I.J.;0
852;4;852 jours d'I.J.;0
853;4;853 jours d'I.J.;0
854;4;854 jours d'I.J.;0
855;4;855 jours d'I.J.;0
603;4;603 jours d'I.J.;0
604;4;604 jours d'I.J.;0
605;4;605 jours d'I.J.;0
606;4;606 jours d'I.J.;0
607;4;607 jours d'I.J.;0
608;4;608 jours d'I.J.;0
609;4;609 jours d'I.J.;0
-1008;7;-1008 jours d'I.J.;0
-1007;7;-1007 jours d'I.J.;0
-1006;7;-1006 jours d'I.J.;0
-1005;7;-1005 jours d'I.J.;0
-1004;7;-1004 jours d'I.J.;0
-1003;7;-1003 jours d'I.J.;0
-1002;7;-1002 jours d'I.J.;0
-1001;7;-1001 jours d'I.J.;0
-1000;7;-1000 jours d'I.J.;0
-999;7;-999 jours d'I.J.;0
-998;7;-998 jours d'I.J.;0
562;4;562 jours d'I.J.;0
563;4;563 jours d'I.J.;0
564;4;564 jours d'I.J.;0
565;4;565 jours d'I.J.;0
566;4;566 jours d'I.J.;0
567;4;567 jours d'I.J.;0
568;4;568 jours d'I.J.;0
1539;4;1539 jours d'I.J.;0
1540;4;1540 jours d'I.J.;0
1541;4;1541 jours d'I.J.;0
1542;4;1542 jours d'I.J.;0
1543;4;1543 jours d'I.J.;0
1544;4;1544 jours d'I.J.;0
1545;4;1545 jours d'I.J.;0
1546;4;1546 jours d'I.J.;0
1547;4;1547 jours d'I.J.;0
1548;4;1548 jours d'I.J.;0
1549;4;1549 jours d'I.J.;0
-1952;7;-1952 jours d'I.J.;0
-1951;7;-1951 jours d'I.J.;0
-1950;7;-1950 jours d'I.J.;0
-1949;7;-1949 jours d'I.J.;0
-1948;7;-1948 jours d'I.J.;0
-1947;7;-1947 jours d'I.J.;0
-1946;7;-1946 jours d'I.J.;0
-1945;7;-1945 jours d'I.J.;0
-1944;7;-1944 jours d'I.J.;0
-1943;7;-1943 jours d'I.J.;0
-1942;7;-1942 jours d'I.J.;0
-1941;7;-1941 jours d'I.J.;0
-1940;7;-1940 jours d'I.J.;0
-1939;7;-1939 jours d'I.J.;0
-1938;7;-1938 jours d'I.J.;0
-1937;7;-1937 jours d'I.J.;0
-1936;7;-1936 jours d'I.J.;0
-1935;7;-1935 jours d'I.J.;0
-1934;7;-1934 jours d'I.J.;0
-1933;7;-1933 jours d'I.J.;0
-1932;7;-1932 jours d'I.J.;0
-1931;7;-1931 jours d'I.J.;0
-1930;7;-1930 jours d'I.J.;0
-1929;7;-1929 jours d'I.J.;0
555;4;555 jours d'I.J.;0
556;4;556 jours d'I.J.;0
557;4;557 jours d'I.J.;0
558;4;558 jours d'I.J.;0
559;4;559 jours d'I.J.;0
560;4;560 jours d'I.J.;0
561;4;561 jours d'I.J.;0
927;4;927 jours d'I.J.;0
928;4;928 jours d'I.J.;0
929;4;929 jours d'I.J.;0
930;4;930 jours d'I.J.;0
931;4;931 jours d'I.J.;0
932;4;932 jours d'I.J.;0
933;4;933 jours d'I.J.;0
934;4;934 jours d'I.J.;0
935;4;935 jours d'I.J.;0
936;4;936 jours d'I.J.;0
937;4;937 jours d'I.J.;0
938;4;938 jours d'I.J.;0
939;4;939 jours d'I.J.;0
940;4;940 jours d'I.J.;0
941;4;941 jours d'I.J.;0
942;4;942 jours d'I.J.;0
943;4;943 jours d'I.J.;0
944;4;944 jours d'I.J.;0
1374;4;1374 jours d'I.J.;0
1375;4;1375 jours d'I.J.;0
1376;4;1376 jours d'I.J.;0
1377;4;1377 jours d'I.J.;0
1378;4;1378 jours d'I.J.;0
1379;4;1379 jours d'I.J.;0
1380;4;1380 jours d'I.J.;0
1381;4;1381 jours d'I.J.;0
1382;4;1382 jours d'I.J.;0
1383;4;1383 jours d'I.J.;0
1384;4;1384 jours d'I.J.;0
1385;4;1385 jours d'I.J.;0
1386;4;1386 jours d'I.J.;0
1387;4;1387 jours d'I.J.;0
1388;4;1388 jours d'I.J.;0
1389;4;1389 jours d'I.J.;0
1390;4;1390 jours d'I.J.;0
1391;4;1391 jours d'I.J.;0
1392;4;1392 jours d'I.J.;0
1393;4;1393 jours d'I.J.;0
1394;4;1394 jours d'I.J.;0
1395;4;1395 jours d'I.J.;0
1396;4;1396 jours d'I.J.;0
1397;4;1397 jours d'I.J.;0
1398;4;1398 jours d'I.J.;0
1399;4;1399 jours d'I.J.;0
1400;4;1400 jours d'I.J.;0
1401;4;1401 jours d'I.J.;0
1402;4;1402 jours d'I.J.;0
1403;4;1403 jours d'I.J.;0
-984;7;-984 jours d'I.J.;0
-983;7;-983 jours d'I.J.;0
-982;7;-982 jours d'I.J.;0
-981;7;-981 jours d'I.J.;0
-980;7;-980 jours d'I.J.;0
-979;7;-979 jours d'I.J.;0
-978;7;-978 jours d'I.J.;0
809;4;809 jours d'I.J.;0
810;4;810 jours d'I.J.;0
811;4;811 jours d'I.J.;0
