SEE_RSQ_NUM;SEE_BUR_NUM;SEE_CTN_NUM;ATV_COD_STR;SEE_RSQ_LIB;GRT_ACT_NUM;CTN_COD_FIN;GFI_COD_FIN;CTN_COD_CAL;GFC_NUM_CAL;TOP_TAR_IND;RSQ_BUR_IND;RSQ_BEN_IND;RSQ_DOC_IND;TAU_ECR_RDO;RSQ_CGL_IND;RSQ_ETT_IND;RSQ_SAL_IND;RSQ_EFF_IND;RSQ_HRE_IND;RSQ_COT_IND;RSQ_EFF_NGL;RSQ_BAT_IND;RSQ_EXC_IND;TEC_COL
501ZB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
501ZB;N;AA;X;Importation automobiles neuves concessionnaires, agents exclusifs, réparateurs agréés des sociétés françaises et étrangères de construction véhicules automobile;18;AA;069;AA;069;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
501ZC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
501ZC;N;AA;X;Succursales et filiales de vente et réparation des sociétés de construction de véhicules automobiles;16;AA;028;AA;028;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
501ZF;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
501ZF;N;AA;X;Importation, commerce, entretien, réparation de véhicules automobiles de marque (importateurs, concessionnaires, agents, réparateurs agréés), commerce et répara;18;AA;69;AA;69;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
502ZC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZC;N;AA;X;Réparation, montage d'appareillage électrique : électricité automobile;18;AA;069;AA;069;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZD;N;AA;X;Dépannage, remorquage de véhicules automobiles (sans atelier de réparation et non annexé à un garage);18;AA;067;AA;067;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZF;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZF;N;AA;X;Réparation de véhicules automobiles (mécaniciens réparateurs automobiles n'appartenant pas à un réseau de marque de constructeurs ou d'importateurs d'automobiles;22;AA;067;AA;067;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZG;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZG;N;AA;X;Dépannage, remorquage de véhicules automobiles (sans atelier de réparation et non annexé à un garage). Réparation de véhicules automobiles (mécaniciens, répara;22;AA;067;AA;067;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
502ZH;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
502ZH;N;AA;X;Dépannage, remorquage de véhicules automobiles (sans atelier de réparation et non annexé à un garage). Mécaniciens-réparateurs n'appartenant pas à un réseau de;22;AA;67;AA;67;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
503AC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
503AC;N;GG;X;Commerce de véhicules , d'équipements automobiles, et de pneumatiques;07;GG;007;GG;007;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
503AD;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
503AD;N;GG;X;Commerce et location de véhicules automobiles et d'équipements associés, de machines et équipements agricoles. Ecoles de conduite. Exploitation de parkings.;7;GG;7;GG;7;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
504ZC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
504ZC;N;GG;X;Commerce de détail et réparation de motocycles, cycles et véhicules divers;07;GG;028;GG;028;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
505ZB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
505ZB;N;GG;X;Commerce de combustibles, charbons, carburants et lavages automatiques;5;GG;31;GG;31;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
511NB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
511NB;N;DD;X;Intermédiaires de commerce en produits agricoles et alimentaires et vente par correspondance sans manutention, ni livraison, ni stockage, ni conditionnement;20;DD;14;DD;14;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
511PA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511PA;N;DD;X;Centrales d'achats alimentaires;05;DD;017;DD;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511RA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511RA;N;GG;X;Commerce de gros sans manutention, ni stockage, ni conditionnement;11;GG;024;GG;024;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511RB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
511RB;N;GG;X;Commerce de gros sans manutention. Centrales d'achats et intermédiaires du commerce non alimentaires;11;GG;24;GG;24;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
511TC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TC;N;GG;X;Intermédiaires du commerce, commissionnaires, courtiers (sauf agent commercial et représentant) : avec manutention de marchandises;13;GG;002;GG;002;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TD;N;GG;X;Agents commerciaux (en ce qui concerne le personnel qu'ils emploient);15;GG;017;GG;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TE;N;GG;X;Représentants (en ce qui concerne le personnel qu'ils emploient);15;GG;017;GG;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TG;B;ZZ;;;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;0;0;0;1;0;1;0
511TG;N;ZZ;;Voyageur de commerce, représentant, placier non exclusif (au service de plusieurs employeurs);0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;0;0;0;1;0;1;0
511TH;B;ZZ;;;0;ZZ;0;ZZ;0;;0;0;0;0;1;0;1;1;1;0;1;0;1;0
511TH;N;ZZ;;Salariés d'un employeur ne comportant pas d'établissements en France;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;1;1;0;1;0;1;0
511TI;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TI;N;GG;X;Centrales d'achat non alimentaires et intermédiaires du commerce;12;GG;035;GG;035;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TJ;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
511TJ;N;GG;X;Agents commerciaux et représentants (pour le personnel qu'ils emploient);15;GG;017;GG;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
512AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
512AA;N;DD;X;Commerce de gros de céréales et d'aliments pour le bétail;13;DD;031;DD;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
512AB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
512AB;N;DD;X;Commerce de gros de fruits et légumes, de poissons et d'animaux vivants;13;DD;021;DD;021;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
512EA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
512EA;N;DD;X;Commerce de gros d'animaux vivants;20;DD;016;DD;016;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513AA;N;DD;X;Commerce de gros de fruits et légumes;18;DD;031;DD;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513CA;N;DD;X;Commerce de gros de viandes de boucherie;01;DD;004;DD;004;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513DA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513DA;N;DD;X;Commerce de gros de produits à base de viande;02;DD;017;DD;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513EA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513EA;N;DD;X;Commerce de gros de volailles et gibiers;03;DD;017;DD;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513GA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513GA;N;DD;X;Commerce de gros de produits laitiers, oeufs, huiles;10;DD;017;DD;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513JA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513JA;N;DD;X;Commerce de gros de vins, spiritueux, liqueurs;06;DD;027;DD;027;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513JB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513JB;N;DD;X;Commerce de gros de boissons autres que vins, spiritueux, liqueurs;06;DD;001;DD;001;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513JC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513JC;N;DD;X;Commerce de gros de boissons;13;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513QA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513QA;N;DD;X;Commerce de gros de café, thé, cacao, épices;12;DD;014;DD;014;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513SA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513SA;N;DD;X;Commerce de gros de poissons, crustacés et coquillages;04;DD;031;DD;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513SB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513SB;N;DD;X;Expédition de produits de la mer et d'eau douce, mareyeur;04;DD;031;DD;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513TA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513TA;N;DD;X;Commerce de gros alimentaires spécialisé ou non, divers;09;DD;017;DD;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513TB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513TB;N;DD;X;Commerce de gros de café,thé,épices,produits base de viandes,volailles,produits laitiers,produits surgelés, confiserie et centrales achats alimentaires;13;DD;010;DD;010;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513TC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
513TC;N;DD;X;Commerce de gros (commerce interentreprises) alimentaire non spécialisé.;13;DD;10;DD;10;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
513VA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
513VA;N;DD;X;Commerce de gros de produits surgelés, commerce de gros de la confiserie;20;DD;017;DD;017;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
514CC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
514CC;N;GG;X;Commerce de gros de l'habillement, textiles, mercerie, chaussure et cuirs;09;GG;013;GG;013;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
514NA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
514NA;N;GG;X;Commerce de gros de produits pharmaceutiques;09;GG;008;GG;008;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515AA;N;EE;X;Commerce de gros des produits pétroliers;07;EE;003;EE;003;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515CC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
515CC;N;GG;X;Commerce de métaux, de biens d'occasion et commerce non alimentaire sur éventaires et marchés;4;GG;30;GG;30;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
515EA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EA;N;FF;X;Importation et commerce de gros des produits forestiers (bois en grumes et bois ronds);05;FF;008;FF;008;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EB;N;FF;X;Commerce de gros de futailles, d'articles semi-finis en bois sciés et de menuiseries de bâtiment;05;FF;004;FF;004;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EC;N;FF;X;Commerce de gros et demi-gros de placage et contre-plaqués, de panneaux de particules et lattés;05;FF;004;FF;004;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EF;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EF;N;FF;X;Commerce de gros et demi gros de futailles, d'articles semi-finis en bois sciés et de menuiseries de bâtiments, de placage et contreplaqués, de panneaux de par;05;FF;004;FF;004;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515EG;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
515EG;N;FF;X;Commerce du bois;5;FF;4;FF;4;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
515FA;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
515FA;N;GG;X;Commerce de gros de matériaux de construction;1;GG;23;GG;23;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
515LA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
515LA;N;GG;X;Commerce de gros de produits chimiques;09;GG;003;GG;003;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516CA;N;GG;X;Commerce de gros d'équipement pour la construction;02;GG;034;GG;034;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516GB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516GB;N;GG;X;Commerce de gros de matériel électroménager, multimédia, informatique et de mobilier de bureau;08;GG;010;GG;010;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516GC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516GC;N;GG;X;Commerce de gros et location de matériel de bureau, électroménager, multimédia et informatique.;8;GG;10;GG;10;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516KB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516KB;N;GG;X;Commerce de gros de quincaillerie, de produits pour l'aménagement de l'habitat, de fournitures et d'équipements industriels;08;GG;001;GG;001;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516KC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516KC;N;GG;X;Commerce de gros d'équipement industriel et de la maison, d'équipement de la personne et de produits pharmaceutiques.;8;GG;1;GG;1;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516LB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516LB;N;GG;X;Commerce de gros autres;09;GG;025;GG;025;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516LC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516LC;N;GG;X;Intermédiaires du commerce avec manutention. Commerce de gros de produits chimiques et autres.;9;GG;25;GG;25;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516NA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516NA;N;GG;X;Commerce de gros de matériel agricole;02;GG;034;GG;034;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516NB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516NB;N;GG;X;Commerce de gros d'équipement pour la construction et de matériel agricole;02;GG;034;GG;034;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
516NC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
516NC;N;GG;X;Commerce de gros ou location de matériel de construction (batiment et travaux publics) et agricole.;2;GG;34;GG;34;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
521AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521AA;N;DD;X;Commerce de détail de produits surgelés;20;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521BA;N;DD;X;Commerce d'alimentation générale;05;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521BC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
521BC;N;DD;X;Commerce de détail de produits laitiers, de produits surgelés, de fruits et légumes, de boissons et d'alimentation générale;8;DD;11;DD;11;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
521CB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521CB;N;DD;X;Supérettes;05;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521DA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521DA;N;DD;X;Supermarchés (commerce de détail non spécialisé à prédominance alimentaire dont la surface de vente est inférieure à 2 500 m2);05;DD;019;DD;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521FA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521FA;N;DD;X;Hypermarchés (commerce de détail non spécialisé à prédominance alimentaire dont la surface de vente est supérieure à 2 500 m2);05;DD;020;DD;020;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521FB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
521FB;N;DD;X;Grande et moyenne distribution et Drive. Vente par automate.;5;DD;20;DD;20;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
521HB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
521HB;N;GG;X;Grands magasins et magasins multi-commerces;03;GG;029;GG;029;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522AA;N;DD;X;Commerce de détail de fruits et légumes;18;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522CA;N;DD;X;Commerce de détail de viandes et produits à base de viande;01;DD;025;DD;025;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522CB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
522CB;N;DD;X;Commerce de détail de viandes, poissons, charcuterie artisanale y compris traiteurs, organisateurs de réception;8;DD;16;DD;16;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
522EA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522EA;N;DD;X;Commerce de détail de poissons, crustacés et mollusques;04;DD;023;DD;023;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522GA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522GA;N;DD;X;Commerce de détail de pain, pâtisserie et confiserie;07;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522JA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522JA;N;DD;X;Commerce de détail de boissons;06;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522NA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522NA;N;DD;X;Commerce de détail de produits laitiers;10;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522PA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
522PA;N;DD;X;Commerce de détail alimentaire spécialisé divers;05;DD;018;DD;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
523AB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
523AB;N;GG;X;Commerce de parfum et produits de beauté et commerce de détail de produits pharmaceutiques;12;GG;032;GG;032;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
523AC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
523AC;N;GG;X;Commerce de détail de produits pharmaceutiques, d'articles médicaux et orthopédiques, d'optique et photographiques, de parfumerie et de produits de beauté.;12;GG;32;GG;32;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
523CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
523CA;N;GG;X;Commerce de détail d'articles médicaux et orthopédiques;11;GG;008;GG;008;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524CC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524CC;N;GG;X;Commerce de détail de l'habillement, textiles, chaussure, maroquinerie;11;GG;022;GG;022;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524CD;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524CD;N;GG;X;Commerce de détail de l'habillement, textiles, chaussures, maroquinerie. Vente à distance. Commerce de bijouterie, d'horlogerie, et d'orfèvrerie.;11;GG;22;GG;22;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524HB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524HB;N;GG;X;Commerce de meubles et de literie et décorateur d'ameublement (commerçant);06;GG;006;GG;006;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524HC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524HC;N;GG;X;Grands magasins, magasins multi-commerces ou magasins populaires, commerces de meubles et de décoration de la maison;6;GG;6;GG;6;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524JC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524JC;N;GG;X;Commerce de détail de la céramique mobilière et de la verrerie;11;GG;026;GG;026;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524JD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524JD;N;GG;X;Commerce de détail d'objets en caoutchouc, en plastique ou en liège;11;GG;019;GG;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524LA;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524LA;N;GG;X;Commerce de détail et location de matériel électroménager, multimédia, informatique;8;GG;4;GG;4;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524NA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524NA;N;GG;X;Commerce de détail de quincaillerie et de droguerie (surface de vente inférieure à 400 m2);08;GG;026;GG;026;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524PA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524PA;N;FF;X;Commerce de détail des bois de menuiserie de placage et contre-plaqués, de panneaux de particules et lattés;05;FF;002;FF;002;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524PB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524PB;N;GG;X;Commerce de détail de bricolage (surface de vente supérieure ou égale à 400 m2);8;GG;27;GG;27;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524RB;B;ZZ;;;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;1;0;0;1;0;1;0
524RB;N;ZZ;;Vendeur-colporteur de presse, porteurs de presse visés à l'article L. 311-3 (18e) du code de la sécurité sociale;0;ZZ;0;ZZ;0;*;0;0;0;0;1;0;1;1;0;0;1;0;1;0
524TB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524TB;N;GG;X;Commerce de matériels optiques et photographiques;12;GG;033;GG;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524VB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524VB;N;GG;X;Commerce de bijouterie, d'horlogerie et d'orfevrerie;12;GG;014;GG;014;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
524WA;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
524WA;N;GG;X;Commerce de détail et location associée d'articles de sport et de loisirs, y compris cycles;11;GG;20;GG;20;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
