GHS_NUM;GHM_NUM;GHS_SEU_BAS;GHS_SEU_HAU;GHS_PRI;EXH_PRI;EHB_FOR;EHB_PRI;GHS_COE_MED;GHS_COE_DMI
8910;27C031;0;0;11361.60;0.00;0.00;0.00;0.14938;0.00043
8911;27C032;0;0;16815.16;0.00;0.00;0.00;0.07744;0.00027
8912;27C033;0;0;20623.34;0.00;0.00;0.00;0.05528;0.00007
8913;27C034;0;0;27974.85;0.00;0.00;0.00;0.06639;0.00018
8930;27C041;0;0;21637.54;0.00;0.00;0.00;0.09874;0.00205
8914;27C041;0;0;18031.28;0.00;0.00;0.00;0.09874;0.00205
8931;27C042;14;85;41460.87;318.96;19823.33;0.00;0.09874;0.00205
8915;27C042;14;85;34550.73;265.80;16519.45;0.00;0.09874;0.00205
8932;27C043;19;117;51667.73;432.10;10206.86;0.00;0.09874;0.00205
8916;27C043;19;117;43056.44;360.08;8505.71;0.00;0.09874;0.00205
8933;27C044;21;171;75000.91;820.80;23333.18;0.00;0.09874;0.00205
8917;27C044;21;171;62500.75;684.01;19444.31;0.00;0.09874;0.00205
8934;27C051;10;70;39590.80;316.26;0.00;3761.13;0.04516;0.01715
8918;27C051;10;70;19746.35;316.26;0.00;1875.90;0.04516;0.01715
8919;27C052;13;79;24793.27;283.05;5046.92;0.00;0.04516;0.01715
8935;27C052;13;79;44637.73;283.05;5046.93;0.00;0.04516;0.01715
8920;27C053;15;126;41105.17;249.07;16311.90;0.00;0.04516;0.01715
8936;27C053;15;126;60949.62;249.07;16311.89;0.00;0.04516;0.01715
8921;27C054;34;201;58532.57;569.95;17427.40;0.00;0.07914;0.03238
8937;27C054;34;201;78377.02;569.95;17427.40;0.00;0.07914;0.03238
8922;27C061;7;35;11632.79;273.39;0.00;1357.46;0.06191;0.00078
8923;27C062;8;46;14639.98;414.07;3007.19;0.00;0.07855;0.00027
8924;27C063;10;60;20436.92;446.82;5796.94;0.00;0.07294;0.00101
8925;27C064;14;86;32054.29;695.29;11617.37;0.00;0.08851;0.00066
8926;27C071;0;0;25559.48;0.00;0.00;0.00;0.00000;0.00000
8927;27C072;0;0;43871.06;0.00;0.00;0.00;0.00000;0.00000
8928;27C073;0;0;59408.89;0.00;0.00;0.00;0.11616;0.00000
8929;27C074;0;0;74132.19;0.00;0.00;0.00;0.05498;0.00003
8970;27Z021;14;75;23812.77;134.78;0.00;1625.48;0.16023;0.00001
8971;27Z022;13;95;26508.45;521.97;2695.68;0.00;0.21499;0.00001
8972;27Z023;15;118;56812.21;689.74;30303.76;0.00;0.18804;0.00003
8973;27Z024;26;160;85781.39;999.63;28969.18;0.00;0.22443;0.00017
8977;27Z03Z;9;53;20178.31;708.84;0.00;2189.53;0.07340;0.00001
8976;27Z04J;0;0;1149.45;0.00;0.00;0.00;0.08722;0.00000
9602;28Z01Z;0;0;417.86;0.00;0.00;0.00;0.00270;0.00002
9603;28Z02Z;0;0;391.56;0.00;0.00;0.00;0.00253;0.00004
9604;28Z03Z;0;0;536.48;0.00;0.00;0.00;0.03498;0.00000
9618;28Z04Z;0;0;243.63;0.00;0.00;0.00;0.05977;0.00027
9617;28Z04Z;0;0;379.72;0.00;0.00;0.00;0.05977;0.00027
9605;28Z04Z;0;0;338.75;0.00;0.00;0.00;0.05977;0.00027
9606;28Z07Z;0;0;385.95;0.00;0.00;0.00;1.97581;0.00017
9609;28Z10Z;0;0;992.34;0.00;0.00;0.00;0.15220;0.00000
9624;28Z11Z;0;0;134.17;0.00;0.00;0.00;0.00000;0.00000
9621;28Z11Z;0;0;1590.20;0.00;0.00;0.00;0.00000;0.00000
9620;28Z11Z;0;0;780.48;0.00;0.00;0.00;0.00000;0.00000
9619;28Z11Z;0;0;1015.72;0.00;0.00;0.00;0.00000;0.00000
9610;28Z11Z;0;0;586.04;0.00;0.00;0.00;0.00000;0.00000
9613;28Z14Z;0;0;622.24;0.00;0.00;0.00;0.10499;0.00010
9614;28Z15Z;0;0;221.53;0.00;0.00;0.00;0.00361;0.00000
9615;28Z16Z;0;0;1333.41;0.00;0.00;0.00;0.03141;0.00012
9616;28Z17Z;0;0;337.55;0.00;0.00;0.00;3.37950;0.00060
9625;28Z18Z;0;0;449.07;0.00;0.00;0.00;0.01277;0.00000
9622;28Z18Z;0;0;182.29;0.00;0.00;0.00;0.01277;0.00000
9627;28Z19Z;0;0;2236.22;0.00;0.00;0.00;0.00000;0.00000
9626;28Z19Z;0;0;1102.55;0.00;0.00;0.00;0.00000;0.00000
9628;28Z20Z;0;0;1004.30;0.00;0.00;0.00;0.00000;0.00000
9629;28Z21Z;0;0;439.38;0.00;0.00;0.00;0.00000;0.00000
9630;28Z22Z;0;0;351.50;0.00;0.00;0.00;0.00000;0.00000
9631;28Z23Z;0;0;172.09;0.00;0.00;0.00;0.00000;0.00000
9632;28Z24Z;0;0;137.67;0.00;0.00;0.00;0.00000;0.00000
9633;28Z25Z;0;0;84.48;0.00;0.00;0.00;0.00000;0.00000
