ORG_NUM;ORG_GRG_COD;CTI_NUM;CTI_INF_NUM;CRA_COD;URC_ARH_COD;SLM_NUM;ORG_BSE_NUM;ORG_ORG_TYP;GEO_DPT_COD;GEO_COM_COD;ORG_ACO_COD;ORG_SLM_CLM;ORG_UGE_COD;ORG_SIR_NUM;ORG_CAI_NUM;GDP_NV0_COD;GDP_NV1_COD;GDP_NV2_COD;ORG_TOP_INF;TEC_COL
91C331091;91;5;2;33;75;;91C331;C;033;063;033070;;;;331;;;;0;0
01C973829;1;26;2;73;3;;01C973;C;973;302;102070;;829;;973;;;;0;0
01C171632;1;8;8;87;75;;01C171;C;017;300;017070;;632;;171;;;;0;0
01C601799;1;11;19;59;32;;01C601;C;060;057;060070;;799;;601;;;;0;0
01C841675;1;21;21;13;93;;01C841;C;084;007;084070;;675;;841;;;;0;0
95C781078;95;36;35;75;11;;95C781;C;078;646;078070;;;;781;;;;0;0
91C141072;91;1;1;76;28;;91C141;C;014;118;014070;;;;141;;;;0;0
02A971125;2;99;99;99;99;;02A999;A;999;999;;;;;;;;;0;0
01C771675;1;4;35;75;11;;01C771;C;077;288;077070;;675;;771;;;;0;0
01C771848;1;4;35;75;11;;01C771;C;077;288;077070;;848;;771;;;;0;0
01C491540;1;23;23;44;52;;01C491;C;049;007;049070;;540;;491;;;;0;0
01C891540;1;10;10;21;27;;01C891;C;089;024;089070;;540;;891;;;;0;0
01C871249;1;8;8;87;75;;01C871;C;087;085;087070;;249;;871;;;;0;0
91C624080;91;11;19;59;32;;91C624;C;062;498;062071;;;;624;;;;0;0
01C731053;1;25;16;69;84;;01C731;C;073;065;073070;;53;;731;;;;0;0
01C151423;1;16;16;63;84;;01C151;C;015;014;015070;;423;;151;;;;0;0
01C211502;1;10;10;21;27;;01C211;C;021;231;021070;;502;;211;;;;0;0
01C111517;1;6;2;34;76;;01C111;C;011;069;011070;;517;;111;;;;0;0
01C301517;1;6;2;34;76;;01C301;C;030;189;030070;;517;;301;;;;0;0
01C342517;1;6;2;34;76;;01C342;C;034;172;034070;;517;;342;;;;0;0
01C481517;1;6;2;34;76;;01C481;C;048;095;048070;;517;;481;;;;0;0
01C701351;1;10;10;21;27;;01C701;C;070;550;070070;;351;;701;;;;0;0
94C931150;94;4;35;75;11;;94C931;C;093;008;093070;;;;931;;;;0;0
01C391089;1;10;10;21;27;;01C391;C;039;300;039070;;89;;391;;;;0;0
01C131798;1;21;21;13;93;;01C131;C;013;201;013070;;798;;131;;;;0;0
01C291006;1;18;18;35;53;;01C291;C;029;019;029070;;6;;291;;;;0;0
01C391995;1;10;10;21;27;;01C391;C;039;300;039070;;995;;391;;;;0;0
01C781829;1;36;35;75;11;;01C781;C;078;646;078070;;829;;781;;;;0;0
01C171169;1;8;8;87;75;;01C171;C;017;300;017070;;169;;171;;;;0;0
94C801895;94;19;19;59;32;;94C801;C;080;021;080070;;;;801;;;;0;0
91C401631;91;5;2;33;75;;91C401;C;040;192;040070;;;;401;;;;0;0
01C411422;1;8;8;45;24;;01C411;C;041;018;041070;;422;;411;;;;0;0
01C261940;1;16;16;69;84;;01C261;C;026;362;026070;;940;;261;;;;0;0
01C741632;1;16;16;69;84;;01C741;C;074;010;074070;;632;;741;;;;0;0
01C321052;1;2;2;31;76;;01C321;C;032;013;032070;;52;;321;;;;0;0
01C391340;1;10;10;21;27;;01C391;C;039;300;039070;;340;;391;;;;0;0
01C201534;1;21;21;13;94;;01C201;C;02A;004;020070;;534;;201;;;;0;0
01C861058;1;8;8;87;75;;01C861;C;086;194;086070;;58;;861;;;;0;0
01C281901;1;8;8;45;24;;01C281;C;028;085;028070;;901;;281;;;;0;0
01C721346;1;23;23;44;52;;01C721;C;072;181;072070;;346;;721;;;;0;0
01C202594;1;21;21;13;94;;01C202;C;02B;033;020071;;594;;202;;;;0;0
01C841952;1;21;21;13;93;;01C841;C;084;007;084070;;952;;841;;;;0;0
01C141804;1;1;1;76;28;;01C141;C;014;118;014070;;804;;141;;;;0;0
01C191159;1;8;8;87;75;;01C191;C;019;272;019070;;159;;191;;;;0;0
01C451161;1;8;8;45;24;;01C451;C;045;234;045070;;161;;451;;;;0;0
01C451253;1;8;8;45;24;;01C451;C;045;234;045070;;253;;451;;;;0;0
01C451908;1;8;8;45;24;;01C451;C;045;234;045070;;908;;451;;;;0;0
91C291026;91;18;18;35;53;;91C291;C;029;019;029070;;;;291;;;;0;0
01C831864;1;21;21;13;93;;01C831;C;083;137;083070;;864;;831;;;;0;0
01C171182;1;8;8;87;75;;01C171;C;017;300;017070;;182;;171;;;;0;0
01C271066;1;1;1;76;28;;01C271;C;027;229;027070;;66;;271;;;;0;0
93C311075;93;2;2;31;76;;93C311;C;031;555;031070;;;;311;;;;0;0
01C974423;1;27;2;74;4;;01C974;C;974;411;104070;;423;;974;;;;0;0
01C974476;1;27;2;74;4;;01C974;C;974;411;104070;;476;;974;;;;0;0
01C151884;1;16;16;63;84;;01C151;C;015;014;015070;;884;;151;;;;0;0
01C251095;1;10;10;21;27;;01C251;C;025;056;025070;;95;;251;;;;0;0
01C371764;1;8;8;45;24;;01C371;C;037;261;037070;;764;;371;;;;0;0
01C141340;1;1;1;76;28;;01C141;C;014;118;014070;;340;;141;;;;0;0
95C941009;95;4;35;75;11;;95C941;C;094;028;094070;;;;941;;;;0;0
01C401178;1;5;2;33;75;;01C401;C;040;192;040070;;178;;401;;;;0;0
93C781640;93;36;35;75;11;;93C781;C;078;646;078070;;;;781;;;;0;0
01C151008;1;16;16;63;84;;01C151;C;015;014;015070;;8;;151;;;;0;0
01C441952;1;23;23;44;52;;01C441;C;044;109;044070;;952;;441;;;;0;0
01C691194;1;25;16;69;84;;01C691;C;069;381;069070;;194;;691;;;;0;0
01C601829;1;11;19;59;32;;01C601;C;060;057;060070;;829;;601;;;;0;0
01C471021;1;5;2;33;75;;01C471;C;047;001;047070;;21;;471;;;;0;0
94C481895;94;6;2;34;76;;94C481;C;048;095;048070;;;;481;;;;0;0
91C611302;91;1;1;76;28;;91C611;C;061;001;061070;;;;611;;;;0;0
91C542895;91;13;13;54;44;;91C542;C;054;395;054070;;;;542;;;;0;0
93C841083;93;21;21;13;93;;93C841;C;084;007;084070;;;;841;;;;0;0
08A741000;8;99;99;99;99;;08A999;A;999;999;;;;;;;;;0;0
01C771910;1;4;35;75;11;;01C771;C;077;288;077070;;910;;771;;;;0;0
01C871391;1;8;8;87;75;;01C871;C;087;085;087070;;391;;871;;;;0;0
01C101155;1;13;13;54;44;;01C101;C;010;387;010070;;155;;101;;;;0;0
01C291190;1;18;18;35;53;;01C291;C;029;019;029070;;190;;291;;;;0;0
04A241000;4;99;99;99;99;;04A999;A;999;999;;;;;;;;;0;0
01C281095;1;8;8;45;24;;01C281;C;028;085;028070;;95;;281;;;;0;0
01C381378;1;25;16;69;84;;01C381;C;038;185;038070;;378;;381;;;;0;0
01C691541;1;25;16;69;84;;01C691;C;069;381;069070;;541;;691;;;;0;0
01C411925;1;8;8;45;24;;01C411;C;041;018;041070;;925;;411;;;;0;0
99C999257;99;99;99;99;99;;99C999;C;999;;;;;;999;;;;0;0
94C461895;94;2;2;31;76;;94C461;C;046;042;046070;;;;461;;;;0;0
94C811895;94;2;2;31;76;;94C811;C;081;004;081070;;;;811;;;;0;0
06A841040;6;99;99;99;99;;06A841;A;999;;;;;;;;;;0;0
01C161100;1;8;8;87;75;;01C161;C;016;015;016070;;100;;161;;;;0;0
01C595829;1;19;19;59;32;;01C595;C;059;350;059070;;829;;595;;;;0;0
01C731055;1;25;16;69;84;;01C731;C;073;065;073070;;55;;731;;;;0;0
01C241182;1;5;2;33;75;;01C241;C;024;322;024070;;182;;241;;;;0;0
01C573622;1;17;13;67;44;;01C571;C;057;463;057070;;622;;571;;;;0;0
01C831412;1;21;21;13;93;;01C831;C;083;137;083070;;412;;831;;;;0;0
91C931005;91;4;35;75;11;;91C931;C;093;008;093070;;;;931;;;;0;0
01C331789;1;5;2;33;75;;01C331;C;033;063;033070;;789;;331;;;;0;0
01C121161;1;2;2;31;76;;01C121;C;012;202;012070;;161;;121;;;;0;0
01C121408;1;2;2;31;76;;01C121;C;012;202;012070;;408;;121;;;;0;0
01C121791;1;2;2;31;76;;01C121;C;012;202;012070;;791;;121;;;;0;0
01C311996;1;2;2;31;76;;01C311;C;031;555;031070;;996;;311;;;;0;0
91C121081;91;2;2;31;76;;91C121;C;012;202;012070;;;;121;;;;0;0
01C871608;1;8;8;87;75;;01C871;C;087;085;087070;;608;;871;;;;0;0
01C841893;1;21;21;13;93;;01C841;C;084;007;084070;;893;;841;;;;0;0
01C141465;1;1;1;76;28;;01C141;C;014;118;014070;;465;;141;;;;0;0
01C271416;1;1;1;76;28;;01C271;C;027;229;027070;;416;;271;;;;0;0
01C973807;1;26;2;73;3;;01C973;C;973;302;102070;;807;;973;;;;0;0
91C751018;91;36;35;75;11;;91C751;C;075;101;075072;;;;751;;;;0;0
01C711026;1;10;10;21;27;;01C711;C;071;270;071070;;26;;711;;;;0;0
01C391022;1;10;10;21;27;;01C391;C;039;300;039070;;22;;391;;;;0;0
01C661684;1;6;2;34;76;;01C661;C;066;136;066070;;684;;661;;;;0;0
01C595835;1;19;19;59;32;;01C595;C;059;350;059070;;835;;595;;;;0;0
01C621608;1;11;19;59;32;;01C624;C;062;498;062071;;608;;624;;;;0;0
01C624608;1;11;19;59;32;;01C624;C;062;498;062071;;608;;624;;;;0;0
01C641665;1;5;2;33;75;;01C641;C;064;102;064170;;665;;641;;;;0;0
01C751295;1;36;35;75;11;;01C751;C;075;101;075072;;295;;751;;;;0;0
01C781249;1;36;35;75;11;;01C781;C;078;646;078070;;249;;781;;;;0;0
01C781295;1;36;35;75;11;;01C781;C;078;646;078070;;295;;781;;;;0;0
01C781448;1;36;35;75;11;;01C781;C;078;646;078070;;448;;781;;;;0;0
01C781480;1;36;35;75;11;;01C781;C;078;646;078070;;480;;781;;;;0;0
01C781698;1;36;35;75;11;;01C781;C;078;646;078070;;698;;781;;;;0;0
01C781877;1;36;35;75;11;;01C781;C;078;646;078070;;877;;781;;;;0;0
01C911698;1;4;35;75;11;;01C911;C;091;228;091070;;698;;911;;;;0;0
01C911798;1;4;35;75;11;;01C911;C;091;228;091070;;798;;911;;;;0;0
01C921598;1;36;35;75;11;;01C921;C;092;050;092070;;598;;921;;;;0;0
01C921698;1;36;35;75;11;;01C921;C;092;050;092070;;698;;921;;;;0;0
01C931245;1;4;35;75;11;;01C931;C;093;008;093070;;245;;931;;;;0;0
01C931698;1;4;35;75;11;;01C931;C;093;008;093070;;698;;931;;;;0;0
01C941145;1;4;35;75;11;;01C941;C;094;028;094070;;145;;941;;;;0;0
01C941480;1;4;35;75;11;;01C941;C;094;028;094070;;480;;941;;;;0;0
01C941615;1;4;35;75;11;;01C941;C;094;028;094070;;615;;941;;;;0;0
01C951480;1;36;35;75;11;;01C951;C;095;500;095070;;480;;951;;;;0;0
01C951698;1;36;35;75;11;;01C951;C;095;500;095070;;698;;951;;;;0;0
01C951798;1;36;35;75;11;;01C951;C;095;500;095070;;798;;951;;;;0;0
02A061997;2;99;99;99;99;;02A999;A;999;999;;;;;;;;;0;0
93C831075;93;21;21;13;93;;93C831;C;083;137;083070;;;;831;;;;0;0
01C973957;1;26;2;73;3;;01C973;C;973;302;102070;;957;;973;;;;0;0
01C451903;1;8;8;45;24;;01C451;C;045;234;045070;;903;;451;;;;0;0
01C682890;1;17;13;67;44;;01C682;C;068;224;068170;;890;;682;;;;0;0
01C542451;1;13;13;54;44;;01C542;C;054;395;054070;;451;;542;;;;0;0
01C871086;1;8;8;87;75;;01C871;C;087;085;087070;;86;;871;;;;0;0
01C221009;1;18;18;35;53;;01C221;C;022;278;022070;;9;;221;;;;0;0
01C581889;1;10;10;21;27;;01C581;C;058;194;058070;;889;;581;;;;0;0
01C361213;1;8;8;45;24;;01C361;C;036;044;036070;;213;;361;;;;0;0
01C161350;1;8;8;87;75;;01C161;C;016;015;016070;;350;;161;;;;0;0
92C751552;92;36;35;75;11;;92C751;C;075;101;075072;;;;751;;;;0;0
01C581520;1;10;10;21;27;;01C581;C;058;194;058070;;520;;581;;;;0;0
01C711459;1;10;10;21;27;;01C711;C;071;270;071070;;459;;711;;;;0;0
01C011008;1;16;16;69;84;;01C011;C;001;053;001070;;8;;011;;;;0;0
01C881695;1;13;13;54;44;;01C881;C;088;160;088070;;695;;881;;;;0;0
91C171150;91;8;8;87;75;;91C171;C;017;300;017070;;;;171;;;;0;0
01C624408;1;11;19;59;32;;01C624;C;062;498;062071;;408;;624;;;;0;0
91C931029;91;4;35;75;11;;91C931;C;093;008;093070;;;;931;;;;0;0
01C351341;1;18;18;35;53;;01C351;C;035;238;035070;;341;;351;;;;0;0
01C501540;1;1;1;76;28;;01C501;C;050;502;050070;;540;;501;;;;0;0
01C861465;1;8;8;87;75;;01C861;C;086;194;086070;;465;;861;;;;0;0
01C422534;1;16;16;69;84;;01C422;C;042;218;042070;;534;;422;;;;0;0
01C401309;1;5;2;33;75;;01C401;C;040;192;040070;;309;;401;;;;0;0
01C371113;1;8;8;45;24;;01C371;C;037;261;037070;;113;;371;;;;0;0
01C181589;1;8;8;45;24;;01C181;C;018;033;018070;;589;;181;;;;0;0
01C361049;1;8;8;45;24;;01C361;C;036;044;036070;;49;;361;;;;0;0
01C361345;1;8;8;45;24;;01C361;C;036;044;036070;;345;;361;;;;0;0
01C371698;1;8;8;45;24;;01C371;C;037;261;037070;;698;;371;;;;0;0
01C371908;1;8;8;45;24;;01C371;C;037;261;037070;;908;;371;;;;0;0
01C731312;1;25;16;69;84;;01C731;C;073;065;073070;;312;;731;;;;0;0
91C594895;91;19;19;59;32;;91C594;C;059;183;059072;;;;594;;;;0;0
01C781747;1;36;35;75;11;;01C781;C;078;646;078070;;747;;781;;;;0;0
01C831320;1;21;21;13;93;;01C831;C;083;137;083070;;320;;831;;;;0;0
93C789085;93;36;35;75;11;;93C789;C;078;646;078070;;;;789;;;;1;0
01C764924;1;1;1;76;28;;01C764;C;076;540;076070;;924;;764;;;;0;0
01C673263;1;17;13;67;44;;01C673;C;067;482;067070;;263;;673;;;;0;0
01C141270;1;1;1;76;28;;01C141;C;014;118;014070;;270;;141;;;;0;0
94C581895;94;10;10;21;27;;94C581;C;058;194;058070;;;;581;;;;0;0
96C891895;96;10;10;21;27;;96C891;C;089;024;089070;;;;891;;;;0;0
93C131042;93;21;21;13;93;;93C131;C;013;201;013070;;;;131;;;;0;0
94C841895;94;21;21;13;93;;94C841;C;084;007;084070;;;;841;;;;0;0
01C631183;1;16;16;63;84;;01C631;C;063;113;063070;;183;;631;;;;0;0
01C511320;1;13;13;54;44;;01C511;C;051;454;051270;;320;;511;;;;0;0
01C911951;1;4;35;75;11;;01C911;C;091;228;091070;;951;;911;;;;0;0
01C651600;1;2;2;31;76;;01C651;C;065;440;065070;;600;;651;;;;0;0
91C061075;91;21;21;13;93;;91C061;C;006;088;006070;;;;061;;;;0;0
01C673308;1;17;13;67;44;;01C673;C;067;482;067070;;308;;673;;;;0;0
01C971160;1;26;2;71;1;;01C971;C;971;120;101070;;160;;971;;;;0;0
01C971920;1;26;2;71;1;;01C971;C;971;120;101070;;920;;971;;;;0;0
01C751864;1;36;35;75;11;;01C751;C;075;101;075072;;864;;751;;;;0;0
91C791000;91;8;8;87;75;;91C791;C;079;191;079070;;;;791;;;;0;0
01C361200;1;8;8;45;24;;01C361;C;036;044;036070;;200;;361;;;;0;0
01C041114;1;21;21;13;93;;01C041;C;004;070;004070;;114;;041;;;;0;0
01C141200;1;1;1;76;28;;01C141;C;014;118;014070;;200;;141;;;;0;0
01C041302;1;21;21;13;93;;01C041;C;004;070;004070;;302;;041;;;;0;0
01C561483;1;18;18;35;53;;01C561;C;056;260;056070;;483;;561;;;;0;0
01C211469;1;10;10;21;27;;01C211;C;021;231;021070;;469;;211;;;;0;0
95C691038;95;25;16;69;84;;95C691;C;069;381;069070;;;;691;;;;0;0
91C682067;91;17;13;67;44;;91C682;C;068;224;068170;;;;682;;;;0;0
01C451968;1;8;8;45;24;;01C451;C;045;234;045070;;968;;451;;;;0;0
95C459549;95;21;21;45;24;;95C459;C;045;234;045070;;;;459;;;;1;0
01C201816;1;21;21;13;94;;01C201;C;02A;004;020070;;816;;201;;;;0;0
01C311346;1;2;2;31;76;;01C311;C;031;555;031070;;346;;311;;;;0;0
01C751320;1;36;35;75;11;;01C751;C;075;101;075072;;320;;751;;;;0;0
01C641966;1;5;2;33;75;;01C641;C;064;102;064170;;966;;641;;;;0;0
01C791213;1;8;8;87;75;;01C791;C;079;191;079070;;213;;791;;;;0;0
01C651351;1;2;2;31;76;;01C651;C;065;440;065070;;351;;651;;;;0;0
91C121082;91;2;2;31;76;;91C121;C;012;202;012070;;;;121;;;;0;0
01C682023;1;17;13;67;44;;01C682;C;068;224;068170;;23;;682;;;;0;0
01C763888;1;1;1;76;28;;01C763;C;076;351;076270;;888;;763;;;;0;0
01C411924;1;8;8;45;24;;01C411;C;041;018;041070;;924;;411;;;;0;0
01C741746;1;16;16;69;84;;01C741;C;074;010;074070;;746;;741;;;;0;0
94C341895;94;6;2;34;76;;94C342;C;034;172;034070;;;;342;;;;0;0
01C771896;1;4;35;75;11;;01C771;C;077;288;077070;;896;;771;;;;0;0
01C921960;1;36;35;75;11;;01C921;C;092;050;092070;;960;;921;;;;0;0
01C771549;1;4;35;75;11;;01C771;C;077;288;077070;;549;;771;;;;0;0
01C771598;1;4;35;75;11;;01C771;C;077;288;077070;;598;;771;;;;0;0
01C771698;1;4;35;75;11;;01C771;C;077;288;077070;;698;;771;;;;0;0
01C771798;1;4;35;75;11;;01C771;C;077;288;077070;;798;;771;;;;0;0
01C771817;1;4;35;75;11;;01C771;C;077;288;077070;;817;;771;;;;0;0
01C422184;1;16;16;69;84;;01C422;C;042;218;042070;;184;;422;;;;0;0
01C631354;1;16;16;63;84;;01C631;C;063;113;063070;;354;;631;;;;0;0
93C631046;93;16;16;63;84;;93C631;C;063;113;063070;;;;631;;;;0;0
01C871581;1;8;8;87;75;;01C871;C;087;085;087070;;581;;871;;;;0;0
01C971922;1;26;2;71;1;;01C971;C;971;120;101070;;922;;971;;;;0;0
01C121481;1;2;2;31;76;;01C121;C;012;202;012070;;481;;121;;;;0;0
01C731815;1;25;16;69;84;;01C731;C;073;065;073070;;815;;731;;;;0;0
91C691074;91;25;16;69;84;;91C691;C;069;381;069070;;;;691;;;;0;0
01C542872;1;13;13;54;44;;01C542;C;054;395;054070;;872;;542;;;;0;0
01C151030;1;16;16;63;84;;01C151;C;015;014;015070;;30;;151;;;;0;0
01C151049;1;16;16;63;84;;01C151;C;015;014;015070;;49;;151;;;;0;0
01C151090;1;16;16;63;84;;01C151;C;015;014;015070;;90;;151;;;;0;0
01C151715;1;16;16;63;84;;01C151;C;015;014;015070;;715;;151;;;;0;0
07A631226;7;99;99;99;99;;07A999;A;999;999;;;;;;;;;0;0
01C281924;1;8;8;45;24;;01C281;C;028;085;028070;;924;;281;;;;0;0
01C211930;1;10;10;21;27;;01C211;C;021;231;021070;;930;;211;;;;0;0
01C031398;1;16;16;63;84;;01C031;C;003;190;003070;;398;;031;;;;0;0
01C511817;1;13;13;54;44;;01C511;C;051;454;051270;;817;;511;;;;0;0
01C542877;1;13;13;54;44;;01C542;C;054;395;054070;;877;;542;;;;0;0
01C551090;1;13;13;54;44;;01C551;C;055;029;055070;;90;;551;;;;0;0
01C551178;1;13;13;54;44;;01C551;C;055;029;055070;;178;;551;;;;0;0
01C611993;1;1;1;76;28;;01C611;C;061;001;061070;;993;;611;;;;0;0
93C271078;93;1;1;76;28;;93C271;C;027;229;027070;;;;271;;;;0;0
07A781226;7;99;99;99;99;;07A999;A;999;999;;;;;;;;;0;0
95C381895;95;25;16;69;84;;95C381;C;038;185;038070;;;;381;;;;0;0
01C031532;1;16;16;63;84;;01C031;C;003;190;003070;;532;;031;;;;0;0
01C072825;1;16;16;69;84;;01C072;C;007;186;007070;;825;;072;;;;0;0
01C631422;1;16;16;63;84;;01C631;C;063;113;063070;;422;;631;;;;0;0
91C641007;91;5;2;33;75;;91C641;C;064;102;064170;;;;641;;;;0;0
01C624641;1;11;19;59;32;;01C624;C;062;498;062071;;641;;624;;;;0;0
01C624141;1;11;19;59;32;;01C624;C;062;498;062071;;141;;624;;;;0;0
01C072455;1;16;16;69;84;;01C072;C;007;186;007070;;455;;072;;;;0;0
01C821457;1;2;2;31;76;;01C821;C;082;121;082070;;457;;821;;;;0;0
04A561000;4;99;99;99;99;;04A999;A;999;999;;;;;;;;;0;0
01C501128;1;1;1;76;28;;01C501;C;050;502;050070;;128;;501;;;;0;0
01C593882;1;19;19;59;32;;01C595;C;059;350;059070;;882;;595;;;;0;0
01C281993;1;8;8;45;24;;01C281;C;028;085;028070;;993;;281;;;;0;0
01C921826;1;36;35;75;11;;01C921;C;092;050;092070;;826;;921;;;;0;0
01C974213;1;27;2;74;4;;01C974;C;974;411;104070;;213;;974;;;;0;0
01C974504;1;27;2;74;4;;01C974;C;974;411;104070;;504;;974;;;;0;0
01C974512;1;27;2;74;4;;01C974;C;974;411;104070;;512;;974;;;;0;0
01C381195;1;25;16;69;84;;01C381;C;038;185;038070;;195;;381;;;;0;0
01C731855;1;25;16;69;84;;01C731;C;073;065;073070;;855;;731;;;;0;0
94C881895;94;13;13;54;44;;94C881;C;088;160;088070;;;;881;;;;0;0
01C441951;1;23;23;44;52;;01C441;C;044;109;044070;;951;;441;;;;0;0
92C641553;92;5;2;33;75;;92C641;C;064;102;064170;;;;641;;;;0;0
91C811874;91;2;2;31;76;;91C811;C;081;004;081070;;;;811;;;;0;0
01C571408;1;17;13;67;44;;01C571;C;057;463;057070;;408;;571;;;;0;0
01C671211;1;17;13;67;44;;01C673;C;067;482;067070;;211;;673;;;;0;0
01C301993;1;6;2;34;76;;01C301;C;030;189;030070;;993;;301;;;;0;0
91C131093;91;21;21;13;93;;91C131;C;013;201;013070;;;;131;;;;0;0
01C201437;1;21;21;13;94;;01C201;C;02A;004;020070;;437;;201;;;;0;0
01C351865;1;18;18;35;53;;01C351;C;035;238;035070;;865;;351;;;;0;0
91C191849;91;8;8;87;75;;91C191;C;019;272;019070;;;;191;;;;0;0
91C831346;91;21;21;13;93;;91C831;C;083;137;083070;;;;831;;;;0;0
01C121218;1;2;2;31;76;;01C121;C;012;202;012070;;218;;121;;;;0;0
01C597412;1;19;19;59;32;;01C597;C;059;512;059073;;412;;597;;;;0;0
01C851607;1;23;23;44;52;;01C851;C;085;191;085070;;607;;851;;;;0;0
01C595703;1;19;19;59;32;;01C595;C;059;350;059070;;703;;595;;;;0;0
01C597321;1;19;19;59;32;;01C597;C;059;512;059073;;321;;597;;;;0;0
01C673703;1;17;13;67;44;;01C673;C;067;482;067070;;703;;673;;;;0;0
01C141602;1;1;1;76;28;;01C141;C;014;118;014070;;602;;141;;;;0;0
01C491375;1;23;23;44;52;;01C491;C;049;007;049070;;375;;491;;;;0;0
01C481698;1;6;2;34;76;;01C481;C;048;095;048070;;698;;481;;;;0;0
01C661107;1;6;2;34;76;;01C661;C;066;136;066070;;107;;661;;;;0;0
01C331925;1;5;2;33;75;;01C331;C;033;063;033070;;925;;331;;;;0;0
01C641626;1;5;2;33;75;;01C641;C;064;102;064170;;626;;641;;;;0;0
01C501429;1;1;1;76;28;;01C501;C;050;502;050070;;429;;501;;;;0;0
01C351950;1;18;18;35;53;;01C351;C;035;238;035070;;950;;351;;;;0;0
06A561080;6;99;99;99;99;;06A999;A;999;999;;;;;;;;;0;0
01C642178;1;5;2;33;75;;01C642;C;064;445;064070;;178;;642;;;;0;0
01C761517;1;1;1;76;28;;01C764;C;076;540;076070;;517;;764;;;;0;0
01C311184;1;2;2;31;76;;01C311;C;031;555;031070;;184;;311;;;;0;0
91C624020;91;11;19;59;32;;91C624;C;062;498;062071;;;;624;;;;0;0
01C191449;1;8;8;87;75;;01C191;C;019;272;019070;;449;;191;;;;0;0
01C271274;1;1;1;76;28;;01C271;C;027;229;027070;;274;;271;;;;0;0
91C682034;91;17;13;67;44;;91C682;C;068;224;068170;;;;682;;;;0;0
01C361251;1;8;8;45;24;;01C361;C;036;044;036070;;251;;361;;;;0;0
91C673869;91;17;13;67;44;;91C673;C;067;482;067070;;;;673;;;;0;0
01C801117;1;19;19;59;32;;01C801;C;080;021;080070;;117;;801;;;;0;0
01C595410;1;19;19;59;32;;01C595;C;059;350;059070;;410;;595;;;;0;0
01C781460;1;36;35;75;11;;01C781;C;078;646;078070;;460;;781;;;;0;0
01C781910;1;36;35;75;11;;01C781;C;078;646;078070;;910;;781;;;;0;0
01C422835;1;16;16;69;84;;01C422;C;042;218;042070;;835;;422;;;;0;0
01C741012;1;16;16;69;84;;01C741;C;074;010;074070;;12;;741;;;;0;0
91C692050;91;25;16;69;84;;91C691;C;069;381;069070;;;;691;;;;0;0
01C051256;1;21;21;13;93;;01C051;C;005;061;005070;;256;;051;;;;0;0
01C611540;1;1;1;76;28;;01C611;C;061;001;061070;;540;;611;;;;0;0
01C721540;1;23;23;44;52;;01C721;C;072;181;072070;;540;;721;;;;0;0
01C821540;1;2;2;31;76;;01C821;C;082;121;082070;;540;;821;;;;0;0
01C901461;1;10;10;21;27;;01C901;C;090;010;090070;;461;;901;;;;0;0
91C661540;91;6;2;34;76;;91C661;C;066;136;066070;;;;661;;;;0;0
01C381313;1;25;16;69;84;;01C381;C;038;185;038070;;313;;381;;;;0;0
06A624040;6;99;99;99;99;;06A999;A;999;999;;;;;;;;;0;0
93C599059;93;11;19;59;32;;93C599;C;059;606;059570;;;;599;;;;0;0
01C631532;1;16;16;63;84;;01C631;C;063;113;063070;;532;;631;;;;0;0
01C501598;1;1;1;76;28;;01C501;C;050;502;050070;;598;;501;;;;0;0
01C321204;1;2;2;31;76;;01C321;C;032;013;032070;;204;;321;;;;0;0
01C181449;1;8;8;45;24;;01C181;C;018;033;018070;;449;;181;;;;0;0
91C191221;91;8;8;87;75;;91C191;C;019;272;019070;;;;191;;;;0;0
01C031230;1;16;16;63;84;;01C031;C;003;190;003070;;230;;031;;;;0;0
01C081810;1;13;13;54;44;;01C081;C;008;105;008070;;810;;081;;;;0;0
91C011110;91;16;16;69;84;;91C011;C;001;053;001070;;;;011;;;;0;0
93C941440;93;4;35;75;11;;93C941;C;094;028;094070;;;;941;;;;0;0
94C011110;94;16;16;69;84;;94C011;C;001;053;001070;;;;011;;;;0;0
94C191390;94;8;8;87;75;;94C191;C;019;272;019070;;;;191;;;;0;0
94C641180;94;5;2;33;75;;94C641;C;064;102;064170;;;;641;;;;0;0
91C371580;91;8;8;45;24;;91C371;C;037;261;037070;;;;371;;;;0;0
01C251056;1;10;10;21;27;;01C251;C;025;056;025070;;56;;251;;;;0;0
01C623044;1;19;19;59;32;;01C623;C;062;193;062271;;44;;623;;;;0;0
01C682917;1;17;13;67;44;;01C682;C;068;224;068170;;917;;682;;;;0;0
01C301123;1;6;2;34;76;;01C301;C;030;189;030070;;123;;301;;;;0;0
01C481803;1;6;2;34;76;;01C481;C;048;095;048070;;803;;481;;;;0;0
04A110356;4;99;99;99;99;;04A110;A;999;;;;;;;;;;0;0
93C641552;93;5;2;33;75;;93C641;C;064;102;064170;;;;641;;;;0;0
01C491088;1;23;23;44;52;;01C491;C;049;007;049070;;88;;491;;;;0;0
01C471950;1;5;2;33;75;;01C471;C;047;001;047070;;950;;471;;;;0;0
01C871119;1;8;8;87;75;;01C871;C;087;085;087070;;119;;871;;;;0;0
01C651331;1;2;2;31;76;;01C651;C;065;440;065070;;331;;651;;;;0;0
91C542184;91;13;13;54;44;;91C542;C;054;395;054070;;;;542;;;;0;0
